symbol,date,event,prior_regime,base_event,detector
FYT,2025-11-25,BC:ACCUMULATION,ACCUMULATION,BC,contextual
FYT,2025-11-25,BC:DISTRIBUTION,DISTRIBUTION,BC,contextual
FYX,2024-11-06,BC:UNKNOWN,UNKNOWN,BC,contextual
FYX,2025-10-14,SOS:ACCUMULATION,ACCUMULATION,SOS,contextual
G,2024-02-29,SOW:UNKNOWN,UNKNOWN,SOW,contextual
G,2024-04-15,SOW:MARKDOWN,MARKDOWN,SOW,contextual
G,2024-09-20,SPRING:MARKDOWN,MARKDOWN,SPRING,contextual
G,2024-11-08,SOS:ACCUMULATION,ACCUMULATION,SOS,contextual
G,2025-11-07,BC:ACCUMULATION,ACCUMULATION,BC,contextual
G,2025-11-07,BC:DISTRIBUTION,DISTRIBUTION,BC,contextual
GAA,2024-09-20,BC:UNKNOWN,UNKNOWN,BC,contextual
GAA,2025-07-21,SOS:DISTRIBUTION,DISTRIBUTION,SOS,contextual
GABC,2024-11-06,BC:UNKNOWN,UNKNOWN,BC,contextual
GABF,2024-10-11,BC:UNKNOWN,UNKNOWN,BC,contextual
GAEM,2024-12-12,SOS:UNKNOWN,UNKNOWN,SOS,contextual
GAEM,2025-06-11,BC:MARKUP,MARKUP,BC,contextual
GAIA,2024-02-28,SOW:UNKNOWN,UNKNOWN,SOW,contextual
GAIA,2024-03-28,SOW:MARKDOWN,MARKDOWN,SOW,contextual
GAIA,2024-04-02,SPRING:MARKDOWN,MARKDOWN,SPRING,contextual
GAIA,2024-11-05,SOS:DISTRIBUTION,DISTRIBUTION,SOS,contextual
GAIA,2025-04-30,BC:ACCUMULATION,ACCUMULATION,BC,contextual
GAINN,2024-07-03,BC:UNKNOWN,UNKNOWN,BC,contextual
GAINN,2024-09-18,SOS:DISTRIBUTION,DISTRIBUTION,SOS,contextual
GAL,2025-09-09,BC:UNKNOWN,UNKNOWN,BC,contextual
GALT,2025-09-11,BC:UNKNOWN,UNKNOWN,BC,contextual
GAMB,2024-12-13,BC:UNKNOWN,UNKNOWN,BC,contextual
GAME,2024-06-14,SOW:UNKNOWN,UNKNOWN,SOW,contextual
GAME,2024-07-30,SPRING:ACCUMULATION,ACCUMULATION,SPRING,contextual
GAME,2025-07-08,BC:ACCUMULATION,ACCUMULATION,BC,contextual
GAMR,2024-11-07,BC:UNKNOWN,UNKNOWN,BC,contextual
GAMR,2024-12-09,SOS:DISTRIBUTION,DISTRIBUTION,SOS,contextual
GANX,2025-12-19,BC:NONE,NONE,BC,contextual
GANX,2025-12-19,BC:NONE,NONE,BC,contextual
GAP,2025-04-03,SOW:ACCUMULATION,ACCUMULATION,SOW,contextual
GAP,2025-04-04,SPRING:MARKDOWN,MARKDOWN,SPRING,contextual
GAP,2025-11-21,BC:DISTRIBUTION,DISTRIBUTION,BC,contextual
GAP,2025-11-21,BC:DISTRIBUTION,DISTRIBUTION,BC,contextual
GAPR,2024-03-18,SOW:UNKNOWN,UNKNOWN,SOW,contextual
GAPR,2024-04-22,SPRING:MARKDOWN,MARKDOWN,SPRING,contextual
GAPR,2024-11-06,BC:ACCUMULATION,ACCUMULATION,BC,contextual
GAPR,2025-01-21,SOS:DISTRIBUTION,DISTRIBUTION,SOS,contextual
GASS,2024-05-20,SOS:DISTRIBUTION,DISTRIBUTION,SOS,contextual
GASS,2024-11-04,SPRING:MARKUP,MARKUP,SPRING,contextual
GASS,2024-12-02,SOW:ACCUMULATION,ACCUMULATION,SOW,contextual
GASS,2025-12-11,BC:NONE,NONE,BC,contextual
GASS,2025-12-11,BC:NONE,NONE,BC,contextual
GATX,2024-04-04,SOW:UNKNOWN,UNKNOWN,SOW,contextual
GATX,2024-05-20,SPRING:MARKDOWN,MARKDOWN,SPRING,contextual
GATX,2025-12-18,BC:ACCUMULATION,ACCUMULATION,BC,contextual
GATX,2025-12-18,BC:NONE,NONE,BC,contextual
GAU,2024-03-01,SOW:UNKNOWN,UNKNOWN,SOW,contextual
GAU,2024-03-01,SPRING:UNKNOWN,UNKNOWN,SPRING,contextual
GAU,2025-09-02,BC:ACCUMULATION,ACCUMULATION,BC,contextual
GAU,2025-09-09,SOS:DISTRIBUTION,DISTRIBUTION,SOS,contextual
GAUG,2024-03-20,BC:UNKNOWN,UNKNOWN,BC,contextual
GAUG,2024-08-02,SOS:DISTRIBUTION,DISTRIBUTION,SOS,contextual
GAUZ,2024-11-15,SOW:UNKNOWN,UNKNOWN,SOW,contextual
GBCI,2024-10-28,SOS:ACCUMULATION,ACCUMULATION,SOS,contextual
GBCI,2025-08-22,BC:DISTRIBUTION,DISTRIBUTION,BC,contextual
GBDC,2024-08-06,SPRING:UNKNOWN,UNKNOWN,SPRING,contextual
GBDC,2025-04-04,SOW:ACCUMULATION,ACCUMULATION,SOW,contextual
GBF,2025-12-16,BC:NONE,NONE,BC,contextual
GBF,2025-12-16,BC:NONE,NONE,BC,contextual
GBIL,2024-03-20,SOW:UNKNOWN,UNKNOWN,SOW,contextual
GBIL,2025-03-07,BC:MARKDOWN,MARKDOWN,BC,contextual
GBIO,2025-08-13,BC:ACCUMULATION,ACCUMULATION,BC,contextual
GBLD,2024-09-11,SOS:UNKNOWN,UNKNOWN,SOS,contextual
GBLD,2025-07-09,BC:MARKUP,MARKUP,BC,contextual
GBLI,2024-03-28,BC:UNKNOWN,UNKNOWN,BC,contextual
GBLI,2024-04-09,SOS:DISTRIBUTION,DISTRIBUTION,SOS,contextual
GBND,2025-10-22,BC:UNKNOWN,UNKNOWN,BC,contextual
GBR,2024-03-08,SOW:UNKNOWN,UNKNOWN,SOW,contextual
GBR,2024-04-02,SPRING:MARKDOWN,MARKDOWN,SPRING,contextual
GBR,2025-12-17,BC:NONE,NONE,BC,contextual
GBR,2025-12-17,BC:NONE,NONE,BC,contextual
GBTG,2024-03-04,SOW:UNKNOWN,UNKNOWN,SOW,contextual
GBTG,2024-04-30,SPRING:MARKDOWN,MARKDOWN,SPRING,contextual
GBX,2024-10-24,SOS:UNKNOWN,UNKNOWN,SOS,contextual
GBX,2025-04-09,SPRING:DISTRIBUTION,DISTRIBUTION,SPRING,contextual
GBX,2025-07-02,BC:ACCUMULATION,ACCUMULATION,BC,contextual
GBXA,2025-03-28,SOW:ACCUMULATION,ACCUMULATION,SOW,contextual
GBXA,2025-10-02,SOS:MARKDOWN,MARKDOWN,SOS,contextual
GBXA,2025-10-14,BC:MARKUP,MARKUP,BC,contextual
GBXB,2025-11-12,BC:NONE,NONE,BC,contextual
GBXB,2025-11-12,BC:NONE,NONE,BC,contextual
GBXB,2025-12-10,SOS:DISTRIBUTION,DISTRIBUTION,SOS,contextual
GBXB,2025-12-10,SOS:NONE,NONE,SOS,contextual
GBXC,2025-09-02,SOW:UNKNOWN,UNKNOWN,SOW,contextual
GBXC,2025-11-07,BC:MARKDOWN,MARKDOWN,BC,contextual
GBXC,2025-11-07,BC:DISTRIBUTION,DISTRIBUTION,BC,contextual
GCBC,2024-05-01,SOS:DISTRIBUTION,DISTRIBUTION,SOS,contextual
GCBC,2025-03-25,SPRING:MARKUP,MARKUP,SPRING,contextual
GCBC,2025-04-03,SOW:ACCUMULATION,ACCUMULATION,SOW,contextual
GCBC,2025-12-10,BC:NONE,NONE,BC,contextual
GCBC,2025-12-10,BC:DISTRIBUTION,DISTRIBUTION,BC,contextual
GCL,2025-07-25,SOS:UNKNOWN,UNKNOWN,SOS,contextual
GCL,2025-08-04,BC:DISTRIBUTION,DISTRIBUTION,BC,contextual
GCMG,2024-04-02,SOW:UNKNOWN,UNKNOWN,SOW,contextual
GCMG,2024-11-19,SPRING:MARKDOWN,MARKDOWN,SPRING,contextual
GCMG,2025-02-10,SOS:ACCUMULATION,ACCUMULATION,SOS,contextual
GCMG,2025-08-08,BC:ACCUMULATION,ACCUMULATION,BC,contextual
GCO,2024-12-03,SOS:UNKNOWN,UNKNOWN,SOS,contextual
GCO,2025-04-07,SOW:DISTRIBUTION,DISTRIBUTION,SOW,contextual
GCO,2025-06-20,SPRING:MARKDOWN,MARKDOWN,SPRING,contextual
GCO,2025-11-25,BC:ACCUMULATION,ACCUMULATION,BC,contextual
GCO,2025-11-25,BC:DISTRIBUTION,DISTRIBUTION,BC,contextual
GCOR,2024-08-27,SOS:UNKNOWN,UNKNOWN,SOS,contextual
GCOR,2025-03-18,BC:DISTRIBUTION,DISTRIBUTION,BC,contextual
GCT,2024-03-05,SOS:DISTRIBUTION,DISTRIBUTION,SOS,contextual
GCT,2025-11-07,BC:ACCUMULATION,ACCUMULATION,BC,contextual
GCT,2025-11-07,BC:DISTRIBUTION,DISTRIBUTION,BC,contextual
GCTK,2024-02-29,SOW:UNKNOWN,UNKNOWN,SOW,contextual
GCTK,2024-03-22,SOW:MARKDOWN,MARKDOWN,SOW,contextual
GCTK,2024-04-17,BC:MARKDOWN,MARKDOWN,BC,contextual
GCTK,2024-04-19,SOS:DISTRIBUTION,DISTRIBUTION,SOS,contextual
GCTS,2024-06-18,SOS:UNKNOWN,UNKNOWN,SOS,contextual
GCTS,2025-04-08,SOW:ACCUMULATION,ACCUMULATION,SOW,contextual
GCTS,2025-05-14,BC:MARKDOWN,MARKDOWN,BC,contextual
GCTS,2025-09-09,SPRING:DISTRIBUTION,DISTRIBUTION,SPRING,contextual
GD,2025-01-28,SOW:ACCUMULATION,ACCUMULATION,SOW,contextual
GD,2025-07-23,BC:MARKDOWN,MARKDOWN,BC,contextual
GD,2025-09-11,SOS:DISTRIBUTION,DISTRIBUTION,SOS,contextual
GDC,2024-08-22,SOS:UNKNOWN,UNKNOWN,SOS,contextual
GDC,2025-12-19,BC:NONE,NONE,BC,contextual
GDC,2025-12-19,BC:NONE,NONE,BC,contextual
GDDY,2024-02-29,SOW:UNKNOWN,UNKNOWN,SOW,contextual
GDDY,2024-03-04,SOW:MARKDOWN,MARKDOWN,SOW,contextual
GDDY,2024-05-02,SPRING:MARKDOWN,MARKDOWN,SPRING,contextual
GDDY,2024-11-06,BC:ACCUMULATION,ACCUMULATION,BC,contextual
GDDY,2024-12-04,SOS:DISTRIBUTION,DISTRIBUTION,SOS,contextual
GDE,2025-10-17,SOS:UNKNOWN,UNKNOWN,SOS,contextual
GDE,2025-10-22,BC:DISTRIBUTION,DISTRIBUTION,BC,contextual
GDEC,2024-05-20,BC:UNKNOWN,UNKNOWN,BC,contextual
GDEN,2025-10-07,SOW:ACCUMULATION,ACCUMULATION,SOW,contextual
GDEN,2025-10-21,SPRING:MARKDOWN,MARKDOWN,SPRING,contextual
GDEV,2024-05-14,SOW:UNKNOWN,UNKNOWN,SOW,contextual
GDEV,2024-05-28,SPRING:MARKDOWN,MARKDOWN,SPRING,contextual
GDEV,2024-09-09,SOS:ACCUMULATION,ACCUMULATION,SOS,contextual
GDEV,2025-12-01,BC:NONE,NONE,BC,contextual
GDEV,2025-12-01,BC:NONE,NONE,BC,contextual
GDHG,2025-03-25,BC:UNKNOWN,UNKNOWN,BC,contextual
GDHG,2025-08-28,SOS:DISTRIBUTION,DISTRIBUTION,SOS,contextual
GDMA,2024-08-29,BC:UNKNOWN,UNKNOWN,BC,contextual
GDMA,2024-09-19,SOS:DISTRIBUTION,DISTRIBUTION,SOS,contextual
GDMN,2025-09-02,BC:UNKNOWN,UNKNOWN,BC,contextual
GDMN,2025-09-19,SOS:DISTRIBUTION,DISTRIBUTION,SOS,contextual
GDOC,2025-04-04,SOW:ACCUMULATION,ACCUMULATION,SOW,contextual
GDOC,2025-05-12,SPRING:MARKDOWN,MARKDOWN,SPRING,contextual
GDOT,2024-02-27,SOW:UNKNOWN,UNKNOWN,SOW,contextual
GDOT,2024-05-09,SOW:MARKDOWN,MARKDOWN,SOW,contextual
GDOT,2024-05-13,SPRING:MARKDOWN,MARKDOWN,SPRING,contextual
GDOT,2025-08-12,BC:ACCUMULATION,ACCUMULATION,BC,contextual
GDRX,2024-02-06,SPRING:UNKNOWN,UNKNOWN,SPRING,contextual
GDRX,2024-02-28,SOS:ACCUMULATION,ACCUMULATION,SOS,contextual
GDRX,2024-03-05,SOS:MARKUP,MARKUP,SOS,contextual
GDRX,2024-11-07,SOW:ACCUMULATION,ACCUMULATION,SOW,contextual
GDRX,2025-10-01,BC:DISTRIBUTION,DISTRIBUTION,BC,contextual
GDS,2025-02-20,SOS:DISTRIBUTION,DISTRIBUTION,SOS,contextual
GDS,2025-09-11,BC:MARKUP,MARKUP,BC,contextual
GDTC,2024-03-20,SOS:DISTRIBUTION,DISTRIBUTION,SOS,contextual
GDTC,2025-09-12,BC:MARKUP,MARKUP,BC,contextual
GDX,2024-02-14,SPRING:UNKNOWN,UNKNOWN,SPRING,contextual
GDX,2025-10-02,BC:ACCUMULATION,ACCUMULATION,BC,contextual
GDX,2025-10-16,SOS:DISTRIBUTION,DISTRIBUTION,SOS,contextual
GDXJ,2024-03-01,SOW:UNKNOWN,UNKNOWN,SOW,contextual
GDXJ,2024-04-03,SPRING:MARKDOWN,MARKDOWN,SPRING,contextual
GDXJ,2025-10-02,BC:ACCUMULATION,ACCUMULATION,BC,contextual
GDXJ,2025-12-11,SOS:NONE,NONE,SOS,contextual
GDXJ,2025-12-11,SOS:NONE,NONE,SOS,contextual
GDYN,2024-05-03,SOS:UNKNOWN,UNKNOWN,SOS,contextual
GDYN,2025-10-31,BC:DISTRIBUTION,DISTRIBUTION,BC,contextual
GE,2024-02-29,SPRING:UNKNOWN,UNKNOWN,SPRING,contextual
GE,2024-03-01,SPRING:UNKNOWN,UNKNOWN,SPRING,contextual
GE,2024-03-05,SOW:ACCUMULATION,ACCUMULATION,SOW,contextual
GE,2024-03-07,BC:MARKDOWN,MARKDOWN,BC,contextual
GE,2024-03-27,SOS:DISTRIBUTION,DISTRIBUTION,SOS,contextual
GECC,2025-09-11,BC:UNKNOWN,UNKNOWN,BC,contextual
GECCH,2024-12-16,SOW:UNKNOWN,UNKNOWN,SOW,contextual
GECCH,2024-12-20,SPRING:MARKDOWN,MARKDOWN,SPRING,contextual
GECCH,2025-05-05,BC:ACCUMULATION,ACCUMULATION,BC,contextual
GECCH,2025-08-18,SOS:DISTRIBUTION,DISTRIBUTION,SOS,contextual
GECCO,2024-04-09,BC:DISTRIBUTION,DISTRIBUTION,BC,contextual
GECCO,2024-08-14,SOS:DISTRIBUTION,DISTRIBUTION,SOS,contextual
GEF,2025-07-01,BC:UNKNOWN,UNKNOWN,BC,contextual
GEF.B,2024-08-01,SOS:DISTRIBUTION,DISTRIBUTION,SOS,contextual
GEF.B,2025-03-18,SPRING:ACCUMULATION,ACCUMULATION,SPRING,contextual
GEF.B,2025-04-07,SOW:ACCUMULATION,ACCUMULATION,SOW,contextual
GEF.B,2025-11-12,BC:NONE,NONE,BC,contextual
GEF.B,2025-11-12,BC:NONE,NONE,BC,contextual
GEG,2025-09-03,SOS:UNKNOWN,UNKNOWN,SOS,contextual
GEG,2025-12-12,BC:DISTRIBUTION,DISTRIBUTION,BC,contextual
GEG,2025-12-12,BC:DISTRIBUTION,DISTRIBUTION,BC,contextual
GEHC,2024-01-29,SPRING:UNKNOWN,UNKNOWN,SPRING,contextual
GEHC,2024-02-02,SPRING:ACCUMULATION,ACCUMULATION,SPRING,contextual
GEHC,2024-02-29,SOS:ACCUMULATION,ACCUMULATION,SOS,contextual
GEHC,2024-04-11,SOS:MARKUP,MARKUP,SOS,contextual
GEHC,2025-04-03,SOW:DISTRIBUTION,DISTRIBUTION,SOW,contextual
GEHC,2025-10-29,BC:MARKDOWN,MARKDOWN,BC,contextual
GEL,2024-04-22,SOS:DISTRIBUTION,DISTRIBUTION,SOS,contextual
GEL,2024-04-22,SOW:DISTRIBUTION,DISTRIBUTION,SOW,contextual
GEL,2024-04-22,SPRING:DISTRIBUTION,DISTRIBUTION,SPRING,contextual
GEL,2025-01-30,BC:ACCUMULATION,ACCUMULATION,BC,contextual
GELS,2025-06-10,BC:DISTRIBUTION,DISTRIBUTION,BC,contextual
GEMD,2025-10-06,BC:UNKNOWN,UNKNOWN,BC,contextual
GEMD,2025-10-29,SOS:DISTRIBUTION,DISTRIBUTION,SOS,contextual
GEMI,2025-12-11,BC:NONE,NONE,BC,contextual
GEMI,2025-12-11,BC:NONE,NONE,BC,contextual
GEN,2024-04-11,SOW:UNKNOWN,UNKNOWN,SOW,contextual
GEN,2024-05-10,SPRING:MARKDOWN,MARKDOWN,SPRING,contextual
GEN,2024-10-31,BC:ACCUMULATION,ACCUMULATION,BC,contextual
GEN,2025-08-08,SOS:DISTRIBUTION,DISTRIBUTION,SOS,contextual
GENC,2024-03-15,SOW:UNKNOWN,UNKNOWN,SOW,contextual
GENC,2024-05-13,SPRING:MARKDOWN,MARKDOWN,SPRING,contextual
GENC,2025-08-11,BC:ACCUMULATION,ACCUMULATION,BC,contextual
GEND,2025-07-15,BC:UNKNOWN,UNKNOWN,BC,contextual
GEND,2025-08-18,SOS:DISTRIBUTION,DISTRIBUTION,SOS,contextual
GENI,2025-08-01,SOS:DISTRIBUTION,DISTRIBUTION,SOS,contextual
GENI,2025-12-03,BC:NONE,NONE,BC,contextual
GENI,2025-12-03,BC:NONE,NONE,BC,contextual
GENK,2024-02-29,SOS:UNKNOWN,UNKNOWN,SOS,contextual
GENK,2024-03-05,SOS:MARKUP,MARKUP,SOS,contextual
GENK,2025-07-23,BC:DISTRIBUTION,DISTRIBUTION,BC,contextual
GENM,2024-09-20,SOS:UNKNOWN,UNKNOWN,SOS,contextual
GENM,2025-04-09,SOW:ACCUMULATION,ACCUMULATION,SOW,contextual
GENM,2025-07-15,BC:MARKDOWN,MARKDOWN,BC,contextual
GENT,2024-08-14,SOS:UNKNOWN,UNKNOWN,SOS,contextual
GENT,2025-03-03,BC:MARKUP,MARKUP,BC,contextual
GEO,2024-03-20,SOW:UNKNOWN,UNKNOWN,SOW,contextual
GEO,2024-11-05,SPRING:MARKDOWN,MARKDOWN,SPRING,contextual
GEO,2024-11-19,SOS:DISTRIBUTION,DISTRIBUTION,SOS,contextual
GEO,2025-07-25,BC:ACCUMULATION,ACCUMULATION,BC,contextual
GEOA,2025-10-27,BC:UNKNOWN,UNKNOWN,BC,contextual
GEOA,2025-12-11,SOS:NONE,NONE,SOS,contextual
GEOA,2025-12-11,SOS:NONE,NONE,SOS,contextual
GEOS,2025-06-23,BC:UNKNOWN,UNKNOWN,BC,contextual
GEOS,2025-10-06,SOS:DISTRIBUTION,DISTRIBUTION,SOS,contextual
GERN,2024-02-28,SOS:UNKNOWN,UNKNOWN,SOS,contextual
GERN,2024-03-01,SOS:MARKUP,MARKUP,SOS,contextual
GERN,2025-12-11,BC:NONE,NONE,BC,contextual
GERN,2025-12-11,BC:NONE,NONE,BC,contextual
GES,2025-02-25,SOW:ACCUMULATION,ACCUMULATION,SOW,contextual
GES,2025-04-24,BC:MARKDOWN,MARKDOWN,BC,contextual
GETY,2024-03-12,SOS:UNKNOWN,UNKNOWN,SOS,contextual
GETY,2025-10-03,BC:ACCUMULATION,ACCUMULATION,BC,contextual
GEV,2024-05-31,SOW:UNKNOWN,UNKNOWN,SOW,contextual
GEV,2025-07-23,BC:MARKDOWN,MARKDOWN,BC,contextual
GEV,2025-08-01,SOS:DISTRIBUTION,DISTRIBUTION,SOS,contextual
GEVO,2024-06-28,SOW:ACCUMULATION,ACCUMULATION,SOW,contextual
GEVO,2024-08-12,SPRING:MARKDOWN,MARKDOWN,SPRING,contextual
GEVO,2024-10-17,SOS:ACCUMULATION,ACCUMULATION,SOS,contextual
GEVO,2025-08-12,BC:DISTRIBUTION,DISTRIBUTION,BC,contextual
GEVX,2025-10-14,BC:UNKNOWN,UNKNOWN,BC,contextual
GEVX,2025-12-10,SOS:ACCUMULATION,ACCUMULATION,SOS,contextual
GEVX,2025-12-10,SOS:MARKUP,MARKUP,SOS,contextual
GEW,2025-12-17,BC:NONE,NONE,BC,contextual
GEW,2025-12-17,BC:NONE,NONE,BC,contextual
GFAI,2024-02-27,SOS:UNKNOWN,UNKNOWN,SOS,contextual
GFAI,2024-03-06,SOS:MARKUP,MARKUP,SOS,contextual
GFAI,2025-07-17,BC:DISTRIBUTION,DISTRIBUTION,BC,contextual
GFEB,2025-10-14,BC:UNKNOWN,UNKNOWN,BC,contextual
GFEB,2025-10-22,SOS:DISTRIBUTION,DISTRIBUTION,SOS,contextual
GFF,2024-02-07,SPRING:UNKNOWN,UNKNOWN,SPRING,contextual
GFF,2024-05-01,SOW:ACCUMULATION,ACCUMULATION,SOW,contextual
GFF,2024-11-13,BC:MARKDOWN,MARKDOWN,BC,contextual
GFF,2025-02-05,SOS:DISTRIBUTION,DISTRIBUTION,SOS,contextual
GFGF,2024-03-08,SOW:UNKNOWN,UNKNOWN,SOW,contextual
GFGF,2025-11-10,BC:NONE,NONE,BC,contextual
GFGF,2025-11-10,BC:NONE,NONE,BC,contextual
GFGF,2025-12-08,SOS:DISTRIBUTION,DISTRIBUTION,SOS,contextual
GFGF,2025-12-08,SOS:MARKUP,MARKUP,SOS,contextual
GFI,2025-09-19,BC:UNKNOWN,UNKNOWN,BC,contextual
GFI,2025-10-15,SOS:DISTRIBUTION,DISTRIBUTION,SOS,contextual
GFL,2024-11-07,BC:UNKNOWN,UNKNOWN,BC,contextual
GFL,2025-03-05,SOS:DISTRIBUTION,DISTRIBUTION,SOS,contextual
GFLW,2025-03-06,SOW:ACCUMULATION,ACCUMULATION,SOW,contextual
GFR,2024-02-27,SPRING:DISTRIBUTION,DISTRIBUTION,SPRING,contextual
GFR,2024-03-19,SOS:DISTRIBUTION,DISTRIBUTION,SOS,contextual
GFR,2025-04-04,SOW:ACCUMULATION,ACCUMULATION,SOW,contextual
GFR,2025-06-11,SPRING:MARKDOWN,MARKDOWN,SPRING,contextual
GFR,2025-11-14,BC:NONE,NONE,BC,contextual
GFR,2025-11-14,BC:NONE,NONE,BC,contextual
GFS,2024-04-15,SOS:UNKNOWN,UNKNOWN,SOS,contextual
GFS,2025-02-12,BC:ACCUMULATION,ACCUMULATION,BC,contextual
GFS,2025-04-07,SOW:DISTRIBUTION,DISTRIBUTION,SOW,contextual
GFS,2025-08-01,SPRING:MARKDOWN,MARKDOWN,SPRING,contextual
GGAL,2024-02-27,SOW:UNKNOWN,UNKNOWN,SOW,contextual
GGAL,2024-03-04,SOW:MARKDOWN,MARKDOWN,SOW,contextual
GGAL,2024-05-07,SOS:MARKDOWN,MARKDOWN,SOS,contextual
GGAL,2025-10-09,BC:ACCUMULATION,ACCUMULATION,BC,contextual
GGB,2024-03-13,SOS:UNKNOWN,UNKNOWN,SOS,contextual
GGB,2024-07-23,SOW:ACCUMULATION,ACCUMULATION,SOW,contextual
GGB,2024-09-24,SPRING:MARKDOWN,MARKDOWN,SPRING,contextual
GGB,2025-10-29,BC:ACCUMULATION,ACCUMULATION,BC,contextual
GGG,2024-05-28,SOW:UNKNOWN,UNKNOWN,SOW,contextual
GGG,2024-05-31,SPRING:MARKDOWN,MARKDOWN,SPRING,contextual
GGLL,2024-02-26,SOW:UNKNOWN,UNKNOWN,SOW,contextual
GGLL,2024-03-18,SOW:MARKDOWN,MARKDOWN,SOW,contextual
GGLL,2024-12-11,BC:MARKDOWN,MARKDOWN,BC,contextual
GGLL,2025-09-03,SOS:DISTRIBUTION,DISTRIBUTION,SOS,contextual
GGLS,2024-02-26,SOS:UNKNOWN,UNKNOWN,SOS,contextual
GGLS,2024-03-04,SOS:MARKUP,MARKUP,SOS,contextual
GGLS,2024-07-25,BC:DISTRIBUTION,DISTRIBUTION,BC,contextual
GGM,2024-05-14,SOS:DISTRIBUTION,DISTRIBUTION,SOS,contextual
GGM,2025-09-11,BC:MARKUP,MARKUP,BC,contextual
GGME,2024-03-08,SOW:UNKNOWN,UNKNOWN,SOW,contextual
GGME,2025-09-02,SPRING:MARKDOWN,MARKDOWN,SPRING,contextual
GGR,2024-02-26,SOS:UNKNOWN,UNKNOWN,SOS,contextual
GGR,2024-03-04,SOS:MARKUP,MARKUP,SOS,contextual
GGR,2025-04-11,SPRING:DISTRIBUTION,DISTRIBUTION,SPRING,contextual
GGR,2025-09-23,BC:ACCUMULATION,ACCUMULATION,BC,contextual
GGRW,2024-03-12,SOW:UNKNOWN,UNKNOWN,SOW,contextual
GGRW,2024-09-27,SPRING:MARKDOWN,MARKDOWN,SPRING,contextual
GGUS,2025-08-20,BC:UNKNOWN,UNKNOWN,BC,contextual
GGUS,2025-10-10,SOS:DISTRIBUTION,DISTRIBUTION,SOS,contextual
GH,2025-10-29,BC:UNKNOWN,UNKNOWN,BC,contextual
GH,2025-11-20,SOS:NONE,NONE,SOS,contextual
GH,2025-11-20,SOS:NONE,NONE,SOS,contextual
GHC,2024-03-04,BC:UNKNOWN,UNKNOWN,BC,contextual
GHC,2024-07-16,SOS:DISTRIBUTION,DISTRIBUTION,SOS,contextual
GHG,2024-03-07,SOS:UNKNOWN,UNKNOWN,SOS,contextual
GHG,2024-08-15,BC:DISTRIBUTION,DISTRIBUTION,BC,contextual
GHG,2025-12-18,SOW:ACCUMULATION,ACCUMULATION,SOW,contextual
GHG,2025-12-18,SOW:MARKDOWN,MARKDOWN,SOW,contextual
GHM,2025-12-23,BC:NONE,NONE,BC,contextual
GHRS,2025-02-03,SOS:UNKNOWN,UNKNOWN,SOS,contextual
GHRS,2025-09-26,BC:DISTRIBUTION,DISTRIBUTION,BC,contextual
GHTA,2025-04-08,SOW:ACCUMULATION,ACCUMULATION,SOW,contextual
GHTA,2025-04-09,SPRING:MARKDOWN,MARKDOWN,SPRING,contextual
GHYB,2025-12-10,BC:ACCUMULATION,ACCUMULATION,BC,contextual
GHYB,2025-12-10,BC:DISTRIBUTION,DISTRIBUTION,BC,contextual
GIAX,2025-04-04,SOW:UNKNOWN,UNKNOWN,SOW,contextual
GIB,2025-01-30,BC:UNKNOWN,UNKNOWN,BC,contextual
GIC,2024-03-01,SOS:UNKNOWN,UNKNOWN,SOS,contextual
GIC,2025-07-30,BC:DISTRIBUTION,DISTRIBUTION,BC,contextual
GIFI,2024-03-25,BC:UNKNOWN,UNKNOWN,BC,contextual
GIFT,2025-01-10,SPRING:UNKNOWN,UNKNOWN,SPRING,contextual
GIFT,2025-02-05,SOW:ACCUMULATION,ACCUMULATION,SOW,contextual
GIG,2025-10-14,BC:UNKNOWN,UNKNOWN,BC,contextual
GIGB,2024-09-05,SOS:UNKNOWN,UNKNOWN,SOS,contextual
GIGB,2025-03-18,BC:MARKUP,MARKUP,BC,contextual
GIGM,2025-09-10,BC:UNKNOWN,UNKNOWN,BC,contextual
GIII,2024-02-26,SOS:UNKNOWN,UNKNOWN,SOS,contextual
GIII,2024-03-04,SOS:MARKUP,MARKUP,SOS,contextual
GIII,2024-08-05,SOW:ACCUMULATION,ACCUMULATION,SOW,contextual
GIII,2025-04-04,SPRING:MARKDOWN,MARKDOWN,SPRING,contextual
GIII,2025-09-04,BC:ACCUMULATION,ACCUMULATION,BC,contextual
GIL,2024-03-13,SOW:UNKNOWN,UNKNOWN,SOW,contextual
GIL,2025-04-30,SPRING:MARKDOWN,MARKDOWN,SPRING,contextual
GIL,2025-08-13,BC:ACCUMULATION,ACCUMULATION,BC,contextual
GIL,2025-10-23,SOS:DISTRIBUTION,DISTRIBUTION,SOS,contextual
GILD,2024-04-04,SOW:UNKNOWN,UNKNOWN,SOW,contextual
GILD,2024-11-07,SPRING:MARKDOWN,MARKDOWN,SPRING,contextual
GILD,2025-10-17,BC:ACCUMULATION,ACCUMULATION,BC,contextual
GILT,2024-05-02,SOW:ACCUMULATION,ACCUMULATION,SOW,contextual
GILT,2024-11-18,SPRING:MARKDOWN,MARKDOWN,SPRING,contextual
GILT,2025-08-06,BC:ACCUMULATION,ACCUMULATION,BC,contextual
GILT,2025-08-21,SOS:DISTRIBUTION,DISTRIBUTION,SOS,contextual
