symbol,date,event,prior_regime,base_event,detector
EETH,2025-08-22,BC:ACCUMULATION,ACCUMULATION,BC,contextual
EEV,2025-10-10,BC:ACCUMULATION,ACCUMULATION,BC,contextual
EEV,2025-10-21,SPRING:DISTRIBUTION,DISTRIBUTION,SPRING,contextual
EEX,2024-02-29,SOS:UNKNOWN,UNKNOWN,SOS,contextual
EEX,2024-03-01,SOS:MARKUP,MARKUP,SOS,contextual
EEX,2025-03-14,SPRING:ACCUMULATION,ACCUMULATION,SPRING,contextual
EEX,2025-04-07,SOW:ACCUMULATION,ACCUMULATION,SOW,contextual
EEX,2025-12-16,BC:MARKDOWN,MARKDOWN,BC,contextual
EEX,2025-12-16,BC:NONE,NONE,BC,contextual
EFAD,2024-03-20,BC:UNKNOWN,UNKNOWN,BC,contextual
EFAD,2024-09-03,SOS:DISTRIBUTION,DISTRIBUTION,SOS,contextual
EFAS,2024-06-17,SOW:UNKNOWN,UNKNOWN,SOW,contextual
EFAS,2024-06-18,SPRING:MARKDOWN,MARKDOWN,SPRING,contextual
EFAS,2025-03-07,BC:ACCUMULATION,ACCUMULATION,BC,contextual
EFAS,2025-07-28,SOS:DISTRIBUTION,DISTRIBUTION,SOS,contextual
EFAV,2024-08-06,BC:UNKNOWN,UNKNOWN,BC,contextual
EFAV,2024-08-23,SOS:DISTRIBUTION,DISTRIBUTION,SOS,contextual
EFC,2025-02-28,BC:UNKNOWN,UNKNOWN,BC,contextual
EFFE,2025-11-12,BC:UNKNOWN,UNKNOWN,BC,contextual
EFFE,2025-11-12,BC:NONE,NONE,BC,contextual
EFFI,2025-06-23,BC:UNKNOWN,UNKNOWN,BC,contextual
EFO,2024-03-20,SOS:DISTRIBUTION,DISTRIBUTION,SOS,contextual
EFO,2025-02-03,BC:MARKUP,MARKUP,BC,contextual
EFOI,2025-09-15,BC:UNKNOWN,UNKNOWN,BC,contextual
EFRA,2025-08-22,BC:UNKNOWN,UNKNOWN,BC,contextual
EFSC,2024-11-06,BC:UNKNOWN,UNKNOWN,BC,contextual
EFSI,2025-09-19,BC:UNKNOWN,UNKNOWN,BC,contextual
EFU,2024-03-01,SOW:UNKNOWN,UNKNOWN,SOW,contextual
EFX,2024-04-18,SOW:UNKNOWN,UNKNOWN,SOW,contextual
EFX,2024-04-19,SPRING:MARKDOWN,MARKDOWN,SPRING,contextual
EFXT,2024-02-29,SOW:UNKNOWN,UNKNOWN,SOW,contextual
EFXT,2024-04-02,SPRING:MARKDOWN,MARKDOWN,SPRING,contextual
EFXT,2024-05-08,SOW:ACCUMULATION,ACCUMULATION,SOW,contextual
EFXT,2025-01-10,SOS:DISTRIBUTION,DISTRIBUTION,SOS,contextual
EFXT,2025-08-12,BC:MARKUP,MARKUP,BC,contextual
EFZ,2024-03-20,SOS:UNKNOWN,UNKNOWN,SOS,contextual
EFZ,2025-11-20,BC:DISTRIBUTION,DISTRIBUTION,BC,contextual
EFZ,2025-11-20,BC:NONE,NONE,BC,contextual
EG,2024-10-04,SOS:DISTRIBUTION,DISTRIBUTION,SOS,contextual
EG,2024-10-09,BC:MARKUP,MARKUP,BC,contextual
EG,2024-12-18,SOW:DISTRIBUTION,DISTRIBUTION,SOW,contextual
EG,2024-12-20,SPRING:MARKDOWN,MARKDOWN,SPRING,contextual
EGAN,2025-10-07,BC:UNKNOWN,UNKNOWN,BC,contextual
EGAN,2025-10-13,SOS:DISTRIBUTION,DISTRIBUTION,SOS,contextual
EGBN,2024-03-04,SOS:UNKNOWN,UNKNOWN,SOS,contextual
EGBN,2025-06-30,BC:DISTRIBUTION,DISTRIBUTION,BC,contextual
EGGQ,2025-02-27,SOW:UNKNOWN,UNKNOWN,SOW,contextual
EGGS,2025-02-27,SOW:UNKNOWN,UNKNOWN,SOW,contextual
EGGY,2025-04-08,SOW:UNKNOWN,UNKNOWN,SOW,contextual
EGHT,2024-02-26,SOS:UNKNOWN,UNKNOWN,SOS,contextual
EGHT,2024-03-13,SOS:MARKUP,MARKUP,SOS,contextual
EGHT,2025-04-14,SPRING:DISTRIBUTION,DISTRIBUTION,SPRING,contextual
EGHT,2025-11-05,BC:ACCUMULATION,ACCUMULATION,BC,contextual
EGHT,2025-11-05,BC:NONE,NONE,BC,contextual
EGLE,2024-03-20,SOS:UNKNOWN,UNKNOWN,SOS,contextual
EGLE,2025-06-23,BC:DISTRIBUTION,DISTRIBUTION,BC,contextual
EGO,2025-08-05,BC:UNKNOWN,UNKNOWN,BC,contextual
EGO,2025-09-02,SOS:DISTRIBUTION,DISTRIBUTION,SOS,contextual
EGUS,2024-07-05,BC:UNKNOWN,UNKNOWN,BC,contextual
EGUS,2024-10-29,SOS:DISTRIBUTION,DISTRIBUTION,SOS,contextual
EGY,2024-03-14,SOS:MARKUP,MARKUP,SOS,contextual
EGY,2025-03-04,SPRING:MARKUP,MARKUP,SPRING,contextual
EGY,2025-03-14,BC:ACCUMULATION,ACCUMULATION,BC,contextual
EGY,2025-04-07,SOW:DISTRIBUTION,DISTRIBUTION,SOW,contextual
EH,2025-02-12,BC:UNKNOWN,UNKNOWN,BC,contextual
EHAB,2025-12-01,BC:ACCUMULATION,ACCUMULATION,BC,contextual
EHAB,2025-12-01,BC:NONE,NONE,BC,contextual
EHC,2024-03-28,SOW:UNKNOWN,UNKNOWN,SOW,contextual
EHC,2025-04-09,BC:MARKDOWN,MARKDOWN,BC,contextual
EHC,2025-04-25,SOS:DISTRIBUTION,DISTRIBUTION,SOS,contextual
EHC,2025-07-16,SPRING:MARKUP,MARKUP,SPRING,contextual
EHGO,2024-10-14,BC:DISTRIBUTION,DISTRIBUTION,BC,contextual
EHGO,2024-10-30,SOS:DISTRIBUTION,DISTRIBUTION,SOS,contextual
EHLD,2025-06-23,BC:UNKNOWN,UNKNOWN,BC,contextual
EHLS,2025-10-14,BC:UNKNOWN,UNKNOWN,BC,contextual
EHTH,2024-02-27,SOS:UNKNOWN,UNKNOWN,SOS,contextual
EHTH,2024-04-15,SOW:DISTRIBUTION,DISTRIBUTION,SOW,contextual
EHTH,2024-05-30,SOS:MARKDOWN,MARKDOWN,SOS,contextual
EHTH,2024-11-06,SPRING:MARKDOWN,MARKDOWN,SPRING,contextual
EHTH,2025-10-28,BC:ACCUMULATION,ACCUMULATION,BC,contextual
EIDO,2025-08-22,BC:UNKNOWN,UNKNOWN,BC,contextual
EIG,2024-07-31,BC:ACCUMULATION,ACCUMULATION,BC,contextual
EIG,2024-11-05,SOS:DISTRIBUTION,DISTRIBUTION,SOS,contextual
EIRL,2024-04-15,SOW:UNKNOWN,UNKNOWN,SOW,contextual
EIRL,2025-11-25,BC:ACCUMULATION,ACCUMULATION,BC,contextual
EIRL,2025-11-25,BC:NONE,NONE,BC,contextual
EIS,2024-03-04,SOW:UNKNOWN,UNKNOWN,SOW,contextual
EIS,2025-06-23,BC:ACCUMULATION,ACCUMULATION,BC,contextual
EIS,2025-07-07,SOS:DISTRIBUTION,DISTRIBUTION,SOS,contextual
EIX,2024-05-31,BC:UNKNOWN,UNKNOWN,BC,contextual
EIX,2024-07-26,SOS:DISTRIBUTION,DISTRIBUTION,SOS,contextual
EJH,2024-02-13,SPRING:UNKNOWN,UNKNOWN,SPRING,contextual
EJH,2024-04-04,SOS:DISTRIBUTION,DISTRIBUTION,SOS,contextual
EJH,2024-04-25,SOW:MARKUP,MARKUP,SOW,contextual
EJH,2025-03-19,BC:MARKDOWN,MARKDOWN,BC,contextual
EKSO,2024-07-15,SOW:UNKNOWN,UNKNOWN,SOW,contextual
EKSO,2025-10-29,BC:DISTRIBUTION,DISTRIBUTION,BC,contextual
EL,2025-10-30,BC:ACCUMULATION,ACCUMULATION,BC,contextual
ELA,2024-02-27,SOW:UNKNOWN,UNKNOWN,SOW,contextual
ELA,2024-03-20,SOW:MARKDOWN,MARKDOWN,SOW,contextual
ELA,2024-11-08,SPRING:MARKDOWN,MARKDOWN,SPRING,contextual
ELA,2025-12-19,BC:NONE,NONE,BC,contextual
ELA,2025-12-19,BC:DISTRIBUTION,DISTRIBUTION,BC,contextual
ELAB,2024-04-29,BC:DISTRIBUTION,DISTRIBUTION,BC,contextual
ELAB,2024-08-20,SOW:DISTRIBUTION,DISTRIBUTION,SOW,contextual
ELAB,2024-11-27,SOS:ACCUMULATION,ACCUMULATION,SOS,contextual
ELAN,2025-08-07,BC:ACCUMULATION,ACCUMULATION,BC,contextual
ELAN,2025-09-08,SOS:DISTRIBUTION,DISTRIBUTION,SOS,contextual
ELBM,2024-05-17,SOW:UNKNOWN,UNKNOWN,SOW,contextual
ELBM,2025-10-13,BC:ACCUMULATION,ACCUMULATION,BC,contextual
ELDN,2024-10-30,SOS:DISTRIBUTION,DISTRIBUTION,SOS,contextual
ELDN,2025-10-17,BC:MARKUP,MARKUP,BC,contextual
ELF,2024-02-26,SOS:UNKNOWN,UNKNOWN,SOS,contextual
ELF,2024-03-04,SOS:MARKUP,MARKUP,SOS,contextual
ELF,2024-11-20,BC:DISTRIBUTION,DISTRIBUTION,BC,contextual
ELF,2025-02-07,SOW:DISTRIBUTION,DISTRIBUTION,SOW,contextual
ELF,2025-05-27,SPRING:MARKDOWN,MARKDOWN,SPRING,contextual
ELIS,2025-08-08,SOS:UNKNOWN,UNKNOWN,SOS,contextual
ELIS,2025-08-11,BC:MARKUP,MARKUP,BC,contextual
ELMD,2024-11-08,SOS:UNKNOWN,UNKNOWN,SOS,contextual
ELMD,2025-08-27,BC:DISTRIBUTION,DISTRIBUTION,BC,contextual
ELME,2024-05-02,BC:UNKNOWN,UNKNOWN,BC,contextual
ELME,2024-07-25,SOS:DISTRIBUTION,DISTRIBUTION,SOS,contextual
ELPW,2025-04-15,BC:UNKNOWN,UNKNOWN,BC,contextual
ELPW,2025-05-08,SOS:DISTRIBUTION,DISTRIBUTION,SOS,contextual
ELS,2024-04-01,SOS:UNKNOWN,UNKNOWN,SOS,contextual
ELS,2025-10-23,BC:ACCUMULATION,ACCUMULATION,BC,contextual
ELSE,2024-03-27,SOS:DISTRIBUTION,DISTRIBUTION,SOS,contextual
ELSE,2024-09-10,BC:MARKUP,MARKUP,BC,contextual
ELTK,2024-05-21,SOS:DISTRIBUTION,DISTRIBUTION,SOS,contextual
ELTK,2025-03-11,SOW:MARKUP,MARKUP,SOW,contextual
ELTK,2025-03-13,SPRING:MARKDOWN,MARKDOWN,SPRING,contextual
ELTK,2025-05-07,BC:ACCUMULATION,ACCUMULATION,BC,contextual
ELTX,2024-04-11,SOS:DISTRIBUTION,DISTRIBUTION,SOS,contextual
ELTX,2025-01-30,BC:MARKUP,MARKUP,BC,contextual
ELUT,2024-12-20,BC:DISTRIBUTION,DISTRIBUTION,BC,contextual
ELV,2024-04-02,SOS:UNKNOWN,UNKNOWN,SOS,contextual
ELV,2025-01-22,SPRING:MARKUP,MARKUP,SPRING,contextual
ELV,2025-02-12,SOW:ACCUMULATION,ACCUMULATION,SOW,contextual
ELV,2025-12-11,BC:NONE,NONE,BC,contextual
ELV,2025-12-11,BC:NONE,NONE,BC,contextual
ELVA,2025-10-13,SOS:DISTRIBUTION,DISTRIBUTION,SOS,contextual
ELVA,2025-12-11,BC:NONE,NONE,BC,contextual
ELVA,2025-12-11,BC:NONE,NONE,BC,contextual
ELVN,2024-03-15,SPRING:UNKNOWN,UNKNOWN,SPRING,contextual
ELVN,2024-04-11,SOS:ACCUMULATION,ACCUMULATION,SOS,contextual
ELVN,2025-12-09,BC:NONE,NONE,BC,contextual
ELVN,2025-12-09,BC:DISTRIBUTION,DISTRIBUTION,BC,contextual
ELWS,2024-08-13,SOS:UNKNOWN,UNKNOWN,SOS,contextual
ELWS,2025-07-02,BC:DISTRIBUTION,DISTRIBUTION,BC,contextual
EM,2024-06-03,BC:UNKNOWN,UNKNOWN,BC,contextual
EM,2025-08-18,SOS:DISTRIBUTION,DISTRIBUTION,SOS,contextual
EMBC,2024-07-22,SOS:DISTRIBUTION,DISTRIBUTION,SOS,contextual
EMBC,2025-11-21,BC:NONE,NONE,BC,contextual
EMBC,2025-11-21,BC:DISTRIBUTION,DISTRIBUTION,BC,contextual
EMBD,2024-10-02,BC:DISTRIBUTION,DISTRIBUTION,BC,contextual
EMBD,2025-09-18,SOS:DISTRIBUTION,DISTRIBUTION,SOS,contextual
EMC,2025-04-04,SOW:ACCUMULATION,ACCUMULATION,SOW,contextual
EMDV,2024-10-07,BC:ACCUMULATION,ACCUMULATION,BC,contextual
EME,2024-02-28,SOW:UNKNOWN,UNKNOWN,SOW,contextual
EME,2024-02-29,BC:MARKDOWN,MARKDOWN,BC,contextual
EME,2024-03-21,SOS:DISTRIBUTION,DISTRIBUTION,SOS,contextual
EME,2025-04-04,SPRING:MARKUP,MARKUP,SPRING,contextual
EMEQ,2024-11-06,SOS:UNKNOWN,UNKNOWN,SOS,contextual
EMEQ,2025-01-28,BC:DISTRIBUTION,DISTRIBUTION,BC,contextual
EMES,2025-09-22,BC:UNKNOWN,UNKNOWN,BC,contextual
EMES,2025-10-07,SOS:DISTRIBUTION,DISTRIBUTION,SOS,contextual
EMHY,2024-07-31,BC:UNKNOWN,UNKNOWN,BC,contextual
EMHY,2024-08-19,SOS:DISTRIBUTION,DISTRIBUTION,SOS,contextual
EMIF,2025-04-07,SOW:UNKNOWN,UNKNOWN,SOW,contextual
EMIF,2025-11-25,BC:NONE,NONE,BC,contextual
EMIF,2025-11-25,BC:NONE,NONE,BC,contextual
EML,2024-03-05,SOS:UNKNOWN,UNKNOWN,SOS,contextual
EML,2025-12-03,SPRING:DISTRIBUTION,DISTRIBUTION,SPRING,contextual
EML,2025-12-03,SPRING:ACCUMULATION,ACCUMULATION,SPRING,contextual
EML,2025-12-08,BC:ACCUMULATION,ACCUMULATION,BC,contextual
EML,2025-12-08,BC:NONE,NONE,BC,contextual
EMLP,2024-03-27,SOW:UNKNOWN,UNKNOWN,SOW,contextual
EMLP,2024-11-21,SOS:MARKDOWN,MARKDOWN,SOS,contextual
EMLP,2025-02-03,BC:DISTRIBUTION,DISTRIBUTION,BC,contextual
EMN,2025-02-03,BC:DISTRIBUTION,DISTRIBUTION,BC,contextual
EMN,2025-08-01,SOW:ACCUMULATION,ACCUMULATION,SOW,contextual
EMNT,2024-09-12,BC:UNKNOWN,UNKNOWN,BC,contextual
EMNT,2024-10-30,SOS:DISTRIBUTION,DISTRIBUTION,SOS,contextual
EMP,2024-03-14,SOS:UNKNOWN,UNKNOWN,SOS,contextual
EMP,2025-04-04,SOW:ACCUMULATION,ACCUMULATION,SOW,contextual
EMP,2025-07-31,BC:MARKDOWN,MARKDOWN,BC,contextual
EMQQ,2024-10-01,BC:UNKNOWN,UNKNOWN,BC,contextual
EMQQ,2025-06-24,SOS:DISTRIBUTION,DISTRIBUTION,SOS,contextual
EMR,2024-04-09,SOW:UNKNOWN,UNKNOWN,SOW,contextual
EMR,2024-11-06,BC:MARKDOWN,MARKDOWN,BC,contextual
EMR,2024-12-20,SPRING:DISTRIBUTION,DISTRIBUTION,SPRING,contextual
EMR,2025-07-17,SOS:ACCUMULATION,ACCUMULATION,SOS,contextual
EMSF,2024-02-29,SPRING:UNKNOWN,UNKNOWN,SPRING,contextual
EMSF,2024-03-07,SOW:UNKNOWN,UNKNOWN,SOW,contextual
EMSF,2025-06-03,SPRING:ACCUMULATION,ACCUMULATION,SPRING,contextual
EMSF,2025-06-04,BC:ACCUMULATION,ACCUMULATION,BC,contextual
EMTL,2024-04-08,BC:UNKNOWN,UNKNOWN,BC,contextual
EMTL,2024-06-28,SOS:DISTRIBUTION,DISTRIBUTION,SOS,contextual
EMTY,2025-04-04,BC:UNKNOWN,UNKNOWN,BC,contextual
ENB,2024-04-10,SOW:UNKNOWN,UNKNOWN,SOW,contextual
ENB,2024-08-22,SPRING:MARKDOWN,MARKDOWN,SPRING,contextual
ENB,2025-09-30,SOS:ACCUMULATION,ACCUMULATION,SOS,contextual
ENB,2025-11-07,BC:NONE,NONE,BC,contextual
ENB,2025-11-07,BC:DISTRIBUTION,DISTRIBUTION,BC,contextual
ENGN,2024-02-29,SOS:UNKNOWN,UNKNOWN,SOS,contextual
ENGN,2024-03-28,SOS:MARKUP,MARKUP,SOS,contextual
ENGN,2025-05-12,SOW:ACCUMULATION,ACCUMULATION,SOW,contextual
ENGN,2025-09-03,SPRING:MARKDOWN,MARKDOWN,SPRING,contextual
ENGN,2025-10-09,BC:ACCUMULATION,ACCUMULATION,BC,contextual
ENIC,2025-09-15,BC:DISTRIBUTION,DISTRIBUTION,BC,contextual
ENLT,2025-10-01,BC:ACCUMULATION,ACCUMULATION,BC,contextual
ENLT,2025-10-09,SOS:DISTRIBUTION,DISTRIBUTION,SOS,contextual
ENLV,2024-02-26,SOS:UNKNOWN,UNKNOWN,SOS,contextual
ENLV,2024-03-08,SOS:MARKUP,MARKUP,SOS,contextual
ENLV,2025-08-14,BC:DISTRIBUTION,DISTRIBUTION,BC,contextual
ENOR,2024-04-11,BC:UNKNOWN,UNKNOWN,BC,contextual
ENOR,2024-05-17,SOS:DISTRIBUTION,DISTRIBUTION,SOS,contextual
ENOV,2024-04-15,SOS:UNKNOWN,UNKNOWN,SOS,contextual
ENOV,2024-10-30,BC:DISTRIBUTION,DISTRIBUTION,BC,contextual
ENPH,2024-07-24,BC:DISTRIBUTION,DISTRIBUTION,BC,contextual
ENPH,2025-11-05,SOW:ACCUMULATION,ACCUMULATION,SOW,contextual
ENPH,2025-11-05,SOW:NONE,NONE,SOW,contextual
ENR,2024-05-21,SOS:DISTRIBUTION,DISTRIBUTION,SOS,contextual
ENR,2025-08-05,BC:MARKUP,MARKUP,BC,contextual
ENS,2025-10-13,BC:ACCUMULATION,ACCUMULATION,BC,contextual
ENS,2025-11-05,SOS:DISTRIBUTION,DISTRIBUTION,SOS,contextual
ENS,2025-11-05,SOS:NONE,NONE,SOS,contextual
ENSC,2024-05-20,BC:DISTRIBUTION,DISTRIBUTION,BC,contextual
ENSC,2024-12-06,SOS:DISTRIBUTION,DISTRIBUTION,SOS,contextual
ENSG,2024-07-10,BC:UNKNOWN,UNKNOWN,BC,contextual
ENSG,2024-07-26,SOS:DISTRIBUTION,DISTRIBUTION,SOS,contextual
ENTA,2025-12-19,BC:NONE,NONE,BC,contextual
ENTA,2025-12-19,BC:NONE,NONE,BC,contextual
ENTG,2025-04-03,SOW:ACCUMULATION,ACCUMULATION,SOW,contextual
ENTX,2024-04-12,SOS:UNKNOWN,UNKNOWN,SOS,contextual
ENTX,2025-10-10,BC:DISTRIBUTION,DISTRIBUTION,BC,contextual
ENVA,2024-04-12,SOW:UNKNOWN,UNKNOWN,SOW,contextual
ENVA,2024-07-24,SPRING:MARKDOWN,MARKDOWN,SPRING,contextual
ENVA,2025-12-11,BC:NONE,NONE,BC,contextual
ENVA,2025-12-11,BC:DISTRIBUTION,DISTRIBUTION,BC,contextual
ENVB,2024-02-29,SOS:UNKNOWN,UNKNOWN,SOS,contextual
ENVB,2025-01-07,SPRING:ACCUMULATION,ACCUMULATION,SPRING,contextual
ENVB,2025-01-29,SOS:ACCUMULATION,ACCUMULATION,SOS,contextual
ENVB,2025-05-19,BC:ACCUMULATION,ACCUMULATION,BC,contextual
ENVX,2024-06-25,SOS:UNKNOWN,UNKNOWN,SOS,contextual
ENVX,2025-07-07,BC:ACCUMULATION,ACCUMULATION,BC,contextual
ENZL,2024-05-15,BC:UNKNOWN,UNKNOWN,BC,contextual
ENZL,2024-07-18,SOS:DISTRIBUTION,DISTRIBUTION,SOS,contextual
EOG,2025-12-16,SOW:NONE,NONE,SOW,contextual
EOG,2025-12-16,SOW:NONE,NONE,SOW,contextual
EOLS,2024-02-26,SOS:UNKNOWN,UNKNOWN,SOS,contextual
EOLS,2024-03-08,SOS:MARKUP,MARKUP,SOS,contextual
EOLS,2025-10-10,SPRING:DISTRIBUTION,DISTRIBUTION,SPRING,contextual
EOLS,2025-11-10,BC:NONE,NONE,BC,contextual
EOLS,2025-11-10,BC:NONE,NONE,BC,contextual
EONR,2025-01-08,SOS:DISTRIBUTION,DISTRIBUTION,SOS,contextual
EONR,2025-10-22,BC:MARKUP,MARKUP,BC,contextual
EOSE,2024-03-05,SOW:UNKNOWN,UNKNOWN,SOW,contextual
EOSE,2024-08-21,SPRING:MARKDOWN,MARKDOWN,SPRING,contextual
EOSE,2025-10-13,BC:ACCUMULATION,ACCUMULATION,BC,contextual
EOSE,2025-10-15,SOS:DISTRIBUTION,DISTRIBUTION,SOS,contextual
EP,2024-12-20,BC:DISTRIBUTION,DISTRIBUTION,BC,contextual
EPAC,2024-03-15,SOW:UNKNOWN,UNKNOWN,SOW,contextual
EPAC,2024-07-16,SOS:MARKDOWN,MARKDOWN,SOS,contextual
EPAC,2024-10-16,SPRING:MARKDOWN,MARKDOWN,SPRING,contextual
EPAC,2025-12-19,BC:NONE,NONE,BC,contextual
EPAC,2025-12-19,BC:DISTRIBUTION,DISTRIBUTION,BC,contextual
EPAM,2024-03-22,SOS:UNKNOWN,UNKNOWN,SOS,contextual
EPAM,2025-11-06,BC:DISTRIBUTION,DISTRIBUTION,BC,contextual
EPAM,2025-11-06,BC:NONE,NONE,BC,contextual
EPC,2024-05-08,BC:UNKNOWN,UNKNOWN,BC,contextual
EPC,2025-11-13,SOW:ACCUMULATION,ACCUMULATION,SOW,contextual
EPC,2025-11-13,SOW:NONE,NONE,SOW,contextual
EPD,2024-11-21,SOS:UNKNOWN,UNKNOWN,SOS,contextual
EPD,2025-10-30,BC:ACCUMULATION,ACCUMULATION,BC,contextual
EPEM,2025-08-28,BC:UNKNOWN,UNKNOWN,BC,contextual
EPI,2024-03-14,SOW:UNKNOWN,UNKNOWN,SOW,contextual
EPI,2024-04-04,SOS:MARKDOWN,MARKDOWN,SOS,contextual
EPI,2024-06-04,SPRING:MARKUP,MARKUP,SPRING,contextual
EPI,2025-04-09,BC:DISTRIBUTION,DISTRIBUTION,BC,contextual
EPM,2024-04-04,SOS:UNKNOWN,UNKNOWN,SOS,contextual
EPM,2025-06-27,BC:ACCUMULATION,ACCUMULATION,BC,contextual
EPM,2025-11-17,SOW:NONE,NONE,SOW,contextual
EPM,2025-11-17,SOW:NONE,NONE,SOW,contextual
EPMB,2025-07-15,SOW:UNKNOWN,UNKNOWN,SOW,contextual
EPOL,2025-03-04,BC:UNKNOWN,UNKNOWN,BC,contextual
EPOL,2025-04-09,SOS:DISTRIBUTION,DISTRIBUTION,SOS,contextual
EPOW,2024-05-14,SOW:ACCUMULATION,ACCUMULATION,SOW,contextual
EPOW,2024-05-28,SPRING:MARKDOWN,MARKDOWN,SPRING,contextual
EPOW,2025-09-25,BC:ACCUMULATION,ACCUMULATION,BC,contextual
EPP,2025-04-04,SOW:ACCUMULATION,ACCUMULATION,SOW,contextual
EPP,2025-04-09,SPRING:MARKDOWN,MARKDOWN,SPRING,contextual
EPR,2025-07-11,SOS:DISTRIBUTION,DISTRIBUTION,SOS,contextual
EPR,2025-09-09,BC:MARKUP,MARKUP,BC,contextual
EPRF,2024-04-15,SOW:UNKNOWN,UNKNOWN,SOW,contextual
EPRT,2024-03-01,SOW:UNKNOWN,UNKNOWN,SOW,contextual
EPRT,2024-09-18,SOS:MARKDOWN,MARKDOWN,SOS,contextual
EPRT,2025-04-09,SPRING:ACCUMULATION,ACCUMULATION,SPRING,contextual
EPRT,2025-10-24,BC:ACCUMULATION,ACCUMULATION,BC,contextual
EPRX,2025-09-18,BC:UNKNOWN,UNKNOWN,BC,contextual
EPRX,2025-09-22,SOS:DISTRIBUTION,DISTRIBUTION,SOS,contextual
EPSM,2025-07-16,BC:UNKNOWN,UNKNOWN,BC,contextual
EPSM,2025-09-09,SOS:DISTRIBUTION,DISTRIBUTION,SOS,contextual
EPSN,2025-03-20,BC:DISTRIBUTION,DISTRIBUTION,BC,contextual
EPSN,2025-06-27,SOS:DISTRIBUTION,DISTRIBUTION,SOS,contextual
EPU,2025-09-02,BC:UNKNOWN,UNKNOWN,BC,contextual
EPU,2025-10-02,SOS:DISTRIBUTION,DISTRIBUTION,SOS,contextual
EPV,2025-04-07,BC:DISTRIBUTION,DISTRIBUTION,BC,contextual
EPWK,2025-04-09,SOS:UNKNOWN,UNKNOWN,SOS,contextual
EPWK,2025-09-10,BC:DISTRIBUTION,DISTRIBUTION,BC,contextual
EQ,2024-02-26,SOS:UNKNOWN,UNKNOWN,SOS,contextual
EQ,2024-03-26,SOS:MARKUP,MARKUP,SOS,contextual
EQ,2025-02-06,BC:DISTRIBUTION,DISTRIBUTION,BC,contextual
EQBK,2024-11-06,BC:UNKNOWN,UNKNOWN,BC,contextual
EQBK,2024-12-10,SOS:DISTRIBUTION,DISTRIBUTION,SOS,contextual
EQH,2024-03-25,SOW:UNKNOWN,UNKNOWN,SOW,contextual
EQH,2024-11-05,SPRING:MARKDOWN,MARKDOWN,SPRING,contextual
EQH,2024-11-06,BC:ACCUMULATION,ACCUMULATION,BC,contextual
EQH,2025-02-06,SOS:DISTRIBUTION,DISTRIBUTION,SOS,contextual
EQIX,2024-02-15,SPRING:UNKNOWN,UNKNOWN,SPRING,contextual
EQIX,2024-03-04,SOS:ACCUMULATION,ACCUMULATION,SOS,contextual
EQIX,2024-03-20,SOW:DISTRIBUTION,DISTRIBUTION,SOW,contextual
EQIX,2025-10-30,BC:ACCUMULATION,ACCUMULATION,BC,contextual
EQL,2024-05-31,BC:UNKNOWN,UNKNOWN,BC,contextual
EQL,2024-07-18,SOS:DISTRIBUTION,DISTRIBUTION,SOS,contextual
EQLT,2025-07-30,BC:UNKNOWN,UNKNOWN,BC,contextual
EQNR,2024-12-18,SOW:UNKNOWN,UNKNOWN,SOW,contextual
EQNR,2025-04-09,SPRING:ACCUMULATION,ACCUMULATION,SPRING,contextual
EQR,2024-02-13,SPRING:UNKNOWN,UNKNOWN,SPRING,contextual
EQR,2024-04-24,BC:ACCUMULATION,ACCUMULATION,BC,contextual
EQR,2025-10-29,SOW:ACCUMULATION,ACCUMULATION,SOW,contextual
EQRR,2024-04-04,SOS:UNKNOWN,UNKNOWN,SOS,contextual
EQRR,2024-11-06,BC:DISTRIBUTION,DISTRIBUTION,BC,contextual
EQS,2025-09-02,BC:UNKNOWN,UNKNOWN,BC,contextual
EQT,2025-02-12,SOS:DISTRIBUTION,DISTRIBUTION,SOS,contextual
EQT,2025-04-09,BC:MARKUP,MARKUP,BC,contextual
EQWL,2025-10-14,BC:ACCUMULATION,ACCUMULATION,BC,contextual
EQX,2024-03-01,SOW:UNKNOWN,UNKNOWN,SOW,contextual
EQX,2024-04-26,SPRING:MARKDOWN,MARKDOWN,SPRING,contextual
EQX,2025-09-10,BC:ACCUMULATION,ACCUMULATION,BC,contextual
EQX,2025-10-09,SOS:DISTRIBUTION,DISTRIBUTION,SOS,contextual
ERAS,2025-04-02,SPRING:UNKNOWN,UNKNOWN,SPRING,contextual
ERAS,2025-04-08,SOW:ACCUMULATION,ACCUMULATION,SOW,contextual
ERAS,2025-12-03,BC:NONE,NONE,BC,contextual
ERAS,2025-12-03,BC:NONE,NONE,BC,contextual
ERET,2025-09-11,BC:UNKNOWN,UNKNOWN,BC,contextual
ERIC,2025-10-28,BC:ACCUMULATION,ACCUMULATION,BC,contextual
ERII,2024-08-01,BC:UNKNOWN,UNKNOWN,BC,contextual
ERII,2024-10-08,SOS:DISTRIBUTION,DISTRIBUTION,SOS,contextual
ERNA,2024-03-08,SOS:UNKNOWN,UNKNOWN,SOS,contextual
ERNA,2025-05-14,BC:DISTRIBUTION,DISTRIBUTION,BC,contextual
ERO,2024-02-27,SOW:UNKNOWN,UNKNOWN,SOW,contextual
ERO,2024-02-29,SPRING:MARKDOWN,MARKDOWN,SPRING,contextual
ERO,2024-03-01,SPRING:MARKDOWN,MARKDOWN,SPRING,contextual
