date,symbol,event,prior_regime,base_event,detector,fwd_5,fwd_10,fwd_20,start_date,end_date,git_sha,run_timestamp
2025-02-28,IGCB,SOW:UNKNOWN,UNKNOWN,SOW,contextual,-0.0094756309834638,-0.0116405570060923,-0.0062510879025239,2023-12-28,2025-12-24,8c282eb,2026-01-04T18:28:41.632523+00:00
2025-08-22,IGCB,BC:MARKDOWN,MARKDOWN,BC,contextual,-0.0014094963471449,0.0090552070668488,0.0098836896525753,2023-12-28,2025-12-24,8c282eb,2026-01-04T18:28:41.632523+00:00
2024-04-11,IGE,SOS:UNKNOWN,UNKNOWN,SOS,contextual,-0.0353322528363047,-0.0089681253376553,-0.0113452188006483,2023-12-28,2025-12-24,8c282eb,2026-01-04T18:28:41.632523+00:00
2024-04-22,IGE,BC:DISTRIBUTION,DISTRIBUTION,BC,contextual,0.0208194905869325,-0.0008859357696566,0.0197120708748614,2023-12-28,2025-12-24,8c282eb,2026-01-04T18:28:41.632523+00:00
2025-03-20,IGIC,BC:UNKNOWN,UNKNOWN,BC,contextual,-0.0177711958533876,-0.036653091447612,-0.0840429470566458,2023-12-28,2025-12-24,8c282eb,2026-01-04T18:28:41.632523+00:00
2024-10-03,IGLD,SOS:UNKNOWN,UNKNOWN,SOS,contextual,-0.0111368909512762,0.0104408352668212,0.0222737819025522,2023-12-28,2025-12-24,8c282eb,2026-01-04T18:28:41.632523+00:00
2025-04-03,IGLD,BC:DISTRIBUTION,DISTRIBUTION,BC,contextual,0.0261881668283219,0.062560620756547,0.030552861299709,2023-12-28,2025-12-24,8c282eb,2026-01-04T18:28:41.632523+00:00
2025-09-17,IGME,BC:DISTRIBUTION,DISTRIBUTION,BC,contextual,-0.0076594882091179,-0.0445814067974941,-0.1655187891541261,2023-12-28,2025-12-24,8c282eb,2026-01-04T18:28:41.632523+00:00
2024-06-10,IGOV,SOW:UNKNOWN,UNKNOWN,SOW,contextual,0.0095706156233834,0.0084066218313503,0.013191929643042,2023-12-28,2025-12-24,8c282eb,2026-01-04T18:28:41.632523+00:00
2025-10-08,IGPT,BC:UNKNOWN,UNKNOWN,BC,contextual,-0.0202913631633714,-0.0041623309053069,0.0475199445022547,2023-12-28,2025-12-24,8c282eb,2026-01-04T18:28:41.632523+00:00
2025-11-06,IGPT,SOS:NONE,NONE,SOS,contextual,-0.0112359550561798,-0.0776302349336057,0.0057030983997277,2023-12-28,2025-12-24,8c282eb,2026-01-04T18:28:41.632523+00:00
2025-11-06,IGPT,SOS:NONE,NONE,SOS,contextual,-0.0112359550561798,-0.0776302349336057,0.0057030983997277,2023-12-28,2025-12-24,8c282eb,2026-01-04T18:28:41.632523+00:00
2024-02-15,IGRO,SPRING:UNKNOWN,UNKNOWN,SPRING,contextual,0.0188853063104561,0.021649009672962,0.0339321357285431,2023-12-28,2025-12-24,8c282eb,2026-01-04T18:28:41.632523+00:00
2024-04-15,IGRO,SOW:ACCUMULATION,ACCUMULATION,SOW,contextual,0.0049367479173096,0.0225239123727245,0.0474390620178957,2023-12-28,2025-12-24,8c282eb,2026-01-04T18:28:41.632523+00:00
2024-03-05,IGV,SOS:UNKNOWN,UNKNOWN,SOS,contextual,-0.790893801057184,-0.7954589139836616,-0.7975252282556463,2023-12-28,2025-12-24,8c282eb,2026-01-04T18:28:41.632523+00:00
2025-01-28,IGV,BC:MARKUP,MARKUP,BC,contextual,-0.0064768073149823,0.0031431564910944,-0.0575292885036669,2023-12-28,2025-12-24,8c282eb,2026-01-04T18:28:41.632523+00:00
2025-07-17,IH,BC:UNKNOWN,UNKNOWN,BC,contextual,-0.006578947368421,-0.0131578947368421,-0.0953947368421053,2023-12-28,2025-12-24,8c282eb,2026-01-04T18:28:41.632523+00:00
2024-03-05,IHAK,SOS:DISTRIBUTION,DISTRIBUTION,SOS,contextual,0.020912547528517,-0.0162653147444022,-0.0230249260667512,2023-12-28,2025-12-24,8c282eb,2026-01-04T18:28:41.632523+00:00
2024-06-27,IHAK,BC:MARKUP,MARKUP,BC,contextual,0.0157652726078387,0.0203634771184584,0.007663674184366,2023-12-28,2025-12-24,8c282eb,2026-01-04T18:28:41.632523+00:00
2024-03-05,IHDG,SOW:UNKNOWN,UNKNOWN,SOW,contextual,0.0167935512763099,0.0145544111061353,0.0176892073443799,2023-12-28,2025-12-24,8c282eb,2026-01-04T18:28:41.632523+00:00
2024-05-23,IHDG,SOS:MARKDOWN,MARKDOWN,SOS,contextual,-0.0032615786040443,0.009132420091324,0.0041313328984562,2023-12-28,2025-12-24,8c282eb,2026-01-04T18:28:41.632523+00:00
2025-09-05,IHDG,BC:ACCUMULATION,ACCUMULATION,BC,contextual,0.0126469935655646,0.0259596183714223,0.0432660306190371,2023-12-28,2025-12-24,8c282eb,2026-01-04T18:28:41.632523+00:00
2024-03-04,IHE,SOS:UNKNOWN,UNKNOWN,SOS,contextual,-0.6722469353134634,-0.6739560381053236,-0.6735657628464793,2023-12-28,2025-12-24,8c282eb,2026-01-04T18:28:41.632523+00:00
2025-10-01,IHE,BC:DISTRIBUTION,DISTRIBUTION,BC,contextual,0.0029348986125936,-0.0082617395944503,-0.0133404482390608,2023-12-28,2025-12-24,8c282eb,2026-01-04T18:28:41.632523+00:00
2025-02-06,IHG,BC:UNKNOWN,UNKNOWN,BC,contextual,-0.0112137203166227,-0.0893433010847258,-0.1167546174142479,2023-12-28,2025-12-24,8c282eb,2026-01-04T18:28:41.632523+00:00
2025-12-17,IHG,SOS:NONE,NONE,SOS,contextual,0.0136415040995194,,,2023-12-28,2025-12-24,8c282eb,2026-01-04T18:28:41.632523+00:00
2025-12-17,IHG,SOS:NONE,NONE,SOS,contextual,0.0136415040995194,,,2023-12-28,2025-12-24,8c282eb,2026-01-04T18:28:41.632523+00:00
2024-03-01,IHI,SOW:UNKNOWN,UNKNOWN,SOW,contextual,0.0208986415882967,-0.0055729710902124,0.0076628352490422,2023-12-28,2025-12-24,8c282eb,2026-01-04T18:28:41.632523+00:00
2024-03-06,IHI,SPRING:MARKDOWN,MARKDOWN,SPRING,contextual,0.0003456022118542,-0.0120960774148953,-0.0233281493001554,2023-12-28,2025-12-24,8c282eb,2026-01-04T18:28:41.632523+00:00
2025-11-04,IHRT,BC:NONE,NONE,BC,contextual,0.0776942355889722,0.0,-0.0576441102756892,2023-12-28,2025-12-24,8c282eb,2026-01-04T18:28:41.632523+00:00
2025-11-04,IHRT,BC:NONE,NONE,BC,contextual,0.0776942355889722,0.0,-0.0576441102756892,2023-12-28,2025-12-24,8c282eb,2026-01-04T18:28:41.632523+00:00
2025-12-11,IHRT,SOS:NONE,NONE,SOS,contextual,-0.1450980392156862,,,2023-12-28,2025-12-24,8c282eb,2026-01-04T18:28:41.632523+00:00
2025-12-11,IHRT,SOS:NONE,NONE,SOS,contextual,-0.1450980392156862,,,2023-12-28,2025-12-24,8c282eb,2026-01-04T18:28:41.632523+00:00
2024-05-10,IHS,SOW:UNKNOWN,UNKNOWN,SOW,contextual,-0.1039999999999999,-0.1093333333333334,-0.0346666666666666,2023-12-28,2025-12-24,8c282eb,2026-01-04T18:28:41.632523+00:00
2025-05-06,IHS,BC:MARKDOWN,MARKDOWN,BC,contextual,0.1158088235294116,0.0220588235294116,0.0533088235294116,2023-12-28,2025-12-24,8c282eb,2026-01-04T18:28:41.632523+00:00
2025-05-06,IHS,SPRING:MARKDOWN,MARKDOWN,SPRING,contextual,0.1158088235294116,0.0220588235294116,0.0533088235294116,2023-12-28,2025-12-24,8c282eb,2026-01-04T18:28:41.632523+00:00
2025-07-01,IHS,SOS:ACCUMULATION,ACCUMULATION,SOS,contextual,-0.0441640378548896,-0.0331230283911672,0.0047318611987381,2023-12-28,2025-12-24,8c282eb,2026-01-04T18:28:41.632523+00:00
2024-02-29,IHT,SOW:UNKNOWN,UNKNOWN,SOW,contextual,0.0258064516129032,-0.0129032258064516,-0.1483870967741934,2023-12-28,2025-12-24,8c282eb,2026-01-04T18:28:41.632523+00:00
2024-03-08,IHT,SOW:MARKDOWN,MARKDOWN,SOW,contextual,-0.1234522496015692,-0.1651342405296063,-0.0529606472968002,2023-12-28,2025-12-24,8c282eb,2026-01-04T18:28:41.632523+00:00
2024-06-12,IHT,SPRING:MARKDOWN,MARKDOWN,SPRING,contextual,0.0393258426966292,0.0168539325842695,-0.0724719101123595,2023-12-28,2025-12-24,8c282eb,2026-01-04T18:28:41.632523+00:00
2025-01-06,IHT,BC:ACCUMULATION,ACCUMULATION,BC,contextual,-0.0159362549800795,0.023784860557769,0.0119521912350597,2023-12-28,2025-12-24,8c282eb,2026-01-04T18:28:41.632523+00:00
2024-04-15,IHY,SOW:UNKNOWN,UNKNOWN,SOW,contextual,0.0049468986750613,0.00420560516731,0.0128540294244103,2023-12-28,2025-12-24,8c282eb,2026-01-04T18:28:41.632523+00:00
2024-08-23,IHY,BC:MARKDOWN,MARKDOWN,BC,contextual,-0.0032881216605014,-0.0100605313305682,0.0023166311698987,2023-12-28,2025-12-24,8c282eb,2026-01-04T18:28:41.632523+00:00
2025-06-24,IHY,SOS:ACCUMULATION,ACCUMULATION,SOS,contextual,-0.0047511312217194,-0.0058823529411765,0.0004524886877828,2023-12-28,2025-12-24,8c282eb,2026-01-04T18:28:41.632523+00:00
2025-09-22,IHYF,BC:ACCUMULATION,ACCUMULATION,BC,contextual,-0.0032408822887093,-0.0030574361214239,-0.0102642498362087,2023-12-28,2025-12-24,8c282eb,2026-01-04T18:28:41.632523+00:00
2024-03-01,IIGD,SOW:UNKNOWN,UNKNOWN,SOW,contextual,0.0039492828933693,-0.0017834130118478,-0.0038245686967366,2023-12-28,2025-12-24,8c282eb,2026-01-04T18:28:41.632523+00:00
2025-08-01,IIGD,BC:MARKDOWN,MARKDOWN,BC,contextual,-0.0013936578468994,0.0006059381943042,0.0022217733791152,2023-12-28,2025-12-24,8c282eb,2026-01-04T18:28:41.632523+00:00
2024-03-08,III,SPRING:UNKNOWN,UNKNOWN,SPRING,contextual,-0.0380047505938242,-0.0403800475059382,-0.0712589073634203,2023-12-28,2025-12-24,8c282eb,2026-01-04T18:28:41.632523+00:00
2024-05-10,III,SOW:ACCUMULATION,ACCUMULATION,SOW,contextual,0.0450751252086809,0.0550918196994991,0.0550918196994991,2023-12-28,2025-12-24,8c282eb,2026-01-04T18:28:41.632523+00:00
2025-05-09,III,BC:MARKDOWN,MARKDOWN,BC,contextual,0.0560344827586207,-0.0064655172413792,0.0129310344827586,2023-12-28,2025-12-24,8c282eb,2026-01-04T18:28:41.632523+00:00
2025-09-22,III,SOS:ACCUMULATION,ACCUMULATION,SOS,contextual,0.0071174377224199,0.0035587188612098,0.001779359430605,2023-12-28,2025-12-24,8c282eb,2026-01-04T18:28:41.632523+00:00
2024-04-25,IIIN,SOW:ACCUMULATION,ACCUMULATION,SOW,contextual,0.0185943901670344,0.0652379451623068,-0.0006303183107468,2023-12-28,2025-12-24,8c282eb,2026-01-04T18:28:41.632523+00:00
2025-02-07,IIIV,SOS:UNKNOWN,UNKNOWN,SOS,contextual,0.0301204819277109,-0.04925584691708,-0.1467044649184975,2023-12-28,2025-12-24,8c282eb,2026-01-04T18:28:41.632523+00:00
2025-05-09,IIIV,BC:DISTRIBUTION,DISTRIBUTION,BC,contextual,0.0210444271239282,-0.0261106780982074,-0.0335151987529228,2023-12-28,2025-12-24,8c282eb,2026-01-04T18:28:41.632523+00:00
2024-02-12,IINN,SPRING:UNKNOWN,UNKNOWN,SPRING,contextual,0.2791991101223581,0.6796440489432702,1.0800889877641824,2023-12-28,2025-12-24,8c282eb,2026-01-04T18:28:41.632523+00:00
2024-04-10,IINN,SOS:DISTRIBUTION,DISTRIBUTION,SOS,contextual,-0.0865384615384615,-0.0721153846153846,0.0048076923076922,2023-12-28,2025-12-24,8c282eb,2026-01-04T18:28:41.632523+00:00
2025-04-14,IINN,SOW:MARKUP,MARKUP,SOW,contextual,-0.0641276041666666,-0.0071614583333332,-0.0885416666666665,2023-12-28,2025-12-24,8c282eb,2026-01-04T18:28:41.632523+00:00
2025-07-02,IINN,BC:MARKDOWN,MARKDOWN,BC,contextual,0.2685185185185186,0.3611111111111109,0.1759259259259258,2023-12-28,2025-12-24,8c282eb,2026-01-04T18:28:41.632523+00:00
2024-02-27,IIPR,SOS:UNKNOWN,UNKNOWN,SOS,contextual,0.0122744439781787,0.0338858581619807,0.0866554762903903,2023-12-28,2025-12-24,8c282eb,2026-01-04T18:28:41.632523+00:00
2024-04-15,IIPR,SOS:MARKUP,MARKUP,SOS,contextual,-0.0022746071133167,0.0205748552522746,0.0887096774193547,2023-12-28,2025-12-24,8c282eb,2026-01-04T18:28:41.632523+00:00
2025-04-08,IIPR,SOW:DISTRIBUTION,DISTRIBUTION,SOW,contextual,0.0510097855506974,0.0780762023735166,0.1111805121798874,2023-12-28,2025-12-24,8c282eb,2026-01-04T18:28:41.632523+00:00
2025-04-09,IIPR,SPRING:MARKDOWN,MARKDOWN,SPRING,contextual,-0.0162162162162161,0.0305019305019305,0.0745173745173746,2023-12-28,2025-12-24,8c282eb,2026-01-04T18:28:41.632523+00:00
2025-12-12,IIPR,BC:ACCUMULATION,ACCUMULATION,BC,contextual,-0.0637660736304387,,,2023-12-28,2025-12-24,8c282eb,2026-01-04T18:28:41.632523+00:00
2025-12-12,IIPR,BC:DISTRIBUTION,DISTRIBUTION,BC,contextual,-0.0637660736304387,,,2023-12-28,2025-12-24,8c282eb,2026-01-04T18:28:41.632523+00:00
2024-03-14,IJJ,SOW:UNKNOWN,UNKNOWN,SOW,contextual,0.026348255199154,0.0423863235812478,-0.0131300669721537,2023-12-28,2025-12-24,8c282eb,2026-01-04T18:28:41.632523+00:00
2024-12-20,IJJ,SPRING:MARKDOWN,MARKDOWN,SPRING,contextual,0.0008059966148143,0.0094301603933264,0.0486015958732972,2023-12-28,2025-12-24,8c282eb,2026-01-04T18:28:41.632523+00:00
2025-08-22,IJJ,BC:ACCUMULATION,ACCUMULATION,BC,contextual,-0.0022955084551229,0.0065804575713521,-0.0068100084168641,2023-12-28,2025-12-24,8c282eb,2026-01-04T18:28:41.632523+00:00
2025-12-10,IJJ,SOS:ACCUMULATION,ACCUMULATION,SOS,contextual,-0.0163532297628781,-0.0058722961421243,,2023-12-28,2025-12-24,8c282eb,2026-01-04T18:28:41.632523+00:00
2025-12-10,IJJ,SOS:MARKUP,MARKUP,SOS,contextual,-0.0163532297628781,-0.0058722961421243,,2023-12-28,2025-12-24,8c282eb,2026-01-04T18:28:41.632523+00:00
2024-07-16,IJR,SOS:UNKNOWN,UNKNOWN,SOS,contextual,-0.0047932893948472,0.007018745185312,-0.0533253445176753,2023-12-28,2025-12-24,8c282eb,2026-01-04T18:28:41.632523+00:00
2025-07-01,IJR,BC:ACCUMULATION,ACCUMULATION,BC,contextual,0.0179343907714493,0.005407354001442,0.005407354001442,2023-12-28,2025-12-24,8c282eb,2026-01-04T18:28:41.632523+00:00
2024-02-01,IJT,SPRING:UNKNOWN,UNKNOWN,SPRING,contextual,0.0020274105911928,0.0367366799124158,0.0368988727597112,2023-12-28,2025-12-24,8c282eb,2026-01-04T18:28:41.632523+00:00
2024-02-06,IJT,SPRING:ACCUMULATION,ACCUMULATION,SPRING,contextual,0.0101990458957064,0.0272248725119264,0.0430169435762461,2023-12-28,2025-12-24,8c282eb,2026-01-04T18:28:41.632523+00:00
2025-04-03,IJT,SOW:ACCUMULATION,ACCUMULATION,SOW,contextual,-0.03206106870229,-0.0100932994062765,0.0621713316369805,2023-12-28,2025-12-24,8c282eb,2026-01-04T18:28:41.632523+00:00
2024-10-17,IKT,SOS:DISTRIBUTION,DISTRIBUTION,SOS,contextual,0.0723404255319148,0.0765957446808509,0.004255319148936,2023-12-28,2025-12-24,8c282eb,2026-01-04T18:28:41.632523+00:00
2024-02-06,ILAG,SPRING:UNKNOWN,UNKNOWN,SPRING,contextual,1.108695652173913,0.7869565217391303,0.0730434782608695,2023-12-28,2025-12-24,8c282eb,2026-01-04T18:28:41.632523+00:00
2025-05-28,ILAG,SOW:ACCUMULATION,ACCUMULATION,SOW,contextual,-0.0123456790123457,0.2790123456790123,0.3364197530864197,2023-12-28,2025-12-24,8c282eb,2026-01-04T18:28:41.632523+00:00
2024-02-21,ILCB,SPRING:UNKNOWN,UNKNOWN,SPRING,contextual,0.0180258758540485,0.0260212240151183,0.0498618985317631,2023-12-28,2025-12-24,8c282eb,2026-01-04T18:28:41.632523+00:00
2024-04-15,ILCB,SOW:ACCUMULATION,ACCUMULATION,SOW,contextual,-0.011168384879725,0.0104524627720503,0.0317869415807559,2023-12-28,2025-12-24,8c282eb,2026-01-04T18:28:41.632523+00:00
2025-07-01,ILCV,BC:UNKNOWN,UNKNOWN,BC,contextual,0.0001186521120075,-0.0046274323682962,0.0066445182724252,2023-12-28,2025-12-24,8c282eb,2026-01-04T18:28:41.632523+00:00
2025-09-05,ILCV,SOS:DISTRIBUTION,DISTRIBUTION,SOS,contextual,0.0071585255540478,0.0144730890999547,0.0253844414292176,2023-12-28,2025-12-24,8c282eb,2026-01-04T18:28:41.632523+00:00
2024-03-01,ILIT,SOS:UNKNOWN,UNKNOWN,SOS,contextual,-0.0827338129496403,-0.0474287236877164,-0.074074074074074,2023-12-28,2025-12-24,8c282eb,2026-01-04T18:28:41.632523+00:00
2024-09-06,ILIT,SOW:ACCUMULATION,ACCUMULATION,SOW,contextual,0.074370709382151,0.0629290617848969,0.3449656750572083,2023-12-28,2025-12-24,8c282eb,2026-01-04T18:28:41.632523+00:00
2025-02-19,ILIT,SPRING:MARKDOWN,MARKDOWN,SPRING,contextual,0.0134301675977654,-0.006703910614525,0.0268156424581005,2023-12-28,2025-12-24,8c282eb,2026-01-04T18:28:41.632523+00:00
2025-10-14,ILIT,BC:ACCUMULATION,ACCUMULATION,BC,contextual,-0.1052521008403361,-0.080532212885154,-0.0283543417366946,2023-12-28,2025-12-24,8c282eb,2026-01-04T18:28:41.632523+00:00
2024-04-12,ILMN,SOS:UNKNOWN,UNKNOWN,SOS,contextual,-0.0758636971747854,-0.0376957582434878,-0.1301644762729203,2023-12-28,2025-12-24,8c282eb,2026-01-04T18:28:41.632523+00:00
2025-10-31,ILMN,BC:MARKUP,MARKUP,BC,contextual,-0.0132750526145377,-0.0232313420754411,0.0419297393556741,2023-12-28,2025-12-24,8c282eb,2026-01-04T18:28:41.632523+00:00
2025-11-07,ILOW,BC:DISTRIBUTION,DISTRIBUTION,BC,contextual,0.0066746126340879,-0.0140643623361145,0.0112038140643622,2023-12-28,2025-12-24,8c282eb,2026-01-04T18:28:41.632523+00:00
2025-11-07,ILOW,BC:DISTRIBUTION,DISTRIBUTION,BC,contextual,0.0066746126340879,-0.0140643623361145,0.0112038140643622,2023-12-28,2025-12-24,8c282eb,2026-01-04T18:28:41.632523+00:00
2024-04-03,ILTB,SOW:ACCUMULATION,ACCUMULATION,SOW,contextual,-0.016009605763458,-0.0268160896537922,-0.0294176505903541,2023-12-28,2025-12-24,8c282eb,2026-01-04T18:28:41.632523+00:00
2025-09-03,ILTB,SPRING:MARKDOWN,MARKDOWN,SPRING,contextual,0.0288617886178861,0.0331056910569105,0.0260162601626015,2023-12-28,2025-12-24,8c282eb,2026-01-04T18:28:41.632523+00:00
2024-02-28,IMAX,SOW:UNKNOWN,UNKNOWN,SOW,contextual,-0.04903078677309,-0.0342075256556441,-0.0786773090079817,2023-12-28,2025-12-24,8c282eb,2026-01-04T18:28:41.632523+00:00
2024-03-08,IMAX,SOW:MARKDOWN,MARKDOWN,SOW,contextual,0.0160098522167488,-0.0141625615763545,-0.0018472906403939,2023-12-28,2025-12-24,8c282eb,2026-01-04T18:28:41.632523+00:00
2025-02-05,IMAX,SPRING:MARKDOWN,MARKDOWN,SPRING,contextual,0.0440705128205127,0.0789262820512819,-0.015625,2023-12-28,2025-12-24,8c282eb,2026-01-04T18:28:41.632523+00:00
2025-12-01,IMAX,SOS:NONE,NONE,SOS,contextual,0.0450597176981539,0.05971769815418,,2023-12-28,2025-12-24,8c282eb,2026-01-04T18:28:41.632523+00:00
2025-12-01,IMAX,SOS:NONE,NONE,SOS,contextual,0.0450597176981539,0.05971769815418,,2023-12-28,2025-12-24,8c282eb,2026-01-04T18:28:41.632523+00:00
2025-12-04,IMAX,BC:DISTRIBUTION,DISTRIBUTION,BC,contextual,0.0571349710184929,0.0342257797405465,,2023-12-28,2025-12-24,8c282eb,2026-01-04T18:28:41.632523+00:00
2025-12-04,IMAX,BC:MARKUP,MARKUP,BC,contextual,0.0571349710184929,0.0342257797405465,,2023-12-28,2025-12-24,8c282eb,2026-01-04T18:28:41.632523+00:00
2025-05-29,IMCC,BC:UNKNOWN,UNKNOWN,BC,contextual,-0.4288577154308617,-0.4749498997995992,-0.469939879759519,2023-12-28,2025-12-24,8c282eb,2026-01-04T18:28:41.632523+00:00
2024-02-29,IMCR,SOS:UNKNOWN,UNKNOWN,SOS,contextual,-0.0623326390955072,-0.105325795894079,-0.0330258851532282,2023-12-28,2025-12-24,8c282eb,2026-01-04T18:28:41.632523+00:00
2024-04-08,IMCR,SOS:MARKUP,MARKUP,SOS,contextual,-0.0819834710743802,-0.0773553719008264,0.0233057851239668,2023-12-28,2025-12-24,8c282eb,2026-01-04T18:28:41.632523+00:00
2025-05-29,IMCR,BC:DISTRIBUTION,DISTRIBUTION,BC,contextual,0.0850456621004567,0.0168378995433791,-0.1118721461187214,2023-12-28,2025-12-24,8c282eb,2026-01-04T18:28:41.632523+00:00
2025-11-12,IMDX,BC:NONE,NONE,BC,contextual,-0.2924528301886793,-0.2877358490566037,-0.3867924528301887,2023-12-28,2025-12-24,8c282eb,2026-01-04T18:28:41.632523+00:00
2025-11-12,IMDX,BC:NONE,NONE,BC,contextual,-0.2924528301886793,-0.2877358490566037,-0.3867924528301887,2023-12-28,2025-12-24,8c282eb,2026-01-04T18:28:41.632523+00:00
2025-06-04,IMG,SOW:ACCUMULATION,ACCUMULATION,SOW,contextual,-0.0599435825105783,-0.2371885284438175,-0.3636577338975082,2023-12-28,2025-12-24,8c282eb,2026-01-04T18:28:41.632523+00:00
2024-03-04,IMMP,SOS:DISTRIBUTION,DISTRIBUTION,SOS,contextual,0.0851063829787233,0.0297872340425531,0.0808510638297872,2023-12-28,2025-12-24,8c282eb,2026-01-04T18:28:41.632523+00:00
2025-04-04,IMMP,SOW:ACCUMULATION,ACCUMULATION,SOW,contextual,-0.0266666666666667,0.0066666666666665,0.6600000000000001,2023-12-28,2025-12-24,8c282eb,2026-01-04T18:28:41.632523+00:00
2025-08-22,IMMP,SPRING:MARKDOWN,MARKDOWN,SPRING,contextual,-0.0903954802259886,-0.0282485875706215,-0.0338983050847457,2023-12-28,2025-12-24,8c282eb,2026-01-04T18:28:41.632523+00:00
2025-10-07,IMMP,BC:ACCUMULATION,ACCUMULATION,BC,contextual,0.0048076923076922,-0.0096153846153845,-0.1538461538461538,2023-12-28,2025-12-24,8c282eb,2026-01-04T18:28:41.632523+00:00
2024-03-13,IMMR,SOS:DISTRIBUTION,DISTRIBUTION,SOS,contextual,-0.0795593635250918,-0.0795593635250918,-0.1052631578947368,2023-12-28,2025-12-24,8c282eb,2026-01-04T18:28:41.632523+00:00
2025-11-25,IMMR,BC:DISTRIBUTION,DISTRIBUTION,BC,contextual,-0.053072625698324,-0.0279329608938547,-0.037709497206704,2023-12-28,2025-12-24,8c282eb,2026-01-04T18:28:41.632523+00:00
2025-11-25,IMMR,BC:MARKUP,MARKUP,BC,contextual,-0.053072625698324,-0.0279329608938547,-0.037709497206704,2023-12-28,2025-12-24,8c282eb,2026-01-04T18:28:41.632523+00:00
2025-12-08,IMMX,BC:ACCUMULATION,ACCUMULATION,BC,contextual,0.0089430894308941,-0.0552845528455285,,2023-12-28,2025-12-24,8c282eb,2026-01-04T18:28:41.632523+00:00
2025-12-08,IMMX,BC:DISTRIBUTION,DISTRIBUTION,BC,contextual,0.0089430894308941,-0.0552845528455285,,2023-12-28,2025-12-24,8c282eb,2026-01-04T18:28:41.632523+00:00
2024-03-07,IMNM,SOS:UNKNOWN,UNKNOWN,SOS,contextual,-0.1792245793708851,-0.1170446232626188,-0.2589612289685442,2023-12-28,2025-12-24,8c282eb,2026-01-04T18:28:41.632523+00:00
2025-09-26,IMNM,BC:DISTRIBUTION,DISTRIBUTION,BC,contextual,0.0681622088006903,0.2010353753235547,0.353753235547886,2023-12-28,2025-12-24,8c282eb,2026-01-04T18:28:41.632523+00:00
2024-03-26,IMNN,SOW:UNKNOWN,UNKNOWN,SOW,contextual,0.1889487640065006,0.2402702933880762,0.1119664699341373,2023-12-28,2025-12-24,8c282eb,2026-01-04T18:28:41.632523+00:00
2024-07-29,IMNN,SPRING:UNKNOWN,UNKNOWN,SPRING,contextual,0.0252100840336135,-0.0924369747899158,0.0252100840336135,2023-12-28,2025-12-24,8c282eb,2026-01-04T18:28:41.632523+00:00
2024-07-30,IMNN,BC:UNKNOWN,UNKNOWN,BC,contextual,-0.6506024096385542,-0.6746987951807228,-0.6506024096385542,2023-12-28,2025-12-24,8c282eb,2026-01-04T18:28:41.632523+00:00
2025-07-25,IMNN,SOS:DISTRIBUTION,DISTRIBUTION,SOS,contextual,0.2142857142857142,0.0257142857142855,-0.0714285714285714,2023-12-28,2025-12-24,8c282eb,2026-01-04T18:28:41.632523+00:00
2024-01-29,IMO,SPRING:UNKNOWN,UNKNOWN,SPRING,contextual,-0.0134709587123862,0.045486354093772,0.1021693491952415,2023-12-28,2025-12-24,8c282eb,2026-01-04T18:28:41.632523+00:00
2024-02-06,IMO,SPRING:ACCUMULATION,ACCUMULATION,SPRING,contextual,0.0182481751824818,0.0590893291623217,0.1098366353840807,2023-12-28,2025-12-24,8c282eb,2026-01-04T18:28:41.632523+00:00
2025-07-23,IMOM,BC:ACCUMULATION,ACCUMULATION,BC,contextual,-0.0283188959036851,0.000402290412568,0.0161033622081927,2023-12-28,2025-12-24,8c282eb,2026-01-04T18:28:41.632523+00:00
2025-08-19,IMOM,SOS:DISTRIBUTION,DISTRIBUTION,SOS,contextual,0.0057618456343935,-0.0104030122928976,0.0199964852741629,2023-12-28,2025-12-24,8c282eb,2026-01-04T18:28:41.632523+00:00
2024-11-06,IMOS,SOW:ACCUMULATION,ACCUMULATION,SOW,contextual,-0.0947467166979362,-0.0942776735459662,-0.0741088180112571,2023-12-28,2025-12-24,8c282eb,2026-01-04T18:28:41.632523+00:00
2025-11-14,IMOS,BC:NONE,NONE,BC,contextual,-0.0850097339390006,-0.1249188838416612,-0.0820895522388059,2023-12-28,2025-12-24,8c282eb,2026-01-04T18:28:41.632523+00:00
2025-11-14,IMOS,BC:NONE,NONE,BC,contextual,-0.0850097339390006,-0.1249188838416612,-0.0820895522388059,2023-12-28,2025-12-24,8c282eb,2026-01-04T18:28:41.632523+00:00
2025-10-20,IMPP,BC:ACCUMULATION,ACCUMULATION,BC,contextual,-0.0168855534709192,0.0544090056285178,0.144465290806754,2023-12-28,2025-12-24,8c282eb,2026-01-04T18:28:41.632523+00:00
2024-03-07,IMPPP,SPRING:UNKNOWN,UNKNOWN,SPRING,contextual,0.0008609556607834,0.0396039603960394,0.0335772707705552,2023-12-28,2025-12-24,8c282eb,2026-01-04T18:28:41.632523+00:00
2025-12-23,IMPPP,BC:NONE,NONE,BC,contextual,,,,2023-12-28,2025-12-24,8c282eb,2026-01-04T18:28:41.632523+00:00
2024-03-07,IMRN,SOS:UNKNOWN,UNKNOWN,SOS,contextual,-0.3802197802197802,-0.4373626373626373,-0.4186813186813186,2023-12-28,2025-12-24,8c282eb,2026-01-04T18:28:41.632523+00:00
