symbol,date,event,score,detector,start_date,end_date,git_sha,run_timestamp
GPMT,2025-04-09,SC,2.5384909723693765,baseline,2023-12-28,2025-12-24,8c282eb,2026-01-04T18:28:41.632523+00:00
GPMT,2025-04-22,AR,0.7883786351713797,baseline,2023-12-28,2025-12-24,8c282eb,2026-01-04T18:28:41.632523+00:00
GPN,2024-03-13,SOS,3.3919200183409384,baseline,2023-12-28,2025-12-24,8c282eb,2026-01-04T18:28:41.632523+00:00
GPN,2025-04-03,UT,1.0005341515998107,baseline,2023-12-28,2025-12-24,8c282eb,2026-01-04T18:28:41.632523+00:00
GPN,2025-08-06,BC,2.122395687682208,baseline,2023-12-28,2025-12-24,8c282eb,2026-01-04T18:28:41.632523+00:00
GPN,2025-08-07,AR_TOP,2.3912455062698745,baseline,2023-12-28,2025-12-24,8c282eb,2026-01-04T18:28:41.632523+00:00
GPOR,2024-11-06,BC,3.724737353216157,baseline,2023-12-28,2025-12-24,8c282eb,2026-01-04T18:28:41.632523+00:00
GPRE,2024-04-08,SOS,1.581297071492449,baseline,2023-12-28,2025-12-24,8c282eb,2026-01-04T18:28:41.632523+00:00
GPRE,2025-02-13,SC,2.2985093014870426,baseline,2023-12-28,2025-12-24,8c282eb,2026-01-04T18:28:41.632523+00:00
GPRE,2025-02-25,UT,0.4894605727958329,baseline,2023-12-28,2025-12-24,8c282eb,2026-01-04T18:28:41.632523+00:00
GPRE,2025-03-05,AR,0.6838610431646659,baseline,2023-12-28,2025-12-24,8c282eb,2026-01-04T18:28:41.632523+00:00
GPRE,2025-03-11,SPRING,1.0472714581831617,baseline,2023-12-28,2025-12-24,8c282eb,2026-01-04T18:28:41.632523+00:00
GPRE,2025-04-09,SOW,1.9584879962347472,baseline,2023-12-28,2025-12-24,8c282eb,2026-01-04T18:28:41.632523+00:00
GPRE,2025-06-13,BC,4.966003375818022,baseline,2023-12-28,2025-12-24,8c282eb,2026-01-04T18:28:41.632523+00:00
GPRE,2025-06-23,AR_TOP,0.7549226446672012,baseline,2023-12-28,2025-12-24,8c282eb,2026-01-04T18:28:41.632523+00:00
GPRF,2024-11-07,SOS,1.6580714346704246,baseline,2023-12-28,2025-12-24,8c282eb,2026-01-04T18:28:41.632523+00:00
GPRF,2025-02-18,UT,5.1442218633523416,baseline,2023-12-28,2025-12-24,8c282eb,2026-01-04T18:28:41.632523+00:00
GPRF,2025-07-08,BC,3.241416436348625,baseline,2023-12-28,2025-12-24,8c282eb,2026-01-04T18:28:41.632523+00:00
GPRF,2025-07-09,AR_TOP,2.3691818271497445,baseline,2023-12-28,2025-12-24,8c282eb,2026-01-04T18:28:41.632523+00:00
GPRK,2024-03-04,SOS,1.5141239253778036,baseline,2023-12-28,2025-12-24,8c282eb,2026-01-04T18:28:41.632523+00:00
GPRK,2025-04-03,UT,1.0918457916621669,baseline,2023-12-28,2025-12-24,8c282eb,2026-01-04T18:28:41.632523+00:00
GPRK,2025-04-08,SOW,1.9558909486895255,baseline,2023-12-28,2025-12-24,8c282eb,2026-01-04T18:28:41.632523+00:00
GPRK,2025-04-09,SPRING,1.4644461970776264,baseline,2023-12-28,2025-12-24,8c282eb,2026-01-04T18:28:41.632523+00:00
GPRK,2025-09-16,SC,5.43288551838455,baseline,2023-12-28,2025-12-24,8c282eb,2026-01-04T18:28:41.632523+00:00
GPRK,2025-09-24,AR,1.0339848279870838,baseline,2023-12-28,2025-12-24,8c282eb,2026-01-04T18:28:41.632523+00:00
GPRK,2025-10-22,BC,2.440521604603527,baseline,2023-12-28,2025-12-24,8c282eb,2026-01-04T18:28:41.632523+00:00
GPRK,2025-10-24,AR_TOP,1.1627761528205132,baseline,2023-12-28,2025-12-24,8c282eb,2026-01-04T18:28:41.632523+00:00
GPRO,2024-02-14,UT,,baseline,2023-12-28,2025-12-24,8c282eb,2026-01-04T18:28:41.632523+00:00
GPRO,2025-04-09,SC,3.060542614780593,baseline,2023-12-28,2025-12-24,8c282eb,2026-01-04T18:28:41.632523+00:00
GPRO,2025-04-23,AR,1.0081062926337598,baseline,2023-12-28,2025-12-24,8c282eb,2026-01-04T18:28:41.632523+00:00
GPRO,2025-07-22,BC,5.173548210314477,baseline,2023-12-28,2025-12-24,8c282eb,2026-01-04T18:28:41.632523+00:00
GPRO,2025-07-24,AR_TOP,1.54365368334745,baseline,2023-12-28,2025-12-24,8c282eb,2026-01-04T18:28:41.632523+00:00
GPRO,2025-09-22,SOS,3.775058567423064,baseline,2023-12-28,2025-12-24,8c282eb,2026-01-04T18:28:41.632523+00:00
GPUS,2024-11-18,SOW,1.5591766874277635,baseline,2023-12-28,2025-12-24,8c282eb,2026-01-04T18:28:41.632523+00:00
GPUS,2024-11-21,SPRING,2.935125488187072,baseline,2023-12-28,2025-12-24,8c282eb,2026-01-04T18:28:41.632523+00:00
GPUS,2025-05-05,BC,6.244971372468438,baseline,2023-12-28,2025-12-24,8c282eb,2026-01-04T18:28:41.632523+00:00
GPUS,2025-05-06,AR_TOP,1.3098599482256907,baseline,2023-12-28,2025-12-24,8c282eb,2026-01-04T18:28:41.632523+00:00
GPUS,2025-05-08,UT,1.8385114687489763,baseline,2023-12-28,2025-12-24,8c282eb,2026-01-04T18:28:41.632523+00:00
GPUS,2025-09-18,SC,3.73153094341527,baseline,2023-12-28,2025-12-24,8c282eb,2026-01-04T18:28:41.632523+00:00
GPUS,2025-10-01,AR,0.619841491675415,baseline,2023-12-28,2025-12-24,8c282eb,2026-01-04T18:28:41.632523+00:00
GRAB,2025-09-16,BC,2.895714904897077,baseline,2023-12-28,2025-12-24,8c282eb,2026-01-04T18:28:41.632523+00:00
GRAB,2025-09-23,AR_TOP,1.2820365078577587,baseline,2023-12-28,2025-12-24,8c282eb,2026-01-04T18:28:41.632523+00:00
GRAL,2025-11-24,BC,2.368555207663863,baseline,2023-12-28,2025-12-24,8c282eb,2026-01-04T18:28:41.632523+00:00
GRAL,2025-12-01,AR_TOP,0.5449307764189748,baseline,2023-12-28,2025-12-24,8c282eb,2026-01-04T18:28:41.632523+00:00
GRBK,2024-02-28,UT,,baseline,2023-12-28,2025-12-24,8c282eb,2026-01-04T18:28:41.632523+00:00
GRBK,2024-03-01,BC,5.506476313428825,baseline,2023-12-28,2025-12-24,8c282eb,2026-01-04T18:28:41.632523+00:00
GRBK,2024-03-04,AR_TOP,3.5107856799485515,baseline,2023-12-28,2025-12-24,8c282eb,2026-01-04T18:28:41.632523+00:00
GRBK,2024-05-03,SOS,2.1558631350448647,baseline,2023-12-28,2025-12-24,8c282eb,2026-01-04T18:28:41.632523+00:00
GRC,2024-11-25,SOS,1.837004222782756,baseline,2023-12-28,2025-12-24,8c282eb,2026-01-04T18:28:41.632523+00:00
GRC,2024-12-04,UT,-0.8251024559031701,baseline,2023-12-28,2025-12-24,8c282eb,2026-01-04T18:28:41.632523+00:00
GRC,2024-12-20,SC,4.927062050353286,baseline,2023-12-28,2025-12-24,8c282eb,2026-01-04T18:28:41.632523+00:00
GRC,2025-07-25,BC,2.455858268691768,baseline,2023-12-28,2025-12-24,8c282eb,2026-01-04T18:28:41.632523+00:00
GRC,2025-07-29,AR_TOP,0.7797651731652454,baseline,2023-12-28,2025-12-24,8c282eb,2026-01-04T18:28:41.632523+00:00
GRCE,2024-12-11,UT,,baseline,2023-12-28,2025-12-24,8c282eb,2026-01-04T18:28:41.632523+00:00
GRCE,2025-01-10,SOS,1.5771693316289646,baseline,2023-12-28,2025-12-24,8c282eb,2026-01-04T18:28:41.632523+00:00
GRCE,2025-05-02,SPRING,1.490662255663326,baseline,2023-12-28,2025-12-24,8c282eb,2026-01-04T18:28:41.632523+00:00
GRCE,2025-05-08,SOW,1.5255444608411546,baseline,2023-12-28,2025-12-24,8c282eb,2026-01-04T18:28:41.632523+00:00
GRCE,2025-07-11,BC,2.757937947925553,baseline,2023-12-28,2025-12-24,8c282eb,2026-01-04T18:28:41.632523+00:00
GRCE,2025-07-14,AR_TOP,3.1547182645316667,baseline,2023-12-28,2025-12-24,8c282eb,2026-01-04T18:28:41.632523+00:00
GRCE,2025-08-08,SC,2.621828669045607,baseline,2023-12-28,2025-12-24,8c282eb,2026-01-04T18:28:41.632523+00:00
GRCE,2025-08-12,AR,0.6459940388247306,baseline,2023-12-28,2025-12-24,8c282eb,2026-01-04T18:28:41.632523+00:00
GRDN,2025-08-12,BC,3.4473057208657605,baseline,2023-12-28,2025-12-24,8c282eb,2026-01-04T18:28:41.632523+00:00
GRDN,2025-09-05,AR_TOP,1.0550744418973157,baseline,2023-12-28,2025-12-24,8c282eb,2026-01-04T18:28:41.632523+00:00
GRDN,2025-09-16,UT,2.6082924563934906,baseline,2023-12-28,2025-12-24,8c282eb,2026-01-04T18:28:41.632523+00:00
GRDN,2025-11-10,SOS,3.315430040066141,baseline,2023-12-28,2025-12-24,8c282eb,2026-01-04T18:28:41.632523+00:00
GREE,2024-05-02,SOS,2.6691553529262744,baseline,2023-12-28,2025-12-24,8c282eb,2026-01-04T18:28:41.632523+00:00
GREE,2024-08-06,UT,-1.4545688547190223,baseline,2023-12-28,2025-12-24,8c282eb,2026-01-04T18:28:41.632523+00:00
GREE,2025-04-23,SC,2.766194634087294,baseline,2023-12-28,2025-12-24,8c282eb,2026-01-04T18:28:41.632523+00:00
GREE,2025-04-25,AR,5.207084658140873,baseline,2023-12-28,2025-12-24,8c282eb,2026-01-04T18:28:41.632523+00:00
GREE,2025-09-22,BC,4.694988569075719,baseline,2023-12-28,2025-12-24,8c282eb,2026-01-04T18:28:41.632523+00:00
GREE,2025-09-23,AR_TOP,2.227673031742246,baseline,2023-12-28,2025-12-24,8c282eb,2026-01-04T18:28:41.632523+00:00
GREEL,2024-01-29,UT,,baseline,2023-12-28,2025-12-24,8c282eb,2026-01-04T18:28:41.632523+00:00
GREEL,2024-04-15,SOS,2.4830358105779418,baseline,2023-12-28,2025-12-24,8c282eb,2026-01-04T18:28:41.632523+00:00
GREEL,2024-04-17,UT,-1.1475746737551582,baseline,2023-12-28,2025-12-24,8c282eb,2026-01-04T18:28:41.632523+00:00
GREEL,2025-06-18,BC,3.8747354761642914,baseline,2023-12-28,2025-12-24,8c282eb,2026-01-04T18:28:41.632523+00:00
GREEL,2025-06-20,AR_TOP,1.319268638736966,baseline,2023-12-28,2025-12-24,8c282eb,2026-01-04T18:28:41.632523+00:00
GREK,2024-04-15,SOW,2.954586498123709,baseline,2023-12-28,2025-12-24,8c282eb,2026-01-04T18:28:41.632523+00:00
GREK,2024-08-05,SC,2.692622839832888,baseline,2023-12-28,2025-12-24,8c282eb,2026-01-04T18:28:41.632523+00:00
GREK,2024-08-06,AR,1.0203984150331076,baseline,2023-12-28,2025-12-24,8c282eb,2026-01-04T18:28:41.632523+00:00
GRFS,2025-07-29,BC,3.46131262281191,baseline,2023-12-28,2025-12-24,8c282eb,2026-01-04T18:28:41.632523+00:00
GRFS,2025-08-25,AR_TOP,0.7930695239045619,baseline,2023-12-28,2025-12-24,8c282eb,2026-01-04T18:28:41.632523+00:00
GRFS,2025-12-02,SC,3.057995098077816,baseline,2023-12-28,2025-12-24,8c282eb,2026-01-04T18:28:41.632523+00:00
GRI,2024-01-30,UT,,baseline,2023-12-28,2025-12-24,8c282eb,2026-01-04T18:28:41.632523+00:00
GRI,2024-06-18,SOS,6.104901747245275,baseline,2023-12-28,2025-12-24,8c282eb,2026-01-04T18:28:41.632523+00:00
GRI,2024-06-24,UT,2.742169777751656,baseline,2023-12-28,2025-12-24,8c282eb,2026-01-04T18:28:41.632523+00:00
GRI,2025-11-20,BC,4.245730497935282,baseline,2023-12-28,2025-12-24,8c282eb,2026-01-04T18:28:41.632523+00:00
GRI,2025-12-02,AR_TOP,0.7783052976360522,baseline,2023-12-28,2025-12-24,8c282eb,2026-01-04T18:28:41.632523+00:00
GRID,2024-02-21,SPRING,,baseline,2023-12-28,2025-12-24,8c282eb,2026-01-04T18:28:41.632523+00:00
GRID,2024-08-05,SC,3.4381179036787453,baseline,2023-12-28,2025-12-24,8c282eb,2026-01-04T18:28:41.632523+00:00
GRID,2024-08-06,AR,1.282555231945905,baseline,2023-12-28,2025-12-24,8c282eb,2026-01-04T18:28:41.632523+00:00
GRID,2025-04-04,SOW,2.0782851092091144,baseline,2023-12-28,2025-12-24,8c282eb,2026-01-04T18:28:41.632523+00:00
GRIN,2024-03-18,BC,2.011097456603096,baseline,2023-12-28,2025-12-24,8c282eb,2026-01-04T18:28:41.632523+00:00
GRIN,2024-03-20,AR_TOP,3.149108566732181,baseline,2023-12-28,2025-12-24,8c282eb,2026-01-04T18:28:41.632523+00:00
GRIN,2025-07-01,SOS,1.6679522377148546,baseline,2023-12-28,2025-12-24,8c282eb,2026-01-04T18:28:41.632523+00:00
GRMN,2025-02-19,BC,4.605440836759435,baseline,2023-12-28,2025-12-24,8c282eb,2026-01-04T18:28:41.632523+00:00
GRMN,2025-02-20,AR_TOP,3.2076687001410167,baseline,2023-12-28,2025-12-24,8c282eb,2026-01-04T18:28:41.632523+00:00
GRMN,2025-10-01,SOS,3.1013629580237496,baseline,2023-12-28,2025-12-24,8c282eb,2026-01-04T18:28:41.632523+00:00
GRMN,2025-10-27,UT,-1.0229609704400624,baseline,2023-12-28,2025-12-24,8c282eb,2026-01-04T18:28:41.632523+00:00
GRND,2024-03-04,SOW,1.753301643192782,baseline,2023-12-28,2025-12-24,8c282eb,2026-01-04T18:28:41.632523+00:00
GRND,2024-06-25,SPRING,1.1660752333658386,baseline,2023-12-28,2025-12-24,8c282eb,2026-01-04T18:28:41.632523+00:00
GRND,2025-05-09,BC,3.427894440901106,baseline,2023-12-28,2025-12-24,8c282eb,2026-01-04T18:28:41.632523+00:00
GRND,2025-05-12,AR_TOP,0.5807735862289338,baseline,2023-12-28,2025-12-24,8c282eb,2026-01-04T18:28:41.632523+00:00
GRND,2025-05-21,UT,-0.5791438643239101,baseline,2023-12-28,2025-12-24,8c282eb,2026-01-04T18:28:41.632523+00:00
GRND,2025-10-13,SC,5.7847729306523,baseline,2023-12-28,2025-12-24,8c282eb,2026-01-04T18:28:41.632523+00:00
GRND,2025-10-17,AR,0.9874002889093624,baseline,2023-12-28,2025-12-24,8c282eb,2026-01-04T18:28:41.632523+00:00
GRNQ,2025-01-10,SOS,3.5136735770218497,baseline,2023-12-28,2025-12-24,8c282eb,2026-01-04T18:28:41.632523+00:00
GRNQ,2025-01-13,UT,5.187554528992256,baseline,2023-12-28,2025-12-24,8c282eb,2026-01-04T18:28:41.632523+00:00
GRNQ,2025-10-20,BC,6.244657811148316,baseline,2023-12-28,2025-12-24,8c282eb,2026-01-04T18:28:41.632523+00:00
GRNQ,2025-11-06,AR_TOP,0.6534292505274715,baseline,2023-12-28,2025-12-24,8c282eb,2026-01-04T18:28:41.632523+00:00
GRNT,2024-02-06,SPRING,,baseline,2023-12-28,2025-12-24,8c282eb,2026-01-04T18:28:41.632523+00:00
GRNT,2024-04-08,UT,0.8033674515536271,baseline,2023-12-28,2025-12-24,8c282eb,2026-01-04T18:28:41.632523+00:00
GRNT,2024-04-11,SOS,1.9177184375403145,baseline,2023-12-28,2025-12-24,8c282eb,2026-01-04T18:28:41.632523+00:00
GRNT,2024-12-20,SC,5.965418266798413,baseline,2023-12-28,2025-12-24,8c282eb,2026-01-04T18:28:41.632523+00:00
GRNT,2024-12-31,AR,1.520743543830651,baseline,2023-12-28,2025-12-24,8c282eb,2026-01-04T18:28:41.632523+00:00
GRNT,2025-03-06,SOW,2.230211526495683,baseline,2023-12-28,2025-12-24,8c282eb,2026-01-04T18:28:41.632523+00:00
GRNT,2025-06-20,BC,4.399511335089527,baseline,2023-12-28,2025-12-24,8c282eb,2026-01-04T18:28:41.632523+00:00
GRNT,2025-06-30,AR_TOP,2.027381559000785,baseline,2023-12-28,2025-12-24,8c282eb,2026-01-04T18:28:41.632523+00:00
GRNY,2025-08-22,SC,2.2684515762176334,baseline,2023-12-28,2025-12-24,8c282eb,2026-01-04T18:28:41.632523+00:00
GRO,2025-02-06,UT,-0.2584830419089469,baseline,2023-12-28,2025-12-24,8c282eb,2026-01-04T18:28:41.632523+00:00
GRO,2025-03-18,BC,4.764875600709558,baseline,2023-12-28,2025-12-24,8c282eb,2026-01-04T18:28:41.632523+00:00
GRO,2025-03-20,AR_TOP,1.0080504741540728,baseline,2023-12-28,2025-12-24,8c282eb,2026-01-04T18:28:41.632523+00:00
GRO,2025-05-27,SC,5.357955735417976,baseline,2023-12-28,2025-12-24,8c282eb,2026-01-04T18:28:41.632523+00:00
GRO,2025-06-09,AR,0.587778186167648,baseline,2023-12-28,2025-12-24,8c282eb,2026-01-04T18:28:41.632523+00:00
GROV,2024-03-01,SOS,1.7047239793822866,baseline,2023-12-28,2025-12-24,8c282eb,2026-01-04T18:28:41.632523+00:00
GROV,2024-07-22,UT,-0.0328209754354582,baseline,2023-12-28,2025-12-24,8c282eb,2026-01-04T18:28:41.632523+00:00
GROV,2024-08-02,SPRING,4.280274142514851,baseline,2023-12-28,2025-12-24,8c282eb,2026-01-04T18:28:41.632523+00:00
GROV,2025-04-07,SOW,3.332813844958985,baseline,2023-12-28,2025-12-24,8c282eb,2026-01-04T18:28:41.632523+00:00
GROV,2025-05-27,BC,5.489286177733564,baseline,2023-12-28,2025-12-24,8c282eb,2026-01-04T18:28:41.632523+00:00
GROV,2025-05-28,AR_TOP,0.604723317717397,baseline,2023-12-28,2025-12-24,8c282eb,2026-01-04T18:28:41.632523+00:00
GROV,2025-10-28,SC,3.5673488221526304,baseline,2023-12-28,2025-12-24,8c282eb,2026-01-04T18:28:41.632523+00:00
GROV,2025-10-30,AR,1.022598229960592,baseline,2023-12-28,2025-12-24,8c282eb,2026-01-04T18:28:41.632523+00:00
GROW,2024-02-12,UT,,baseline,2023-12-28,2025-12-24,8c282eb,2026-01-04T18:28:41.632523+00:00
GROW,2024-04-02,SOS,3.126281519049009,baseline,2023-12-28,2025-12-24,8c282eb,2026-01-04T18:28:41.632523+00:00
GROW,2025-06-27,BC,2.447019522169249,baseline,2023-12-28,2025-12-24,8c282eb,2026-01-04T18:28:41.632523+00:00
GROW,2025-07-01,AR_TOP,4.126167794138945,baseline,2023-12-28,2025-12-24,8c282eb,2026-01-04T18:28:41.632523+00:00
GROW,2025-11-25,SC,4.431222650139754,baseline,2023-12-28,2025-12-24,8c282eb,2026-01-04T18:28:41.632523+00:00
GROY,2025-09-25,BC,4.387578066703202,baseline,2023-12-28,2025-12-24,8c282eb,2026-01-04T18:28:41.632523+00:00
GROY,2025-10-01,AR_TOP,0.8925951180916384,baseline,2023-12-28,2025-12-24,8c282eb,2026-01-04T18:28:41.632523+00:00
GROY,2025-10-09,UT,2.8608158475849894,baseline,2023-12-28,2025-12-24,8c282eb,2026-01-04T18:28:41.632523+00:00
GROY,2025-11-28,SOS,2.8931116554390464,baseline,2023-12-28,2025-12-24,8c282eb,2026-01-04T18:28:41.632523+00:00
GROZ,2025-09-25,BC,2.8961431022504325,baseline,2023-12-28,2025-12-24,8c282eb,2026-01-04T18:28:41.632523+00:00
GROZ,2025-10-10,AR_TOP,3.390223902706004,baseline,2023-12-28,2025-12-24,8c282eb,2026-01-04T18:28:41.632523+00:00
GROZ,2025-11-04,UT,0.5729574528646175,baseline,2023-12-28,2025-12-24,8c282eb,2026-01-04T18:28:41.632523+00:00
GROZ,2025-12-04,SOS,2.764652494889285,baseline,2023-12-28,2025-12-24,8c282eb,2026-01-04T18:28:41.632523+00:00
GRPM,2025-04-07,SC,4.829434381812908,baseline,2023-12-28,2025-12-24,8c282eb,2026-01-04T18:28:41.632523+00:00
GRPM,2025-04-09,AR,4.276059493863286,baseline,2023-12-28,2025-12-24,8c282eb,2026-01-04T18:28:41.632523+00:00
GRPN,2024-02-06,SPRING,,baseline,2023-12-28,2025-12-24,8c282eb,2026-01-04T18:28:41.632523+00:00
GRPN,2024-03-15,SOW,5.488402402194191,baseline,2023-12-28,2025-12-24,8c282eb,2026-01-04T18:28:41.632523+00:00
GRPN,2025-04-28,SC,2.119844603511304,baseline,2023-12-28,2025-12-24,8c282eb,2026-01-04T18:28:41.632523+00:00
GRPN,2025-05-08,AR,4.854545980356668,baseline,2023-12-28,2025-12-24,8c282eb,2026-01-04T18:28:41.632523+00:00
GRPN,2025-05-08,BC,4.72183458383065,baseline,2023-12-28,2025-12-24,8c282eb,2026-01-04T18:28:41.632523+00:00
GRPN,2025-05-14,AR_TOP,0.5220741998285992,baseline,2023-12-28,2025-12-24,8c282eb,2026-01-04T18:28:41.632523+00:00
GRPN,2025-05-23,UT,0.2467449430027819,baseline,2023-12-28,2025-12-24,8c282eb,2026-01-04T18:28:41.632523+00:00
GRPN,2025-06-02,SOS,1.7867102107555213,baseline,2023-12-28,2025-12-24,8c282eb,2026-01-04T18:28:41.632523+00:00
GRPZ,2024-11-11,SOS,1.916892942940388,baseline,2023-12-28,2025-12-24,8c282eb,2026-01-04T18:28:41.632523+00:00
GRPZ,2024-11-11,UT,1.916892942940388,baseline,2023-12-28,2025-12-24,8c282eb,2026-01-04T18:28:41.632523+00:00
GRPZ,2025-12-10,BC,5.299862592429591,baseline,2023-12-28,2025-12-24,8c282eb,2026-01-04T18:28:41.632523+00:00
GRPZ,2025-12-15,AR_TOP,2.069085507567296,baseline,2023-12-28,2025-12-24,8c282eb,2026-01-04T18:28:41.632523+00:00
GRRR,2024-12-31,UT,4.65696839896686,baseline,2023-12-28,2025-12-24,8c282eb,2026-01-04T18:28:41.632523+00:00
GRRR,2025-01-02,SOS,2.985070287136652,baseline,2023-12-28,2025-12-24,8c282eb,2026-01-04T18:28:41.632523+00:00
GRRR,2025-09-17,BC,5.271370370590887,baseline,2023-12-28,2025-12-24,8c282eb,2026-01-04T18:28:41.632523+00:00
GRRR,2025-09-22,AR_TOP,1.4345166809326482,baseline,2023-12-28,2025-12-24,8c282eb,2026-01-04T18:28:41.632523+00:00
GRVY,2024-02-28,SOS,1.5471309886884377,baseline,2023-12-28,2025-12-24,8c282eb,2026-01-04T18:28:41.632523+00:00
GRVY,2024-03-04,SOS,3.754655231818182,baseline,2023-12-28,2025-12-24,8c282eb,2026-01-04T18:28:41.632523+00:00
GRVY,2024-09-19,UT,-1.690195101706134,baseline,2023-12-28,2025-12-24,8c282eb,2026-01-04T18:28:41.632523+00:00
GRVY,2025-12-03,BC,3.189048435799259,baseline,2023-12-28,2025-12-24,8c282eb,2026-01-04T18:28:41.632523+00:00
GRVY,2025-12-08,AR_TOP,1.6776164689141255,baseline,2023-12-28,2025-12-24,8c282eb,2026-01-04T18:28:41.632523+00:00
GRVY,2025-12-12,SC,2.2348644591492515,baseline,2023-12-28,2025-12-24,8c282eb,2026-01-04T18:28:41.632523+00:00
GRVY,2025-12-19,AR,1.0704477728298143,baseline,2023-12-28,2025-12-24,8c282eb,2026-01-04T18:28:41.632523+00:00
GRWG,2024-01-30,UT,,baseline,2023-12-28,2025-12-24,8c282eb,2026-01-04T18:28:41.632523+00:00
GRWG,2024-02-12,UT,,baseline,2023-12-28,2025-12-24,8c282eb,2026-01-04T18:28:41.632523+00:00
GRWG,2024-03-25,SOS,4.34089405478729,baseline,2023-12-28,2025-12-24,8c282eb,2026-01-04T18:28:41.632523+00:00
GRWG,2025-02-21,SC,4.73882759908978,baseline,2023-12-28,2025-12-24,8c282eb,2026-01-04T18:28:41.632523+00:00
GRWG,2025-03-04,AR,1.1919289310969434,baseline,2023-12-28,2025-12-24,8c282eb,2026-01-04T18:28:41.632523+00:00
GRWG,2025-03-11,SOW,2.1209993004663463,baseline,2023-12-28,2025-12-24,8c282eb,2026-01-04T18:28:41.632523+00:00
GRWG,2025-03-14,SPRING,1.578936476301033,baseline,2023-12-28,2025-12-24,8c282eb,2026-01-04T18:28:41.632523+00:00
GRWG,2025-12-16,BC,2.288701205812013,baseline,2023-12-28,2025-12-24,8c282eb,2026-01-04T18:28:41.632523+00:00
GRWG,2025-12-18,AR_TOP,4.789303650395969,baseline,2023-12-28,2025-12-24,8c282eb,2026-01-04T18:28:41.632523+00:00
GS,2024-03-21,SOW,2.746760506693498,baseline,2023-12-28,2025-12-24,8c282eb,2026-01-04T18:28:41.632523+00:00
GS,2025-01-21,BC,2.87681569586939,baseline,2023-12-28,2025-12-24,8c282eb,2026-01-04T18:28:41.632523+00:00
GS,2025-02-03,AR_TOP,0.7151040809041362,baseline,2023-12-28,2025-12-24,8c282eb,2026-01-04T18:28:41.632523+00:00
GS,2025-02-07,UT,-0.260350630953208,baseline,2023-12-28,2025-12-24,8c282eb,2026-01-04T18:28:41.632523+00:00
GS,2025-06-26,SOS,1.7371592965861666,baseline,2023-12-28,2025-12-24,8c282eb,2026-01-04T18:28:41.632523+00:00
GS,2025-09-02,SPRING,0.8875543011059387,baseline,2023-12-28,2025-12-24,8c282eb,2026-01-04T18:28:41.632523+00:00
GS,2025-10-14,SC,4.165673729464339,baseline,2023-12-28,2025-12-24,8c282eb,2026-01-04T18:28:41.632523+00:00
GS,2025-10-24,AR,1.4694082041411225,baseline,2023-12-28,2025-12-24,8c282eb,2026-01-04T18:28:41.632523+00:00
GSAT,2024-05-09,SC,2.5966443539084465,baseline,2023-12-28,2025-12-24,8c282eb,2026-01-04T18:28:41.632523+00:00
GSAT,2024-05-24,AR,1.898255893963924,baseline,2023-12-28,2025-12-24,8c282eb,2026-01-04T18:28:41.632523+00:00
GSAT,2024-06-07,SPRING,0.9502880919236512,baseline,2023-12-28,2025-12-24,8c282eb,2026-01-04T18:28:41.632523+00:00
GSAT,2024-06-10,SOW,3.019353633705267,baseline,2023-12-28,2025-12-24,8c282eb,2026-01-04T18:28:41.632523+00:00
GSAT,2025-10-30,BC,4.111069988313587,baseline,2023-12-28,2025-12-24,8c282eb,2026-01-04T18:28:41.632523+00:00
GSAT,2025-11-03,AR_TOP,0.7303812348623954,baseline,2023-12-28,2025-12-24,8c282eb,2026-01-04T18:28:41.632523+00:00
GSAT,2025-11-10,SOS,1.988635514269339,baseline,2023-12-28,2025-12-24,8c282eb,2026-01-04T18:28:41.632523+00:00
GSBC,2024-07-17,SOS,2.459480696381403,baseline,2023-12-28,2025-12-24,8c282eb,2026-01-04T18:28:41.632523+00:00
GSBC,2024-07-18,UT,1.8075986065560388,baseline,2023-12-28,2025-12-24,8c282eb,2026-01-04T18:28:41.632523+00:00
GSBC,2025-07-17,BC,3.795277777009076,baseline,2023-12-28,2025-12-24,8c282eb,2026-01-04T18:28:41.632523+00:00
GSBC,2025-07-18,AR_TOP,2.117208206753763,baseline,2023-12-28,2025-12-24,8c282eb,2026-01-04T18:28:41.632523+00:00
GSBD,2025-10-10,SC,2.9547967946633458,baseline,2023-12-28,2025-12-24,8c282eb,2026-01-04T18:28:41.632523+00:00
GSBD,2025-10-13,AR,2.408860558062879,baseline,2023-12-28,2025-12-24,8c282eb,2026-01-04T18:28:41.632523+00:00
GSC,2024-02-08,SPRING,,baseline,2023-12-28,2025-12-24,8c282eb,2026-01-04T18:28:41.632523+00:00
GSC,2025-03-07,SC,3.6571109098299095,baseline,2023-12-28,2025-12-24,8c282eb,2026-01-04T18:28:41.632523+00:00
GSC,2025-03-11,AR,0.7382980946069309,baseline,2023-12-28,2025-12-24,8c282eb,2026-01-04T18:28:41.632523+00:00
GSC,2025-04-03,SOW,3.1526515585989707,baseline,2023-12-28,2025-12-24,8c282eb,2026-01-04T18:28:41.632523+00:00
GSEU,2024-06-05,BC,3.598139201800627,baseline,2023-12-28,2025-12-24,8c282eb,2026-01-04T18:28:41.632523+00:00
GSEU,2024-06-06,AR_TOP,0.504094325910572,baseline,2023-12-28,2025-12-24,8c282eb,2026-01-04T18:28:41.632523+00:00
GSEU,2024-09-27,UT,-0.8074058666162994,baseline,2023-12-28,2025-12-24,8c282eb,2026-01-04T18:28:41.632523+00:00
