symbol,date,event,prior_regime,base_event,detector
AMDD,2025-11-11,SPRING:ACCUMULATION,ACCUMULATION,SPRING,contextual
AMDG,2025-04-08,SOW:UNKNOWN,UNKNOWN,SOW,contextual
AMDG,2025-07-29,SOS:ACCUMULATION,ACCUMULATION,SOS,contextual
AMDG,2025-08-06,BC:MARKUP,MARKUP,BC,contextual
AMDL,2024-05-23,SOS:UNKNOWN,UNKNOWN,SOS,contextual
AMDL,2025-07-16,BC:DISTRIBUTION,DISTRIBUTION,BC,contextual
AME,2025-04-07,SPRING:UNKNOWN,UNKNOWN,SPRING,contextual
AME,2025-10-31,BC:ACCUMULATION,ACCUMULATION,BC,contextual
AMG,2024-02-01,SPRING:UNKNOWN,UNKNOWN,SPRING,contextual
AMG,2024-02-08,SPRING:ACCUMULATION,ACCUMULATION,SPRING,contextual
AMG,2024-06-17,SOW:ACCUMULATION,ACCUMULATION,SOW,contextual
AMG,2025-11-03,BC:ACCUMULATION,ACCUMULATION,BC,contextual
AMG,2025-11-03,BC:DISTRIBUTION,DISTRIBUTION,BC,contextual
AMG,2025-12-02,SOS:NONE,NONE,SOS,contextual
AMG,2025-12-02,SOS:NONE,NONE,SOS,contextual
AMGN,2024-07-25,SOS:DISTRIBUTION,DISTRIBUTION,SOS,contextual
AMGN,2025-11-05,BC:NONE,NONE,BC,contextual
AMGN,2025-11-05,BC:NONE,NONE,BC,contextual
AMH,2024-08-02,SOS:UNKNOWN,UNKNOWN,SOS,contextual
AMH,2025-02-27,BC:DISTRIBUTION,DISTRIBUTION,BC,contextual
AMID,2024-03-14,SOS:DISTRIBUTION,DISTRIBUTION,SOS,contextual
AMID,2025-04-09,BC:MARKUP,MARKUP,BC,contextual
AMIX,2024-05-07,SOS:UNKNOWN,UNKNOWN,SOS,contextual
AMIX,2024-07-03,SOW:DISTRIBUTION,DISTRIBUTION,SOW,contextual
AMIX,2025-06-27,BC:ACCUMULATION,ACCUMULATION,BC,contextual
AMKR,2024-06-18,SOS:UNKNOWN,UNKNOWN,SOS,contextual
AMKR,2025-11-03,BC:ACCUMULATION,ACCUMULATION,BC,contextual
AMKR,2025-11-03,BC:NONE,NONE,BC,contextual
AMLP,2024-02-08,SPRING:UNKNOWN,UNKNOWN,SPRING,contextual
AMLP,2025-01-14,BC:ACCUMULATION,ACCUMULATION,BC,contextual
AMLX,2025-09-10,BC:UNKNOWN,UNKNOWN,BC,contextual
AMLX,2025-09-26,SOS:DISTRIBUTION,DISTRIBUTION,SOS,contextual
AMN,2024-05-13,BC:DISTRIBUTION,DISTRIBUTION,BC,contextual
AMN,2024-07-30,SOS:DISTRIBUTION,DISTRIBUTION,SOS,contextual
AMOM,2025-04-07,SOW:ACCUMULATION,ACCUMULATION,SOW,contextual
AMP,2024-04-04,SOW:UNKNOWN,UNKNOWN,SOW,contextual
AMP,2024-10-24,SPRING:MARKDOWN,MARKDOWN,SPRING,contextual
AMP,2024-11-06,BC:ACCUMULATION,ACCUMULATION,BC,contextual
AMP,2025-01-28,SOS:DISTRIBUTION,DISTRIBUTION,SOS,contextual
AMPG,2024-05-29,SOW:UNKNOWN,UNKNOWN,SOW,contextual
AMPG,2024-12-24,SOS:MARKDOWN,MARKDOWN,SOS,contextual
AMPG,2025-07-24,BC:ACCUMULATION,ACCUMULATION,BC,contextual
AMPH,2024-02-29,SOS:UNKNOWN,UNKNOWN,SOS,contextual
AMPH,2024-05-09,SOS:MARKUP,MARKUP,SOS,contextual
AMPH,2025-08-12,BC:DISTRIBUTION,DISTRIBUTION,BC,contextual
AMPL,2025-01-28,SOS:UNKNOWN,UNKNOWN,SOS,contextual
AMPL,2025-05-08,BC:DISTRIBUTION,DISTRIBUTION,BC,contextual
AMPX,2024-09-05,SOW:UNKNOWN,UNKNOWN,SOW,contextual
AMPX,2025-09-17,BC:ACCUMULATION,ACCUMULATION,BC,contextual
AMPX,2025-10-07,SOS:DISTRIBUTION,DISTRIBUTION,SOS,contextual
AMPY,2024-05-09,SOS:UNKNOWN,UNKNOWN,SOS,contextual
AMPY,2025-04-04,SOW:ACCUMULATION,ACCUMULATION,SOW,contextual
AMPY,2025-07-22,SPRING:MARKDOWN,MARKDOWN,SPRING,contextual
AMPY,2025-09-25,BC:ACCUMULATION,ACCUMULATION,BC,contextual
AMR,2024-02-26,SOS:UNKNOWN,UNKNOWN,SOS,contextual
AMR,2024-04-16,SOS:MARKUP,MARKUP,SOS,contextual
AMR,2025-11-06,BC:NONE,NONE,BC,contextual
AMR,2025-11-06,BC:NONE,NONE,BC,contextual
AMRC,2024-05-08,SOS:UNKNOWN,UNKNOWN,SOS,contextual
AMRC,2025-08-05,BC:DISTRIBUTION,DISTRIBUTION,BC,contextual
AMRN,2024-08-05,SPRING:ACCUMULATION,ACCUMULATION,SPRING,contextual
AMRN,2024-09-30,SOW:ACCUMULATION,ACCUMULATION,SOW,contextual
AMRN,2025-10-03,BC:MARKDOWN,MARKDOWN,BC,contextual
AMRX,2024-02-27,SOW:UNKNOWN,UNKNOWN,SOW,contextual
AMRX,2024-03-01,SOW:MARKDOWN,MARKDOWN,SOW,contextual
AMRX,2024-08-08,SPRING:MARKDOWN,MARKDOWN,SPRING,contextual
AMRX,2024-10-01,SOS:DISTRIBUTION,DISTRIBUTION,SOS,contextual
AMRX,2025-05-02,BC:ACCUMULATION,ACCUMULATION,BC,contextual
AMS,2024-04-25,SOS:UNKNOWN,UNKNOWN,SOS,contextual
AMS,2025-09-25,BC:DISTRIBUTION,DISTRIBUTION,BC,contextual
AMSC,2025-07-31,BC:UNKNOWN,UNKNOWN,BC,contextual
AMSC,2025-09-17,SOS:DISTRIBUTION,DISTRIBUTION,SOS,contextual
AMST,2024-04-24,SOS:DISTRIBUTION,DISTRIBUTION,SOS,contextual
AMST,2025-12-19,BC:MARKUP,MARKUP,BC,contextual
AMST,2025-12-19,BC:DISTRIBUTION,DISTRIBUTION,BC,contextual
AMT,2024-02-27,SOS:UNKNOWN,UNKNOWN,SOS,contextual
AMT,2024-03-04,SOS:MARKUP,MARKUP,SOS,contextual
AMT,2024-04-30,SOW:DISTRIBUTION,DISTRIBUTION,SOW,contextual
AMT,2024-05-01,SPRING:MARKDOWN,MARKDOWN,SPRING,contextual
AMT,2025-12-08,BC:NONE,NONE,BC,contextual
AMT,2025-12-08,BC:NONE,NONE,BC,contextual
AMTB,2024-06-28,BC:UNKNOWN,UNKNOWN,BC,contextual
AMTB,2025-10-28,SPRING:ACCUMULATION,ACCUMULATION,SPRING,contextual
AMTD,2024-04-08,SOS:UNKNOWN,UNKNOWN,SOS,contextual
AMTD,2024-08-15,SPRING:DISTRIBUTION,DISTRIBUTION,SPRING,contextual
AMTD,2024-08-16,SOW:ACCUMULATION,ACCUMULATION,SOW,contextual
AMTD,2025-02-06,BC:ACCUMULATION,ACCUMULATION,BC,contextual
AMTM,2025-03-07,SPRING:DISTRIBUTION,DISTRIBUTION,SPRING,contextual
AMTM,2025-03-11,SOW:ACCUMULATION,ACCUMULATION,SOW,contextual
AMTM,2025-11-19,BC:ACCUMULATION,ACCUMULATION,BC,contextual
AMTM,2025-11-19,BC:NONE,NONE,BC,contextual
AMTM,2025-11-25,SOS:DISTRIBUTION,DISTRIBUTION,SOS,contextual
AMTM,2025-11-25,SOS:NONE,NONE,SOS,contextual
AMTX,2024-03-21,SOS:UNKNOWN,UNKNOWN,SOS,contextual
AMTX,2024-11-12,BC:DISTRIBUTION,DISTRIBUTION,BC,contextual
AMTX,2025-03-13,SOW:DISTRIBUTION,DISTRIBUTION,SOW,contextual
AMTX,2025-04-07,SPRING:ACCUMULATION,ACCUMULATION,SPRING,contextual
AMUU,2025-07-29,SOS:UNKNOWN,UNKNOWN,SOS,contextual
AMUU,2025-08-06,BC:MARKUP,MARKUP,BC,contextual
AMWD,2024-02-28,SOS:UNKNOWN,UNKNOWN,SOS,contextual
AMWD,2024-03-04,SOS:MARKUP,MARKUP,SOS,contextual
AMWD,2025-02-04,SOW:ACCUMULATION,ACCUMULATION,SOW,contextual
AMWD,2025-08-06,BC:DISTRIBUTION,DISTRIBUTION,BC,contextual
AMWL,2025-01-21,BC:DISTRIBUTION,DISTRIBUTION,BC,contextual
AMWL,2025-02-12,SOS:DISTRIBUTION,DISTRIBUTION,SOS,contextual
AMX,2025-08-22,BC:ACCUMULATION,ACCUMULATION,BC,contextual
AMX,2025-09-23,SOS:DISTRIBUTION,DISTRIBUTION,SOS,contextual
AMZA,2024-01-29,SPRING:UNKNOWN,UNKNOWN,SPRING,contextual
AMZA,2024-02-14,SPRING:ACCUMULATION,ACCUMULATION,SPRING,contextual
AMZA,2024-11-06,BC:DISTRIBUTION,DISTRIBUTION,BC,contextual
AMZA,2024-11-18,SOS:DISTRIBUTION,DISTRIBUTION,SOS,contextual
AMZD,2024-04-04,SOS:UNKNOWN,UNKNOWN,SOS,contextual
AMZD,2024-11-01,SPRING:ACCUMULATION,ACCUMULATION,SPRING,contextual
AMZD,2024-11-06,SOW:ACCUMULATION,ACCUMULATION,SOW,contextual
AMZD,2025-11-20,BC:DISTRIBUTION,DISTRIBUTION,BC,contextual
AMZD,2025-11-20,BC:NONE,NONE,BC,contextual
AMZN,2024-02-02,BC:UNKNOWN,UNKNOWN,BC,contextual
AMZN,2024-04-04,SOS:DISTRIBUTION,DISTRIBUTION,SOS,contextual
AMZP,2024-03-11,SOS:DISTRIBUTION,DISTRIBUTION,SOS,contextual
AMZP,2025-04-04,SOW:ACCUMULATION,ACCUMULATION,SOW,contextual
AMZP,2025-04-07,SPRING:MARKDOWN,MARKDOWN,SPRING,contextual
AMZP,2025-07-09,BC:ACCUMULATION,ACCUMULATION,BC,contextual
AMZU,2024-06-26,BC:UNKNOWN,UNKNOWN,BC,contextual
AMZU,2024-11-13,SOS:DISTRIBUTION,DISTRIBUTION,SOS,contextual
AMZZ,2025-01-27,BC:UNKNOWN,UNKNOWN,BC,contextual
AN,2024-02-08,SPRING:UNKNOWN,UNKNOWN,SPRING,contextual
AN,2025-07-02,SOS:ACCUMULATION,ACCUMULATION,SOS,contextual
AN,2025-07-25,BC:DISTRIBUTION,DISTRIBUTION,BC,contextual
ANAB,2025-02-07,SOW:UNKNOWN,UNKNOWN,SOW,contextual
ANAB,2025-02-12,SPRING:MARKDOWN,MARKDOWN,SPRING,contextual
ANAB,2025-11-10,BC:NONE,NONE,BC,contextual
ANAB,2025-11-10,BC:DISTRIBUTION,DISTRIBUTION,BC,contextual
ANEB,2024-09-20,BC:DISTRIBUTION,DISTRIBUTION,BC,contextual
ANET,2024-01-08,SOS:UNKNOWN,UNKNOWN,SOS,contextual
ANET,2024-03-08,SOS:MARKUP,MARKUP,SOS,contextual
ANET,2024-03-08,SOW:MARKUP,MARKUP,SOW,contextual
ANET,2024-03-18,SPRING:MARKUP,MARKUP,SPRING,contextual
ANET,2025-09-10,BC:DISTRIBUTION,DISTRIBUTION,BC,contextual
ANEW,2025-06-25,BC:UNKNOWN,UNKNOWN,BC,contextual
ANF,2024-03-04,SOS:DISTRIBUTION,DISTRIBUTION,SOS,contextual
ANF,2025-11-25,BC:ACCUMULATION,ACCUMULATION,BC,contextual
ANF,2025-11-25,BC:DISTRIBUTION,DISTRIBUTION,BC,contextual
ANGH,2024-03-07,SOW:UNKNOWN,UNKNOWN,SOW,contextual
ANGH,2025-03-24,BC:MARKDOWN,MARKDOWN,BC,contextual
ANGI,2025-03-24,SOS:ACCUMULATION,ACCUMULATION,SOS,contextual
ANGI,2025-05-07,BC:DISTRIBUTION,DISTRIBUTION,BC,contextual
ANGL,2024-04-17,SOW:UNKNOWN,UNKNOWN,SOW,contextual
ANGL,2024-05-01,SPRING:MARKDOWN,MARKDOWN,SPRING,contextual
ANGO,2024-03-06,SOW:UNKNOWN,UNKNOWN,SOW,contextual
ANGO,2025-01-08,SOS:ACCUMULATION,ACCUMULATION,SOS,contextual
ANGO,2025-06-03,BC:DISTRIBUTION,DISTRIBUTION,BC,contextual
ANIK,2024-03-14,BC:UNKNOWN,UNKNOWN,BC,contextual
ANIP,2025-08-08,BC:ACCUMULATION,ACCUMULATION,BC,contextual
ANIP,2025-10-17,SOS:DISTRIBUTION,DISTRIBUTION,SOS,contextual
ANIX,2024-06-07,SOW:ACCUMULATION,ACCUMULATION,SOW,contextual
ANIX,2024-07-15,SPRING:MARKDOWN,MARKDOWN,SPRING,contextual
ANIX,2025-10-09,BC:ACCUMULATION,ACCUMULATION,BC,contextual
ANIX,2025-12-09,SOS:DISTRIBUTION,DISTRIBUTION,SOS,contextual
ANIX,2025-12-09,SOS:NONE,NONE,SOS,contextual
ANL,2024-04-05,SOS:UNKNOWN,UNKNOWN,SOS,contextual
ANL,2025-06-02,SOW:ACCUMULATION,ACCUMULATION,SOW,contextual
ANL,2025-09-30,SPRING:MARKDOWN,MARKDOWN,SPRING,contextual
ANNX,2024-03-04,SOS:DISTRIBUTION,DISTRIBUTION,SOS,contextual
ANNX,2025-07-10,SPRING:MARKUP,MARKUP,SPRING,contextual
ANNX,2025-11-19,BC:ACCUMULATION,ACCUMULATION,BC,contextual
ANNX,2025-11-19,BC:NONE,NONE,BC,contextual
ANTX,2024-06-14,SOS:UNKNOWN,UNKNOWN,SOS,contextual
ANTX,2024-08-09,SOW:MARKUP,MARKUP,SOW,contextual
ANTX,2025-05-06,SPRING:DISTRIBUTION,DISTRIBUTION,SPRING,contextual
ANTX,2025-09-03,BC:ACCUMULATION,ACCUMULATION,BC,contextual
ANVS,2024-03-20,SOS:UNKNOWN,UNKNOWN,SOS,contextual
ANVS,2025-01-07,SOW:ACCUMULATION,ACCUMULATION,SOW,contextual
ANVS,2025-06-04,BC:DISTRIBUTION,DISTRIBUTION,BC,contextual
ANY,2024-05-20,SOS:UNKNOWN,UNKNOWN,SOS,contextual
ANY,2025-05-13,BC:ACCUMULATION,ACCUMULATION,BC,contextual
AOCT,2025-10-01,BC:UNKNOWN,UNKNOWN,BC,contextual
AOCT,2025-12-10,SOS:NONE,NONE,SOS,contextual
AOCT,2025-12-10,SOS:NONE,NONE,SOS,contextual
AOK,2024-03-01,SOW:UNKNOWN,UNKNOWN,SOW,contextual
AOMR,2024-06-28,BC:UNKNOWN,UNKNOWN,BC,contextual
AOR,2024-04-15,SOW:UNKNOWN,UNKNOWN,SOW,contextual
AOR,2025-04-09,SPRING:ACCUMULATION,ACCUMULATION,SPRING,contextual
AORT,2025-08-11,BC:ACCUMULATION,ACCUMULATION,BC,contextual
AORT,2025-11-07,SOS:DISTRIBUTION,DISTRIBUTION,SOS,contextual
AORT,2025-11-07,SOS:MARKUP,MARKUP,SOS,contextual
AOSL,2024-06-24,SOS:DISTRIBUTION,DISTRIBUTION,SOS,contextual
AOSL,2025-04-07,SOW:MARKUP,MARKUP,SOW,contextual
AOSL,2025-10-13,BC:ACCUMULATION,ACCUMULATION,BC,contextual
AOTG,2024-03-08,SOW:UNKNOWN,UNKNOWN,SOW,contextual
AOTG,2025-08-04,BC:DISTRIBUTION,DISTRIBUTION,BC,contextual
AOTG,2025-09-23,SOS:DISTRIBUTION,DISTRIBUTION,SOS,contextual
AOUT,2024-03-07,SOS:DISTRIBUTION,DISTRIBUTION,SOS,contextual
AOUT,2025-12-09,BC:NONE,NONE,BC,contextual
AOUT,2025-12-09,BC:DISTRIBUTION,DISTRIBUTION,BC,contextual
AP,2024-05-14,SOW:UNKNOWN,UNKNOWN,SOW,contextual
AP,2024-11-27,SPRING:MARKDOWN,MARKDOWN,SPRING,contextual
AP,2025-06-02,BC:ACCUMULATION,ACCUMULATION,BC,contextual
AP,2025-12-19,SOS:NONE,NONE,SOS,contextual
AP,2025-12-19,SOS:MARKUP,MARKUP,SOS,contextual
APA,2024-09-27,SPRING:UNKNOWN,UNKNOWN,SPRING,contextual
APA,2024-11-07,SOW:ACCUMULATION,ACCUMULATION,SOW,contextual
APD,2024-04-30,SOW:UNKNOWN,UNKNOWN,SOW,contextual
APD,2024-07-02,SPRING:MARKDOWN,MARKDOWN,SPRING,contextual
APD,2024-10-07,BC:ACCUMULATION,ACCUMULATION,BC,contextual
APD,2024-10-09,SOS:DISTRIBUTION,DISTRIBUTION,SOS,contextual
APEI,2025-09-09,BC:UNKNOWN,UNKNOWN,BC,contextual
APG,2024-02-07,SPRING:UNKNOWN,UNKNOWN,SPRING,contextual
APG,2024-02-28,SOW:ACCUMULATION,ACCUMULATION,SOW,contextual
APG,2024-03-01,SOS:MARKDOWN,MARKDOWN,SOS,contextual
APG,2024-08-02,SOW:DISTRIBUTION,DISTRIBUTION,SOW,contextual
APG,2025-10-31,BC:ACCUMULATION,ACCUMULATION,BC,contextual
APGE,2024-03-05,SOS:UNKNOWN,UNKNOWN,SOS,contextual
APGE,2025-10-09,BC:ACCUMULATION,ACCUMULATION,BC,contextual
APH,2024-03-05,SOS:UNKNOWN,UNKNOWN,SOS,contextual
APH,2024-08-05,SPRING:MARKUP,MARKUP,SPRING,contextual
APH,2025-01-22,BC:ACCUMULATION,ACCUMULATION,BC,contextual
API,2024-10-02,SOS:UNKNOWN,UNKNOWN,SOS,contextual
API,2025-07-08,BC:DISTRIBUTION,DISTRIBUTION,BC,contextual
APIE,2025-06-26,BC:UNKNOWN,UNKNOWN,BC,contextual
APIE,2025-10-10,SOS:DISTRIBUTION,DISTRIBUTION,SOS,contextual
APLD,2025-06-04,BC:UNKNOWN,UNKNOWN,BC,contextual
APLD,2025-08-13,SOS:DISTRIBUTION,DISTRIBUTION,SOS,contextual
APLE,2024-02-28,SOS:UNKNOWN,UNKNOWN,SOS,contextual
APLE,2024-04-17,SOS:MARKUP,MARKUP,SOS,contextual
APLE,2025-04-08,SOW:DISTRIBUTION,DISTRIBUTION,SOW,contextual
APLE,2025-04-09,SPRING:MARKDOWN,MARKDOWN,SPRING,contextual
APLE,2025-07-01,BC:ACCUMULATION,ACCUMULATION,BC,contextual
APLM,2025-09-17,BC:UNKNOWN,UNKNOWN,BC,contextual
APLS,2024-02-28,SOS:UNKNOWN,UNKNOWN,SOS,contextual
APLS,2024-04-12,SOS:MARKUP,MARKUP,SOS,contextual
APLS,2025-10-20,BC:ACCUMULATION,ACCUMULATION,BC,contextual
APLT,2024-02-28,SOS:UNKNOWN,UNKNOWN,SOS,contextual
APLT,2024-05-15,SOS:MARKUP,MARKUP,SOS,contextual
APLT,2025-09-26,BC:DISTRIBUTION,DISTRIBUTION,BC,contextual
APM,2025-08-21,BC:UNKNOWN,UNKNOWN,BC,contextual
APMU,2025-11-11,BC:NONE,NONE,BC,contextual
APMU,2025-11-11,BC:DISTRIBUTION,DISTRIBUTION,BC,contextual
APO,2024-10-01,BC:UNKNOWN,UNKNOWN,BC,contextual
APO,2024-11-05,SOS:DISTRIBUTION,DISTRIBUTION,SOS,contextual
APOG,2024-10-04,BC:UNKNOWN,UNKNOWN,BC,contextual
APP,2024-03-18,SPRING:UNKNOWN,UNKNOWN,SPRING,contextual
APP,2025-02-14,SOS:DISTRIBUTION,DISTRIBUTION,SOS,contextual
APP,2025-08-07,BC:MARKUP,MARKUP,BC,contextual
APPF,2024-10-15,SOW:DISTRIBUTION,DISTRIBUTION,SOW,contextual
APPF,2025-04-28,SPRING:ACCUMULATION,ACCUMULATION,SPRING,contextual
APPF,2025-07-31,SOS:ACCUMULATION,ACCUMULATION,SOS,contextual
APPF,2025-10-31,BC:MARKUP,MARKUP,BC,contextual
APPN,2025-11-06,BC:NONE,NONE,BC,contextual
APPN,2025-11-06,BC:DISTRIBUTION,DISTRIBUTION,BC,contextual
APPS,2025-06-17,BC:UNKNOWN,UNKNOWN,BC,contextual
APPX,2025-08-07,BC:UNKNOWN,UNKNOWN,BC,contextual
APPX,2025-09-05,SOS:DISTRIBUTION,DISTRIBUTION,SOS,contextual
APRE,2024-03-11,SOS:UNKNOWN,UNKNOWN,SOS,contextual
APRE,2025-03-04,SPRING:ACCUMULATION,ACCUMULATION,SPRING,contextual
APRE,2025-05-15,SOW:DISTRIBUTION,DISTRIBUTION,SOW,contextual
APRE,2025-06-25,BC:MARKDOWN,MARKDOWN,BC,contextual
APRH,2024-12-18,BC:UNKNOWN,UNKNOWN,BC,contextual
APRH,2025-09-12,SOS:ACCUMULATION,ACCUMULATION,SOS,contextual
APRP,2024-11-19,BC:UNKNOWN,UNKNOWN,BC,contextual
APRZ,2024-03-08,SOW:UNKNOWN,UNKNOWN,SOW,contextual
APRZ,2024-11-06,SPRING:MARKDOWN,MARKDOWN,SPRING,contextual
APT,2024-03-07,SOS:DISTRIBUTION,DISTRIBUTION,SOS,contextual
APT,2025-08-22,BC:MARKUP,MARKUP,BC,contextual
APTV,2024-05-02,BC:DISTRIBUTION,DISTRIBUTION,BC,contextual
APTV,2025-10-21,SOS:ACCUMULATION,ACCUMULATION,SOS,contextual
APUS,2025-11-17,BC:NONE,NONE,BC,contextual
APUS,2025-11-17,BC:NONE,NONE,BC,contextual
APVO,2024-02-29,BC:UNKNOWN,UNKNOWN,BC,contextual
APVO,2024-03-04,SOW:DISTRIBUTION,DISTRIBUTION,SOW,contextual
APVO,2024-03-06,SOS:DISTRIBUTION,DISTRIBUTION,SOS,contextual
APVO,2024-07-16,SPRING:MARKUP,MARKUP,SPRING,contextual
APWC,2025-09-12,BC:UNKNOWN,UNKNOWN,BC,contextual
APWC,2025-09-19,SOS:DISTRIBUTION,DISTRIBUTION,SOS,contextual
APXM,2025-11-11,BC:NONE,NONE,BC,contextual
APXM,2025-11-11,BC:NONE,NONE,BC,contextual
APXM,2025-12-05,SOS:NONE,NONE,SOS,contextual
APXM,2025-12-05,SOS:MARKUP,MARKUP,SOS,contextual
APYX,2024-04-24,SOW:UNKNOWN,UNKNOWN,SOW,contextual
APYX,2024-11-27,SPRING:MARKDOWN,MARKDOWN,SPRING,contextual
APYX,2025-10-14,BC:ACCUMULATION,ACCUMULATION,BC,contextual
APYX,2025-11-07,SOS:NONE,NONE,SOS,contextual
APYX,2025-11-07,SOS:NONE,NONE,SOS,contextual
AQB,2024-05-02,SOS:UNKNOWN,UNKNOWN,SOS,contextual
AQMS,2025-09-26,BC:UNKNOWN,UNKNOWN,BC,contextual
AQMS,2025-10-13,SOS:DISTRIBUTION,DISTRIBUTION,SOS,contextual
AQN,2024-03-08,SOS:DISTRIBUTION,DISTRIBUTION,SOS,contextual
AQN,2025-01-13,SPRING:MARKUP,MARKUP,SPRING,contextual
AQN,2025-10-01,BC:ACCUMULATION,ACCUMULATION,BC,contextual
AQST,2024-03-07,SOS:UNKNOWN,UNKNOWN,SOS,contextual
AQST,2025-09-04,BC:DISTRIBUTION,DISTRIBUTION,BC,contextual
AR,2024-12-30,BC:UNKNOWN,UNKNOWN,BC,contextual
AR,2025-01-15,SOS:DISTRIBUTION,DISTRIBUTION,SOS,contextual
ARAI,2025-10-09,BC:DISTRIBUTION,DISTRIBUTION,BC,contextual
ARAI,2025-10-14,SOS:DISTRIBUTION,DISTRIBUTION,SOS,contextual
ARAY,2024-03-07,SOS:UNKNOWN,UNKNOWN,SOS,contextual
ARAY,2025-08-18,BC:ACCUMULATION,ACCUMULATION,BC,contextual
ARBB,2025-09-19,BC:ACCUMULATION,ACCUMULATION,BC,contextual
ARBE,2024-03-21,SOS:DISTRIBUTION,DISTRIBUTION,SOS,contextual
ARBE,2025-07-16,SPRING:ACCUMULATION,ACCUMULATION,SPRING,contextual
ARBE,2025-08-07,SOW:ACCUMULATION,ACCUMULATION,SOW,contextual
ARBE,2025-09-18,BC:MARKDOWN,MARKDOWN,BC,contextual
ARBK,2024-03-28,SOS:UNKNOWN,UNKNOWN,SOS,contextual
ARBK,2024-06-21,SOW:MARKUP,MARKUP,SOW,contextual
ARBK,2024-09-26,SPRING:ACCUMULATION,ACCUMULATION,SPRING,contextual
ARBK,2025-10-06,BC:DISTRIBUTION,DISTRIBUTION,BC,contextual
ARCB,2024-03-08,SOS:UNKNOWN,UNKNOWN,SOS,contextual
ARCB,2024-11-06,BC:DISTRIBUTION,DISTRIBUTION,BC,contextual
ARCB,2025-04-30,SPRING:ACCUMULATION,ACCUMULATION,SPRING,contextual
ARCC,2025-01-16,SOS:UNKNOWN,UNKNOWN,SOS,contextual
ARCC,2025-07-29,BC:ACCUMULATION,ACCUMULATION,BC,contextual
ARCM,2024-01-29,SPRING:UNKNOWN,UNKNOWN,SPRING,contextual
ARCM,2025-01-02,SOW:ACCUMULATION,ACCUMULATION,SOW,contextual
ARCM,2025-12-22,BC:NONE,NONE,BC,contextual
ARCM,2025-12-22,BC:NONE,NONE,BC,contextual
ARCO,2024-03-13,SOS:UNKNOWN,UNKNOWN,SOS,contextual
ARCO,2024-12-13,SPRING:MARKUP,MARKUP,SPRING,contextual
ARCO,2024-12-18,SOW:DISTRIBUTION,DISTRIBUTION,SOW,contextual
ARCO,2025-08-13,BC:ACCUMULATION,ACCUMULATION,BC,contextual
ARCT,2024-02-26,SOS:UNKNOWN,UNKNOWN,SOS,contextual
ARCT,2024-03-08,SOS:MARKUP,MARKUP,SOS,contextual
ARCT,2025-10-21,BC:DISTRIBUTION,DISTRIBUTION,BC,contextual
ARCX,2025-10-06,SOS:DISTRIBUTION,DISTRIBUTION,SOS,contextual
ARCX,2025-10-08,BC:MARKUP,MARKUP,BC,contextual
ARDX,2024-03-05,SOS:UNKNOWN,UNKNOWN,SOS,contextual
ARDX,2025-01-13,BC:DISTRIBUTION,DISTRIBUTION,BC,contextual
ARDX,2025-05-05,SOW:ACCUMULATION,ACCUMULATION,SOW,contextual
ARDX,2025-05-16,SPRING:MARKDOWN,MARKDOWN,SPRING,contextual
AREB,2024-10-02,SOS:UNKNOWN,UNKNOWN,SOS,contextual
AREB,2025-09-23,BC:DISTRIBUTION,DISTRIBUTION,BC,contextual
AREC,2025-10-14,BC:UNKNOWN,UNKNOWN,BC,contextual
AREN,2025-05-19,BC:UNKNOWN,UNKNOWN,BC,contextual
ARES,2024-03-18,SOW:UNKNOWN,UNKNOWN,SOW,contextual
ARES,2024-05-21,SPRING:MARKDOWN,MARKDOWN,SPRING,contextual
ARES,2025-02-04,SOS:DISTRIBUTION,DISTRIBUTION,SOS,contextual
ARES,2025-02-05,BC:MARKUP,MARKUP,BC,contextual
ARGT,2024-11-06,SOS:UNKNOWN,UNKNOWN,SOS,contextual
ARGT,2025-10-09,BC:DISTRIBUTION,DISTRIBUTION,BC,contextual
ARGX,2024-02-29,SOW:UNKNOWN,UNKNOWN,SOW,contextual
ARGX,2024-03-21,SOW:MARKDOWN,MARKDOWN,SOW,contextual
ARGX,2025-10-30,BC:ACCUMULATION,ACCUMULATION,BC,contextual
ARHS,2025-03-13,SPRING:ACCUMULATION,ACCUMULATION,SPRING,contextual
ARHS,2025-04-04,SOW:ACCUMULATION,ACCUMULATION,SOW,contextual
ARI,2024-04-10,SOS:UNKNOWN,UNKNOWN,SOS,contextual
ARI,2025-02-11,BC:DISTRIBUTION,DISTRIBUTION,BC,contextual
ARKB,2024-03-12,SOS:UNKNOWN,UNKNOWN,SOS,contextual
ARKB,2025-06-16,SPRING:DISTRIBUTION,DISTRIBUTION,SPRING,contextual
ARKB,2025-10-21,BC:ACCUMULATION,ACCUMULATION,BC,contextual
ARKB,2025-11-04,SOW:NONE,NONE,SOW,contextual
ARKB,2025-11-04,SOW:NONE,NONE,SOW,contextual
ARKF,2025-06-23,BC:ACCUMULATION,ACCUMULATION,BC,contextual
ARKF,2025-08-19,SOS:DISTRIBUTION,DISTRIBUTION,SOS,contextual
ARKG,2025-10-20,BC:ACCUMULATION,ACCUMULATION,BC,contextual
ARKK,2025-06-06,BC:ACCUMULATION,ACCUMULATION,BC,contextual
ARKK,2025-06-18,SOS:DISTRIBUTION,DISTRIBUTION,SOS,contextual
ARKO,2025-11-07,BC:UNKNOWN,UNKNOWN,BC,contextual
