symbol,date,event,prior_regime,base_event,detector
PLAG,2025-11-20,BC:ACCUMULATION,ACCUMULATION,BC,contextual
PLAG,2025-11-20,BC:DISTRIBUTION,DISTRIBUTION,BC,contextual
PLAY,2024-04-03,SOS:UNKNOWN,UNKNOWN,SOS,contextual
PLAY,2025-12-10,BC:NONE,NONE,BC,contextual
PLAY,2025-12-10,BC:NONE,NONE,BC,contextual
PLBC,2024-03-28,SOW:UNKNOWN,UNKNOWN,SOW,contextual
PLBC,2024-07-16,SPRING:MARKDOWN,MARKDOWN,SPRING,contextual
PLBC,2024-11-29,SOS:ACCUMULATION,ACCUMULATION,SOS,contextual
PLBC,2025-07-01,BC:DISTRIBUTION,DISTRIBUTION,BC,contextual
PLBY,2025-12-08,BC:UNKNOWN,UNKNOWN,BC,contextual
PLBY,2025-12-08,BC:NONE,NONE,BC,contextual
PLCE,2024-04-17,SOS:DISTRIBUTION,DISTRIBUTION,SOS,contextual
PLCE,2024-06-21,SPRING:MARKUP,MARKUP,SPRING,contextual
PLCE,2025-04-04,SOW:ACCUMULATION,ACCUMULATION,SOW,contextual
PLCE,2025-09-08,BC:MARKDOWN,MARKDOWN,BC,contextual
PLD,2024-03-01,SOS:UNKNOWN,UNKNOWN,SOS,contextual
PLD,2025-10-15,BC:ACCUMULATION,ACCUMULATION,BC,contextual
PLG,2024-02-06,SPRING:UNKNOWN,UNKNOWN,SPRING,contextual
PLG,2025-10-08,SOS:DISTRIBUTION,DISTRIBUTION,SOS,contextual
PLG,2025-12-11,BC:MARKUP,MARKUP,BC,contextual
PLG,2025-12-11,BC:NONE,NONE,BC,contextual
PLMK,2025-04-14,BC:UNKNOWN,UNKNOWN,BC,contextual
PLMK,2025-08-22,SOS:DISTRIBUTION,DISTRIBUTION,SOS,contextual
PLMR,2025-04-03,SOS:DISTRIBUTION,DISTRIBUTION,SOS,contextual
PLMR,2025-11-07,BC:NONE,NONE,BC,contextual
PLMR,2025-11-07,BC:NONE,NONE,BC,contextual
PLNT,2024-02-01,SPRING:UNKNOWN,UNKNOWN,SPRING,contextual
PLNT,2024-02-02,SPRING:ACCUMULATION,ACCUMULATION,SPRING,contextual
PLNT,2024-03-19,SOW:ACCUMULATION,ACCUMULATION,SOW,contextual
PLNT,2025-11-06,BC:NONE,NONE,BC,contextual
PLNT,2025-11-06,BC:NONE,NONE,BC,contextual
PLOW,2024-02-27,SOW:UNKNOWN,UNKNOWN,SOW,contextual
PLOW,2024-04-30,SOW:MARKDOWN,MARKDOWN,SOW,contextual
PLOW,2024-07-30,SPRING:MARKDOWN,MARKDOWN,SPRING,contextual
PLOW,2025-12-10,BC:NONE,NONE,BC,contextual
PLOW,2025-12-10,BC:DISTRIBUTION,DISTRIBUTION,BC,contextual
PLPC,2025-10-08,BC:UNKNOWN,UNKNOWN,BC,contextual
PLPC,2025-10-14,SOS:DISTRIBUTION,DISTRIBUTION,SOS,contextual
PLRX,2024-04-25,SPRING:UNKNOWN,UNKNOWN,SPRING,contextual
PLRX,2024-05-01,SOS:ACCUMULATION,ACCUMULATION,SOS,contextual
PLRX,2025-02-07,SOW:ACCUMULATION,ACCUMULATION,SOW,contextual
PLRX,2025-10-21,BC:DISTRIBUTION,DISTRIBUTION,BC,contextual
PLRZ,2025-05-02,BC:ACCUMULATION,ACCUMULATION,BC,contextual
PLRZ,2025-07-23,SOS:DISTRIBUTION,DISTRIBUTION,SOS,contextual
PLSE,2024-08-21,SOS:UNKNOWN,UNKNOWN,SOS,contextual
PLSE,2025-09-18,BC:DISTRIBUTION,DISTRIBUTION,BC,contextual
PLTD,2025-02-27,SOS:UNKNOWN,UNKNOWN,SOS,contextual
PLTD,2025-08-18,SPRING:DISTRIBUTION,DISTRIBUTION,SPRING,contextual
PLTD,2025-10-03,SOW:ACCUMULATION,ACCUMULATION,SOW,contextual
PLTD,2025-11-20,BC:NONE,NONE,BC,contextual
PLTD,2025-11-20,BC:DISTRIBUTION,DISTRIBUTION,BC,contextual
PLTG,2025-06-13,SPRING:UNKNOWN,UNKNOWN,SPRING,contextual
PLTG,2025-06-27,SOW:ACCUMULATION,ACCUMULATION,SOW,contextual
PLTK,2024-02-26,SOS:UNKNOWN,UNKNOWN,SOS,contextual
PLTK,2024-03-04,SOS:MARKUP,MARKUP,SOS,contextual
PLTK,2025-03-24,SPRING:DISTRIBUTION,DISTRIBUTION,SPRING,contextual
PLTK,2025-04-07,SOW:ACCUMULATION,ACCUMULATION,SOW,contextual
PLTK,2025-11-06,BC:MARKDOWN,MARKDOWN,BC,contextual
PLTK,2025-11-06,BC:DISTRIBUTION,DISTRIBUTION,BC,contextual
PLTR,2024-02-02,SPRING:UNKNOWN,UNKNOWN,SPRING,contextual
PLTR,2024-02-06,SPRING:ACCUMULATION,ACCUMULATION,SPRING,contextual
PLTR,2025-08-06,SOS:ACCUMULATION,ACCUMULATION,SOS,contextual
PLTR,2025-08-20,BC:DISTRIBUTION,DISTRIBUTION,BC,contextual
PLTU,2025-02-10,SOS:UNKNOWN,UNKNOWN,SOS,contextual
PLTU,2025-02-10,SOW:UNKNOWN,UNKNOWN,SOW,contextual
PLTU,2025-02-18,SPRING:MARKUP,MARKUP,SPRING,contextual
PLTU,2025-02-20,BC:DISTRIBUTION,DISTRIBUTION,BC,contextual
PLTW,2025-04-25,SPRING:UNKNOWN,UNKNOWN,SPRING,contextual
PLTW,2025-05-06,SOW:ACCUMULATION,ACCUMULATION,SOW,contextual
PLUG,2024-05-02,SPRING:DISTRIBUTION,DISTRIBUTION,SPRING,contextual
PLUG,2024-08-05,SOW:ACCUMULATION,ACCUMULATION,SOW,contextual
PLUG,2025-10-03,BC:MARKDOWN,MARKDOWN,BC,contextual
PLUR,2024-03-06,SOW:UNKNOWN,UNKNOWN,SOW,contextual
PLUR,2024-03-28,SPRING:MARKDOWN,MARKDOWN,SPRING,contextual
PLUR,2024-04-01,SOS:ACCUMULATION,ACCUMULATION,SOS,contextual
PLUR,2025-08-22,BC:DISTRIBUTION,DISTRIBUTION,BC,contextual
PLUS,2024-10-16,SOS:DISTRIBUTION,DISTRIBUTION,SOS,contextual
PLUS,2025-11-07,BC:MARKUP,MARKUP,BC,contextual
PLUS,2025-11-07,BC:NONE,NONE,BC,contextual
PLUT,2025-09-26,BC:UNKNOWN,UNKNOWN,BC,contextual
PLX,2024-02-27,SPRING:UNKNOWN,UNKNOWN,SPRING,contextual
PLX,2024-03-13,SOW:ACCUMULATION,ACCUMULATION,SOW,contextual
PLX,2025-01-06,SOS:MARKDOWN,MARKDOWN,SOS,contextual
PLX,2025-09-15,BC:DISTRIBUTION,DISTRIBUTION,BC,contextual
PLXS,2024-07-25,BC:UNKNOWN,UNKNOWN,BC,contextual
PLXS,2024-10-24,SOS:DISTRIBUTION,DISTRIBUTION,SOS,contextual
PLYM,2024-04-01,SOS:UNKNOWN,UNKNOWN,SOS,contextual
PLYM,2025-02-28,BC:DISTRIBUTION,DISTRIBUTION,BC,contextual
PM,2024-03-14,SOW:UNKNOWN,UNKNOWN,SOW,contextual
PM,2025-02-06,BC:MARKDOWN,MARKDOWN,BC,contextual
PM,2025-02-06,SPRING:MARKDOWN,MARKDOWN,SPRING,contextual
PM,2025-03-03,SOS:ACCUMULATION,ACCUMULATION,SOS,contextual
PMAR,2024-03-01,BC:UNKNOWN,UNKNOWN,BC,contextual
PMAR,2024-03-12,SOS:DISTRIBUTION,DISTRIBUTION,SOS,contextual
PMAU,2025-12-09,BC:NONE,NONE,BC,contextual
PMAU,2025-12-09,BC:NONE,NONE,BC,contextual
PMAX,2024-11-14,SOS:UNKNOWN,UNKNOWN,SOS,contextual
PMAX,2025-04-28,BC:DISTRIBUTION,DISTRIBUTION,BC,contextual
PMAY,2024-04-25,SOW:UNKNOWN,UNKNOWN,SOW,contextual
PMAY,2024-08-05,SPRING:MARKDOWN,MARKDOWN,SPRING,contextual
PMCB,2024-03-15,SOS:UNKNOWN,UNKNOWN,SOS,contextual
PMCB,2024-05-29,SPRING:MARKUP,MARKUP,SPRING,contextual
PMCB,2024-08-23,SOW:ACCUMULATION,ACCUMULATION,SOW,contextual
PMCB,2025-09-08,BC:DISTRIBUTION,DISTRIBUTION,BC,contextual
PMEC,2024-02-26,SOS:UNKNOWN,UNKNOWN,SOS,contextual
PMEC,2024-03-18,SOS:MARKUP,MARKUP,SOS,contextual
PMEC,2025-04-29,BC:DISTRIBUTION,DISTRIBUTION,BC,contextual
PMI,2025-12-04,BC:NONE,NONE,BC,contextual
PMI,2025-12-04,BC:NONE,NONE,BC,contextual
PMIO,2024-08-29,SOS:UNKNOWN,UNKNOWN,SOS,contextual
PMIO,2025-04-07,SOW:ACCUMULATION,ACCUMULATION,SOW,contextual
PMIO,2025-08-21,BC:MARKDOWN,MARKDOWN,BC,contextual
PMJA,2025-04-04,SOW:UNKNOWN,UNKNOWN,SOW,contextual
PMJA,2025-10-17,BC:MARKDOWN,MARKDOWN,BC,contextual
PMJL,2025-09-09,BC:UNKNOWN,UNKNOWN,BC,contextual
PMJL,2025-10-30,SOS:DISTRIBUTION,DISTRIBUTION,SOS,contextual
PMMR,2025-11-07,BC:NONE,NONE,BC,contextual
PMMR,2025-11-07,BC:DISTRIBUTION,DISTRIBUTION,BC,contextual
PMN,2024-07-09,BC:DISTRIBUTION,DISTRIBUTION,BC,contextual
PMN,2025-11-28,SOS:NONE,NONE,SOS,contextual
PMN,2025-11-28,SOS:NONE,NONE,SOS,contextual
PMNT,2024-05-20,SOS:UNKNOWN,UNKNOWN,SOS,contextual
PMNT,2024-12-09,BC:DISTRIBUTION,DISTRIBUTION,BC,contextual
PMNT,2025-06-30,SOW:ACCUMULATION,ACCUMULATION,SOW,contextual
PMT,2024-04-10,SOS:UNKNOWN,UNKNOWN,SOS,contextual
PMT,2025-10-22,BC:ACCUMULATION,ACCUMULATION,BC,contextual
PMTR,2025-10-20,BC:UNKNOWN,UNKNOWN,BC,contextual
PMTS,2024-02-26,SOS:DISTRIBUTION,DISTRIBUTION,SOS,contextual
PMTS,2024-03-04,SOS:MARKUP,MARKUP,SOS,contextual
PMTS,2025-08-08,SOW:MARKUP,MARKUP,SOW,contextual
PMTS,2025-10-23,BC:ACCUMULATION,ACCUMULATION,BC,contextual
PMVP,2024-03-01,SOS:DISTRIBUTION,DISTRIBUTION,SOS,contextual
PMVP,2025-05-13,SPRING:ACCUMULATION,ACCUMULATION,SPRING,contextual
PMVP,2025-09-09,BC:ACCUMULATION,ACCUMULATION,BC,contextual
PN,2025-06-10,SOS:UNKNOWN,UNKNOWN,SOS,contextual
PN,2025-11-14,BC:NONE,NONE,BC,contextual
PN,2025-11-14,BC:DISTRIBUTION,DISTRIBUTION,BC,contextual
PNBK,2024-04-01,SOS:UNKNOWN,UNKNOWN,SOS,contextual
PNBK,2025-12-19,BC:DISTRIBUTION,DISTRIBUTION,BC,contextual
PNBK,2025-12-19,BC:NONE,NONE,BC,contextual
PNC,2024-02-02,SPRING:UNKNOWN,UNKNOWN,SPRING,contextual
PNC,2024-11-06,BC:ACCUMULATION,ACCUMULATION,BC,contextual
PNFP,2024-11-06,SOS:UNKNOWN,UNKNOWN,SOS,contextual
PNFP,2025-07-16,BC:DISTRIBUTION,DISTRIBUTION,BC,contextual
PNNT,2024-06-05,SOS:UNKNOWN,UNKNOWN,SOS,contextual
PNNT,2025-08-12,BC:DISTRIBUTION,DISTRIBUTION,BC,contextual
PNR,2024-03-27,SOW:UNKNOWN,UNKNOWN,SOW,contextual
PNR,2025-07-01,SPRING:DISTRIBUTION,DISTRIBUTION,SPRING,contextual
PNR,2025-07-17,SOS:ACCUMULATION,ACCUMULATION,SOS,contextual
PNR,2025-07-22,BC:MARKUP,MARKUP,BC,contextual
PNRG,2024-03-07,SOW:UNKNOWN,UNKNOWN,SOW,contextual
PNRG,2024-11-06,SPRING:MARKDOWN,MARKDOWN,SPRING,contextual
PNRG,2024-12-26,BC:ACCUMULATION,ACCUMULATION,BC,contextual
PNTG,2024-02-29,SOW:UNKNOWN,UNKNOWN,SOW,contextual
PNTG,2024-03-01,SOW:MARKDOWN,MARKDOWN,SOW,contextual
PNTG,2024-05-09,SPRING:MARKDOWN,MARKDOWN,SPRING,contextual
PNTG,2024-07-22,SOS:ACCUMULATION,ACCUMULATION,SOS,contextual
PNTG,2025-04-09,BC:DISTRIBUTION,DISTRIBUTION,BC,contextual
PNW,2024-08-01,BC:UNKNOWN,UNKNOWN,BC,contextual
PNW,2024-10-01,SOS:DISTRIBUTION,DISTRIBUTION,SOS,contextual
POCI,2024-03-06,SOS:DISTRIBUTION,DISTRIBUTION,SOS,contextual
POCI,2025-11-11,BC:ACCUMULATION,ACCUMULATION,BC,contextual
POCI,2025-11-11,BC:DISTRIBUTION,DISTRIBUTION,BC,contextual
PODC,2025-06-25,BC:UNKNOWN,UNKNOWN,BC,contextual
PODC,2025-07-02,SOS:DISTRIBUTION,DISTRIBUTION,SOS,contextual
PODD,2024-02-26,SOW:UNKNOWN,UNKNOWN,SOW,contextual
PODD,2024-03-14,SOW:MARKDOWN,MARKDOWN,SOW,contextual
PODD,2024-05-14,SPRING:MARKDOWN,MARKDOWN,SPRING,contextual
PODD,2025-09-02,SOS:ACCUMULATION,ACCUMULATION,SOS,contextual
PODD,2025-11-06,BC:NONE,NONE,BC,contextual
PODD,2025-11-06,BC:NONE,NONE,BC,contextual
POET,2025-10-08,BC:UNKNOWN,UNKNOWN,BC,contextual
POLA,2024-03-01,SOW:UNKNOWN,UNKNOWN,SOW,contextual
POLA,2024-10-07,BC:MARKDOWN,MARKDOWN,BC,contextual
POLA,2024-11-19,SOS:DISTRIBUTION,DISTRIBUTION,SOS,contextual
PONY,2025-02-21,SOS:UNKNOWN,UNKNOWN,SOS,contextual
PONY,2025-09-19,BC:DISTRIBUTION,DISTRIBUTION,BC,contextual
POOL,2024-03-14,SOS:DISTRIBUTION,DISTRIBUTION,SOS,contextual
POOL,2025-03-06,BC:ACCUMULATION,ACCUMULATION,BC,contextual
POOL,2025-04-08,SOW:DISTRIBUTION,DISTRIBUTION,SOW,contextual
POOL,2025-04-09,SPRING:MARKDOWN,MARKDOWN,SPRING,contextual
POR,2025-10-31,BC:UNKNOWN,UNKNOWN,BC,contextual
POST,2024-02-01,SPRING:UNKNOWN,UNKNOWN,SPRING,contextual
POST,2024-08-02,SOS:ACCUMULATION,ACCUMULATION,SOS,contextual
POST,2025-08-08,BC:DISTRIBUTION,DISTRIBUTION,BC,contextual
POWA,2024-02-01,SPRING:UNKNOWN,UNKNOWN,SPRING,contextual
POWI,2024-03-07,SOS:UNKNOWN,UNKNOWN,SOS,contextual
POWI,2025-10-10,SOW:DISTRIBUTION,DISTRIBUTION,SOW,contextual
POWI,2025-10-14,BC:ACCUMULATION,ACCUMULATION,BC,contextual
POWL,2024-11-01,SOS:DISTRIBUTION,DISTRIBUTION,SOS,contextual
POWL,2025-08-06,BC:MARKUP,MARKUP,BC,contextual
POWW,2024-04-09,SOS:UNKNOWN,UNKNOWN,SOS,contextual
POWW,2025-09-11,BC:DISTRIBUTION,DISTRIBUTION,BC,contextual
PPA,2025-08-01,BC:UNKNOWN,UNKNOWN,BC,contextual
PPA,2025-09-30,SOS:DISTRIBUTION,DISTRIBUTION,SOS,contextual
PPBT,2024-02-29,SOW:UNKNOWN,UNKNOWN,SOW,contextual
PPBT,2024-04-16,SOW:DISTRIBUTION,DISTRIBUTION,SOW,contextual
PPBT,2024-05-23,BC:DISTRIBUTION,DISTRIBUTION,BC,contextual
PPBT,2024-09-17,SOS:DISTRIBUTION,DISTRIBUTION,SOS,contextual
PPBT,2025-04-28,SPRING:ACCUMULATION,ACCUMULATION,SPRING,contextual
PPC,2024-02-26,SOW:UNKNOWN,UNKNOWN,SOW,contextual
PPC,2024-03-13,SOW:MARKDOWN,MARKDOWN,SOW,contextual
PPC,2024-05-02,SPRING:MARKDOWN,MARKDOWN,SPRING,contextual
PPC,2024-08-05,BC:ACCUMULATION,ACCUMULATION,BC,contextual
PPC,2024-09-30,SOS:DISTRIBUTION,DISTRIBUTION,SOS,contextual
PPG,2025-04-08,SOW:UNKNOWN,UNKNOWN,SOW,contextual
PPG,2025-04-09,SPRING:MARKDOWN,MARKDOWN,SPRING,contextual
PPH,2024-09-05,SOS:UNKNOWN,UNKNOWN,SOS,contextual
PPH,2025-10-01,BC:ACCUMULATION,ACCUMULATION,BC,contextual
PPIH,2024-03-19,SOW:UNKNOWN,UNKNOWN,SOW,contextual
PPIH,2025-06-16,SPRING:MARKDOWN,MARKDOWN,SPRING,contextual
PPIH,2025-08-22,BC:ACCUMULATION,ACCUMULATION,BC,contextual
PPIH,2025-08-26,SOS:DISTRIBUTION,DISTRIBUTION,SOS,contextual
PPL,2025-07-15,BC:DISTRIBUTION,DISTRIBUTION,BC,contextual
PPL,2025-10-01,SOS:DISTRIBUTION,DISTRIBUTION,SOS,contextual
PPSI,2024-03-14,SOS:UNKNOWN,UNKNOWN,SOS,contextual
PPSI,2025-03-03,SOW:ACCUMULATION,ACCUMULATION,SOW,contextual
PPSI,2025-07-17,SPRING:MARKDOWN,MARKDOWN,SPRING,contextual
PPSI,2025-07-21,BC:ACCUMULATION,ACCUMULATION,BC,contextual
PPTA,2025-06-03,BC:UNKNOWN,UNKNOWN,BC,contextual
PPTA,2025-09-25,SOS:DISTRIBUTION,DISTRIBUTION,SOS,contextual
PQAP,2025-06-30,BC:UNKNOWN,UNKNOWN,BC,contextual
PQAP,2025-07-30,SOS:DISTRIBUTION,DISTRIBUTION,SOS,contextual
PQDI,2024-04-18,SOW:UNKNOWN,UNKNOWN,SOW,contextual
PQDI,2024-07-19,BC:MARKDOWN,MARKDOWN,BC,contextual
PQDI,2024-07-31,SOS:DISTRIBUTION,DISTRIBUTION,SOS,contextual
PQJL,2025-05-28,BC:ACCUMULATION,ACCUMULATION,BC,contextual
PQJL,2025-07-02,SOS:DISTRIBUTION,DISTRIBUTION,SOS,contextual
PQOC,2025-10-01,BC:UNKNOWN,UNKNOWN,BC,contextual
PQOC,2025-10-27,SOS:DISTRIBUTION,DISTRIBUTION,SOS,contextual
PR,2024-02-28,SOS:UNKNOWN,UNKNOWN,SOS,contextual
PR,2024-04-12,SOS:MARKUP,MARKUP,SOS,contextual
PR,2025-07-01,BC:ACCUMULATION,ACCUMULATION,BC,contextual
PRA,2025-07-03,BC:UNKNOWN,UNKNOWN,BC,contextual
PRAA,2024-05-14,SOS:DISTRIBUTION,DISTRIBUTION,SOS,contextual
PRAA,2024-11-05,BC:MARKUP,MARKUP,BC,contextual
PRAE,2024-11-20,BC:UNKNOWN,UNKNOWN,BC,contextual
PRAE,2025-10-08,SOS:DISTRIBUTION,DISTRIBUTION,SOS,contextual
PRAX,2024-03-26,SOS:DISTRIBUTION,DISTRIBUTION,SOS,contextual
PRAX,2024-06-20,SPRING:MARKUP,MARKUP,SPRING,contextual
PRAX,2025-08-04,BC:ACCUMULATION,ACCUMULATION,BC,contextual
PRAY,2024-03-14,SOW:UNKNOWN,UNKNOWN,SOW,contextual
PRCH,2025-10-23,SOS:DISTRIBUTION,DISTRIBUTION,SOS,contextual
PRCH,2025-11-05,BC:MARKUP,MARKUP,BC,contextual
PRCH,2025-11-05,BC:NONE,NONE,BC,contextual
PRCT,2024-10-28,BC:UNKNOWN,UNKNOWN,BC,contextual
PRDO,2024-05-02,BC:UNKNOWN,UNKNOWN,BC,contextual
PRE,2025-09-24,BC:UNKNOWN,UNKNOWN,BC,contextual
PRE,2025-10-16,SOS:DISTRIBUTION,DISTRIBUTION,SOS,contextual
PREF,2024-04-02,SOW:UNKNOWN,UNKNOWN,SOW,contextual
PRFD,2025-06-30,BC:DISTRIBUTION,DISTRIBUTION,BC,contextual
PRFD,2025-09-10,SOS:DISTRIBUTION,DISTRIBUTION,SOS,contextual
PRFX,2024-03-01,BC:UNKNOWN,UNKNOWN,BC,contextual
PRFX,2024-06-12,SOW:DISTRIBUTION,DISTRIBUTION,SOW,contextual
PRFX,2024-11-21,SOS:MARKDOWN,MARKDOWN,SOS,contextual
PRFZ,2024-07-11,SOS:DISTRIBUTION,DISTRIBUTION,SOS,contextual
PRFZ,2024-08-05,BC:MARKUP,MARKUP,BC,contextual
PRG,2024-07-24,BC:UNKNOWN,UNKNOWN,BC,contextual
PRG,2024-09-19,SOS:DISTRIBUTION,DISTRIBUTION,SOS,contextual
PRGO,2024-04-04,SOS:DISTRIBUTION,DISTRIBUTION,SOS,contextual
PRGO,2025-02-28,BC:MARKUP,MARKUP,BC,contextual
PRGO,2025-10-30,SOW:ACCUMULATION,ACCUMULATION,SOW,contextual
PRGS,2024-09-25,SOS:UNKNOWN,UNKNOWN,SOS,contextual
PRGS,2025-04-01,BC:DISTRIBUTION,DISTRIBUTION,BC,contextual
PRI,2024-04-09,SOS:UNKNOWN,UNKNOWN,SOS,contextual
PRI,2024-06-18,BC:ACCUMULATION,ACCUMULATION,BC,contextual
PRIM,2025-08-05,BC:UNKNOWN,UNKNOWN,BC,contextual
PRIM,2025-10-09,SOS:DISTRIBUTION,DISTRIBUTION,SOS,contextual
PRK,2025-12-10,BC:UNKNOWN,UNKNOWN,BC,contextual
PRK,2025-12-10,BC:NONE,NONE,BC,contextual
PRKS,2024-05-08,SOS:DISTRIBUTION,DISTRIBUTION,SOS,contextual
PRKS,2025-08-07,BC:MARKUP,MARKUP,BC,contextual
PRKS,2025-11-21,SOW:ACCUMULATION,ACCUMULATION,SOW,contextual
PRKS,2025-11-21,SOW:MARKDOWN,MARKDOWN,SOW,contextual
PRLB,2025-10-15,SOS:ACCUMULATION,ACCUMULATION,SOS,contextual
PRLB,2025-11-03,BC:DISTRIBUTION,DISTRIBUTION,BC,contextual
PRLB,2025-11-03,BC:DISTRIBUTION,DISTRIBUTION,BC,contextual
PRLD,2024-01-30,SPRING:UNKNOWN,UNKNOWN,SPRING,contextual
PRLD,2024-02-14,SPRING:ACCUMULATION,ACCUMULATION,SPRING,contextual
PRLD,2024-04-16,SOS:DISTRIBUTION,DISTRIBUTION,SOS,contextual
PRLD,2024-04-18,SOW:MARKUP,MARKUP,SOW,contextual
PRLD,2025-11-03,BC:ACCUMULATION,ACCUMULATION,BC,contextual
PRLD,2025-11-03,BC:DISTRIBUTION,DISTRIBUTION,BC,contextual
PRM,2025-10-30,BC:UNKNOWN,UNKNOWN,BC,contextual
PRMB,2025-02-21,BC:UNKNOWN,UNKNOWN,BC,contextual
PRMB,2025-04-03,SOS:DISTRIBUTION,DISTRIBUTION,SOS,contextual
PRMB,2025-09-15,SOW:ACCUMULATION,ACCUMULATION,SOW,contextual
PRME,2024-03-14,SOS:UNKNOWN,UNKNOWN,SOS,contextual
PRME,2025-05-16,BC:DISTRIBUTION,DISTRIBUTION,BC,contextual
PRN,2024-11-08,BC:UNKNOWN,UNKNOWN,BC,contextual
PRN,2025-10-14,SOS:ACCUMULATION,ACCUMULATION,SOS,contextual
PRNT,2024-08-01,SOW:UNKNOWN,UNKNOWN,SOW,contextual
PRNT,2024-12-12,SOS:ACCUMULATION,ACCUMULATION,SOS,contextual
PRNT,2025-08-12,BC:DISTRIBUTION,DISTRIBUTION,BC,contextual
PROF,2024-07-12,BC:UNKNOWN,UNKNOWN,BC,contextual
PROK,2024-05-14,SOS:UNKNOWN,UNKNOWN,SOS,contextual
PROK,2025-10-08,BC:ACCUMULATION,ACCUMULATION,BC,contextual
PROP,2024-02-28,SOS:UNKNOWN,UNKNOWN,SOS,contextual
PROP,2024-03-15,SOS:MARKUP,MARKUP,SOS,contextual
PROP,2025-10-24,BC:DISTRIBUTION,DISTRIBUTION,BC,contextual
PROV,2024-04-26,SOW:UNKNOWN,UNKNOWN,SOW,contextual
PROV,2024-07-19,SPRING:MARKDOWN,MARKDOWN,SPRING,contextual
PRPH,2024-04-16,BC:UNKNOWN,UNKNOWN,BC,contextual
PRPL,2024-02-27,SOS:UNKNOWN,UNKNOWN,SOS,contextual
PRPL,2024-03-01,SOS:MARKUP,MARKUP,SOS,contextual
PRPL,2025-01-22,BC:DISTRIBUTION,DISTRIBUTION,BC,contextual
PRPO,2024-06-18,SOW:UNKNOWN,UNKNOWN,SOW,contextual
PRPO,2024-08-15,SPRING:MARKDOWN,MARKDOWN,SPRING,contextual
PRPO,2025-11-19,BC:NONE,NONE,BC,contextual
PRPO,2025-11-19,BC:NONE,NONE,BC,contextual
PRQR,2024-10-16,SOS:UNKNOWN,UNKNOWN,SOS,contextual
PRQR,2025-10-15,BC:DISTRIBUTION,DISTRIBUTION,BC,contextual
PRSO,2024-09-23,SOS:DISTRIBUTION,DISTRIBUTION,SOS,contextual
PRSO,2025-06-09,BC:MARKUP,MARKUP,BC,contextual
PRSU,2025-06-23,SPRING:UNKNOWN,UNKNOWN,SPRING,contextual
PRTA,2024-03-11,SOS:UNKNOWN,UNKNOWN,SOS,contextual
PRTA,2024-08-07,SOW:ACCUMULATION,ACCUMULATION,SOW,contextual
PRTA,2024-12-19,BC:DISTRIBUTION,DISTRIBUTION,BC,contextual
PRTC,2025-03-27,SPRING:UNKNOWN,UNKNOWN,SPRING,contextual
PRTC,2025-04-09,SOW:ACCUMULATION,ACCUMULATION,SOW,contextual
PRTH,2024-12-24,BC:UNKNOWN,UNKNOWN,BC,contextual
PRTS,2024-03-07,SOS:UNKNOWN,UNKNOWN,SOS,contextual
PRTS,2024-08-01,SPRING:ACCUMULATION,ACCUMULATION,SPRING,contextual
PRTS,2024-10-30,SOW:ACCUMULATION,ACCUMULATION,SOW,contextual
PRTS,2025-09-03,BC:MARKDOWN,MARKDOWN,BC,contextual
PRVA,2025-02-27,BC:UNKNOWN,UNKNOWN,BC,contextual
PRZO,2024-04-10,SOS:DISTRIBUTION,DISTRIBUTION,SOS,contextual
PRZO,2024-10-01,BC:ACCUMULATION,ACCUMULATION,BC,contextual
PSA,2024-10-01,SOS:DISTRIBUTION,DISTRIBUTION,SOS,contextual
PSA,2025-02-25,BC:MARKUP,MARKUP,BC,contextual
PSBD,2024-03-28,SOS:DISTRIBUTION,DISTRIBUTION,SOS,contextual
PSBD,2025-01-24,BC:MARKUP,MARKUP,BC,contextual
PSBD,2025-04-04,SOW:ACCUMULATION,ACCUMULATION,SOW,contextual
PSC,2025-10-08,BC:UNKNOWN,UNKNOWN,BC,contextual
PSCD,2024-03-20,SOS:DISTRIBUTION,DISTRIBUTION,SOS,contextual
PSCD,2024-08-05,BC:MARKUP,MARKUP,BC,contextual
PSCF,2024-07-16,SOS:UNKNOWN,UNKNOWN,SOS,contextual
PSCF,2024-08-05,BC:DISTRIBUTION,DISTRIBUTION,BC,contextual
PSCH,2025-11-25,BC:NONE,NONE,BC,contextual
PSCH,2025-11-25,BC:NONE,NONE,BC,contextual
PSCI,2025-12-10,BC:NONE,NONE,BC,contextual
PSCI,2025-12-10,BC:DISTRIBUTION,DISTRIBUTION,BC,contextual
PSCJ,2024-07-03,SOS:UNKNOWN,UNKNOWN,SOS,contextual
PSCJ,2024-07-29,BC:MARKUP,MARKUP,BC,contextual
PSCT,2024-05-31,BC:DISTRIBUTION,DISTRIBUTION,BC,contextual
PSCT,2024-07-16,SOS:DISTRIBUTION,DISTRIBUTION,SOS,contextual
PSCU,2024-11-06,BC:UNKNOWN,UNKNOWN,BC,contextual
PSCX,2025-11-10,BC:NONE,NONE,BC,contextual
PSCX,2025-11-10,BC:NONE,NONE,BC,contextual
PSEC,2024-05-09,BC:DISTRIBUTION,DISTRIBUTION,BC,contextual
PSEC,2025-07-29,SOW:ACCUMULATION,ACCUMULATION,SOW,contextual
PSEP,2024-03-08,SOW:UNKNOWN,UNKNOWN,SOW,contextual
PSEP,2025-09-02,BC:ACCUMULATION,ACCUMULATION,BC,contextual
