date,symbol,transition,prior_regime,new_regime,detector,event,fwd_5,fwd_10,fwd_20
2025-01-24,PSBD,MARKUP->DISTRIBUTION,MARKUP,DISTRIBUTION,transition,MARKUP->DISTRIBUTION,-0.021329987452948562,0.0025094102885823144,-0.03074027603513174
2024-08-05,PSCD,MARKUP->DISTRIBUTION,MARKUP,DISTRIBUTION,transition,MARKUP->DISTRIBUTION,0.0019516223417685996,0.047095389873941684,0.03629661094987857
2024-08-01,PSCF,MARKUP->DISTRIBUTION,MARKUP,DISTRIBUTION,transition,MARKUP->DISTRIBUTION,-0.03748207773077428,-0.01565382868273424,0.029817795715105566
2024-07-29,PSCJ,MARKUP->DISTRIBUTION,MARKUP,DISTRIBUTION,transition,MARKUP->DISTRIBUTION,-0.02638606181083769,-0.009919572109337471,0.021906383046260913
2024-08-02,PSEP,MARKDOWN->ACCUMULATION,MARKDOWN,ACCUMULATION,transition,MARKDOWN->ACCUMULATION,0.0032184829059829223,0.012152777777777901,0.015758547008547064
2025-08-12,PSFE,MARKUP->DISTRIBUTION,MARKUP,DISTRIBUTION,transition,MARKUP->DISTRIBUTION,-0.005792903692976137,0.009413468501086042,0.009413468501086042
2025-03-10,PSFO,MARKDOWN->ACCUMULATION,MARKDOWN,ACCUMULATION,transition,MARKDOWN->ACCUMULATION,0.005202127659574396,0.015088652482269538,-0.06810992907801416
2025-11-03,PSH,MARKUP->DISTRIBUTION,MARKUP,DISTRIBUTION,transition,MARKUP->DISTRIBUTION,0.0007838856916053683,-0.002579876959714289,-0.0017860686644176615
2025-05-09,PSIG,DISTRIBUTION->MARKDOWN,DISTRIBUTION,MARKDOWN,transition,DISTRIBUTION->MARKDOWN,0.003532353860581372,0.024070021881837933,0.04157549234135671
2024-09-11,PSL,MARKDOWN->ACCUMULATION,MARKDOWN,ACCUMULATION,transition,MARKDOWN->ACCUMULATION,0.024509305400183035,0.031933285874097495,0.026034780840028526
2025-01-10,PSMT,MARKDOWN->ACCUMULATION,MARKDOWN,ACCUMULATION,transition,MARKDOWN->ACCUMULATION,-0.021848739495798353,0.04011204481792707,0.060504201680672276
2025-09-17,PSN,MARKUP->DISTRIBUTION,MARKUP,DISTRIBUTION,transition,MARKUP->DISTRIBUTION,-0.0266650579150578,0.028474903474903446,0.014840733590733679
2025-01-30,PSO,ACCUMULATION->MARKUP,ACCUMULATION,MARKUP,transition,ACCUMULATION->MARKUP,-0.023710729104920114,-0.0011855364552459946,0.023117960877297117
2025-02-06,PSO,MARKUP->DISTRIBUTION,MARKUP,DISTRIBUTION,transition,MARKUP->DISTRIBUTION,0.023072252580449426,0.03400121432908332,0.021250758955677185
2024-09-19,PSQH,MARKUP->DISTRIBUTION,MARKUP,DISTRIBUTION,transition,MARKUP->DISTRIBUTION,-0.11196911196911197,-0.11196911196911197,0.04247104247104261
2024-05-30,PST,MARKUP->DISTRIBUTION,MARKUP,DISTRIBUTION,transition,MARKUP->DISTRIBUTION,-0.03785200536389144,-0.04564590190580686,-0.035653622658377127
2024-08-02,PST,DISTRIBUTION->MARKDOWN,DISTRIBUTION,MARKDOWN,transition,DISTRIBUTION->MARKDOWN,0.026194852941176405,0.01930147058823528,0.024356617647058654
2025-02-27,PSTL,MARKUP->DISTRIBUTION,MARKUP,DISTRIBUTION,transition,MARKUP->DISTRIBUTION,-0.022792022792022637,0.002849002849002913,0.002136752136752129
2024-06-07,PSTV,MARKUP->DISTRIBUTION,MARKUP,DISTRIBUTION,transition,MARKUP->DISTRIBUTION,-0.14893617021276595,-0.3191489361702128,-0.34468085106382984
2024-04-12,PSX,MARKUP->DISTRIBUTION,MARKUP,DISTRIBUTION,transition,MARKUP->DISTRIBUTION,-0.04787986953043266,-0.06818881161917667,-0.10394485814511667
2024-06-03,PT,ACCUMULATION->MARKUP,ACCUMULATION,MARKUP,transition,ACCUMULATION->MARKUP,-0.054545454545454564,-0.018181818181818188,-0.027272727272727337
2025-07-07,PT,MARKUP->DISTRIBUTION,MARKUP,DISTRIBUTION,transition,MARKUP->DISTRIBUTION,0.019607843137254832,-0.10107843137254902,-0.10784313725490191
2024-11-26,PTCT,MARKDOWN->ACCUMULATION,MARKDOWN,ACCUMULATION,transition,MARKDOWN->ACCUMULATION,0.08367746142143018,0.07954792436426872,-0.003694848945881235
2024-12-20,PTF,MARKUP->DISTRIBUTION,MARKUP,DISTRIBUTION,transition,MARKUP->DISTRIBUTION,-0.027246145667198296,-0.0074428495481125845,-0.01302498670919705
2024-06-05,PTGX,MARKDOWN->ACCUMULATION,MARKDOWN,ACCUMULATION,transition,MARKDOWN->ACCUMULATION,-0.0017631501616222067,-0.07640317367029092,-0.009109609168380883
2025-02-19,PTIR,MARKUP->DISTRIBUTION,MARKUP,DISTRIBUTION,transition,MARKUP->DISTRIBUTION,-0.3811603726179892,-0.3734683622588999,-0.4577712496617834
2025-02-03,PTLE,MARKUP->DISTRIBUTION,MARKUP,DISTRIBUTION,transition,MARKUP->DISTRIBUTION,-0.3495145631067961,-0.3689320388349514,-0.3932038834951457
2024-06-10,PTMC,MARKDOWN->ACCUMULATION,MARKDOWN,ACCUMULATION,transition,MARKDOWN->ACCUMULATION,-0.000864055299539257,-0.000864055299539257,0.0007200460829492883
2025-02-26,PUBM,MARKUP->DISTRIBUTION,MARKUP,DISTRIBUTION,transition,MARKUP->DISTRIBUTION,-0.2557331480194579,-0.310632383599722,-0.29742876997915224
2024-07-30,PUI,MARKDOWN->ACCUMULATION,MARKDOWN,ACCUMULATION,transition,MARKDOWN->ACCUMULATION,-0.004378762999452612,0.015051997810618722,0.031746031746031855
2025-10-14,PUK,MARKUP->DISTRIBUTION,MARKUP,DISTRIBUTION,transition,MARKUP->DISTRIBUTION,-0.019230769230769162,0.02431059506531219,0.0475326560232221
2024-08-01,PULM,MARKDOWN->ACCUMULATION,MARKDOWN,ACCUMULATION,transition,MARKDOWN->ACCUMULATION,-0.06382978723404253,-0.09421276595744688,-0.11063829787234047
2025-02-18,PULM,ACCUMULATION->MARKUP,ACCUMULATION,MARKUP,transition,ACCUMULATION->MARKUP,-0.17365269461077848,-0.28742514970059885,-0.26147704590818355
2025-09-02,PULS,MARKDOWN->ACCUMULATION,MARKDOWN,ACCUMULATION,transition,MARKDOWN->ACCUMULATION,0.0014107214832728143,0.002619911326078306,0.004232164449818665
2024-10-22,PULT,MARKDOWN->ACCUMULATION,MARKDOWN,ACCUMULATION,transition,MARKDOWN->ACCUMULATION,0.001383399209486269,0.0017786561264820921,-0.00039525691699615617
2025-02-10,PUSH,MARKUP->DISTRIBUTION,MARKUP,DISTRIBUTION,transition,MARKUP->DISTRIBUTION,-0.0005966587112171684,0.0016905330151153475,9.944311853615773e-05
2024-04-24,PVH,MARKUP->DISTRIBUTION,MARKUP,DISTRIBUTION,transition,MARKUP->DISTRIBUTION,-0.028085407991494615,0.009568530167449296,-0.014175600248073073
2024-07-18,PVL,MARKDOWN->ACCUMULATION,MARKDOWN,ACCUMULATION,transition,MARKDOWN->ACCUMULATION,0.3025210084033614,0.3193277310924372,0.45378151260504196
2024-08-19,PVL,ACCUMULATION->MARKUP,ACCUMULATION,MARKUP,transition,ACCUMULATION->MARKUP,-0.020725388601036343,-0.13212435233160613,-0.13989637305699487
2024-08-05,PWB,MARKDOWN->ACCUMULATION,MARKDOWN,ACCUMULATION,transition,MARKDOWN->ACCUMULATION,0.04686240644789885,0.09536557282671265,0.07410592976396102
2024-12-18,PWP,MARKUP->DISTRIBUTION,MARKUP,DISTRIBUTION,transition,MARKUP->DISTRIBUTION,0.06401384083044981,0.0012975778546711059,0.14230103806228378
2024-08-05,PWR,MARKDOWN->ACCUMULATION,MARKDOWN,ACCUMULATION,transition,MARKDOWN->ACCUMULATION,0.08539944903581276,0.1190416562317389,0.07521495951248025
2025-03-03,PWS,MARKDOWN->ACCUMULATION,MARKDOWN,ACCUMULATION,transition,MARKDOWN->ACCUMULATION,-0.018688628444725963,-0.026762749445676248,-0.02382008235666766
2024-11-08,PX,MARKDOWN->ACCUMULATION,MARKDOWN,ACCUMULATION,transition,MARKDOWN->ACCUMULATION,0.02996575342465757,0.18065068493150682,0.13784246575342451
2024-11-21,PX,ACCUMULATION->MARKUP,ACCUMULATION,MARKUP,transition,ACCUMULATION->MARKUP,0.03676470588235303,-0.026470588235294024,-0.0522058823529411
2024-12-04,PX,MARKUP->DISTRIBUTION,MARKUP,DISTRIBUTION,transition,MARKUP->DISTRIBUTION,-0.020143884892086406,-0.07482014388489211,-0.07194244604316546
2024-10-03,PXE,MARKUP->DISTRIBUTION,MARKUP,DISTRIBUTION,transition,MARKUP->DISTRIBUTION,-0.008841174613198666,-0.03536469845279444,-0.09314808967477117
2025-04-01,PXS,MARKUP->DISTRIBUTION,MARKUP,DISTRIBUTION,transition,MARKUP->DISTRIBUTION,-0.17636363636363628,-0.07606060606060605,-0.08787878787878789
2025-04-09,PYLD,MARKDOWN->ACCUMULATION,MARKDOWN,ACCUMULATION,transition,MARKDOWN->ACCUMULATION,0.0007730962504832739,0.007344414379590214,0.0015461925009663258
2024-07-10,PYPD,MARKUP->DISTRIBUTION,MARKUP,DISTRIBUTION,transition,MARKUP->DISTRIBUTION,-0.1243781094527362,-0.1318407960199004,-0.12935323383084563
2025-09-29,PYPG,MARKDOWN->ACCUMULATION,MARKDOWN,ACCUMULATION,transition,MARKDOWN->ACCUMULATION,0.03789224393132029,-0.04085257548845478,-0.010657193605683846
2024-06-06,PYPL,MARKDOWN->ACCUMULATION,MARKDOWN,ACCUMULATION,transition,MARKDOWN->ACCUMULATION,-0.08176663682482832,-0.0956430916144434,-0.11832288868994323
2024-12-17,PYPL,MARKUP->DISTRIBUTION,MARKUP,DISTRIBUTION,transition,MARKUP->DISTRIBUTION,-0.02872551177635918,-0.05150781421967854,0.010455646048866507
2025-10-09,PYXS,MARKUP->DISTRIBUTION,MARKUP,DISTRIBUTION,transition,MARKUP->DISTRIBUTION,-0.12532637075718012,-0.11749347258485643,0.05483028720626626
2025-10-14,PZG,MARKUP->DISTRIBUTION,MARKUP,DISTRIBUTION,transition,MARKUP->DISTRIBUTION,-0.11666666666666659,-0.09166666666666656,-0.10833333333333328
2024-05-20,PZZA,MARKUP->DISTRIBUTION,MARKUP,DISTRIBUTION,transition,MARKUP->DISTRIBUTION,-0.0459049544994945,-0.030333670374115274,-0.01961577350859467
2024-12-17,QABA,MARKUP->DISTRIBUTION,MARKUP,DISTRIBUTION,transition,MARKUP->DISTRIBUTION,-0.046874788103988374,-0.07223450277329502,-0.04273857795739022
2024-08-01,QAI,MARKUP->DISTRIBUTION,MARKUP,DISTRIBUTION,transition,MARKUP->DISTRIBUTION,-0.008991650610147728,0.0016056518946692133,0.01348747591522148
2025-03-03,QBUF,MARKUP->DISTRIBUTION,MARKUP,DISTRIBUTION,transition,MARKUP->DISTRIBUTION,-0.0174374526156178,-0.005496588324488183,0.0016376042456407447
2024-12-26,QCLR,MARKUP->DISTRIBUTION,MARKUP,DISTRIBUTION,transition,MARKUP->DISTRIBUTION,-0.09124423963133643,-0.1062980030721965,-0.09034101382488469
2024-07-23,QCOM,MARKUP->DISTRIBUTION,MARKUP,DISTRIBUTION,transition,MARKUP->DISTRIBUTION,-0.13659167313162657,-0.17910524954745277,-0.10985259891388666
2025-08-06,QDEL,DISTRIBUTION->MARKDOWN,DISTRIBUTION,MARKDOWN,transition,DISTRIBUTION->MARKDOWN,0.15529010238907826,0.12372013651877123,0.18558020477815695
2024-08-05,QDF,MARKDOWN->ACCUMULATION,MARKDOWN,ACCUMULATION,transition,MARKDOWN->ACCUMULATION,0.02141655193513836,0.06669726174085966,0.059813370047422376
2025-07-30,QDF,ACCUMULATION->MARKUP,ACCUMULATION,MARKUP,transition,ACCUMULATION->MARKUP,0.001995211492417992,0.02992817238627299,0.032212024474594037
2025-05-30,QDTE,MARKDOWN->ACCUMULATION,MARKDOWN,ACCUMULATION,transition,MARKDOWN->ACCUMULATION,0.015013246982631623,0.008242566970856569,0.04503974094789531
2025-04-09,QGEN,MARKUP->DISTRIBUTION,MARKUP,DISTRIBUTION,transition,MARKUP->DISTRIBUTION,0.0002413709872073344,0.039343470914796175,0.017620082066135634
2025-04-07,QGRO,MARKDOWN->ACCUMULATION,MARKDOWN,ACCUMULATION,transition,MARKDOWN->ACCUMULATION,0.07235753133128409,0.06490896192953421,0.17167179002128163
2025-10-27,QH,MARKUP->DISTRIBUTION,MARKUP,DISTRIBUTION,transition,MARKUP->DISTRIBUTION,-0.8706491499227202,-0.869242658423493,-0.8531684698608965
2025-09-09,QID,MARKUP->DISTRIBUTION,MARKUP,DISTRIBUTION,transition,MARKUP->DISTRIBUTION,-0.034022394487510765,-0.05684754521963831,-0.08397932816537468
2025-10-14,QINT,MARKDOWN->ACCUMULATION,MARKDOWN,ACCUMULATION,transition,MARKDOWN->ACCUMULATION,0.0028263835049118224,0.01998423244387304,0.02968029807877892
2025-09-23,QIS,MARKUP->DISTRIBUTION,MARKUP,DISTRIBUTION,transition,MARKUP->DISTRIBUTION,-0.014819193502788486,-0.010856100131074964,-0.0017733686293658346
2025-04-07,QLV,MARKDOWN->ACCUMULATION,MARKDOWN,ACCUMULATION,transition,MARKDOWN->ACCUMULATION,0.05742755001140942,0.04330959947880331,0.07480298034598731
2025-06-11,QLVD,ACCUMULATION->MARKUP,ACCUMULATION,MARKUP,transition,ACCUMULATION->MARKUP,-0.010204081632653073,-0.012321428571428483,-0.01116071428571419
2025-08-06,QLYS,MARKDOWN->ACCUMULATION,MARKDOWN,ACCUMULATION,transition,MARKDOWN->ACCUMULATION,0.01419473643827196,0.013657638302770003,0.030384408808409313
2025-08-22,QMAG,MARKUP->DISTRIBUTION,MARKUP,DISTRIBUTION,transition,MARKUP->DISTRIBUTION,-0.0024901605602640764,0.0070826336643263765,0.022508407046493373
2025-02-28,QMAR,MARKDOWN->ACCUMULATION,MARKDOWN,ACCUMULATION,transition,MARKDOWN->ACCUMULATION,-0.02342980705256159,-0.048902195608782395,-0.05821689953426479
2024-08-23,QMCO,MARKDOWN->ACCUMULATION,MARKDOWN,ACCUMULATION,transition,MARKDOWN->ACCUMULATION,13.680648236415635,12.918017159199238,14.490943755958057
2024-11-25,QMCO,ACCUMULATION->MARKUP,ACCUMULATION,MARKUP,transition,ACCUMULATION->MARKUP,-0.34956361966008265,-0.07165824529168574,1.0633899862195682
2024-12-16,QMID,MARKUP->DISTRIBUTION,MARKUP,DISTRIBUTION,transition,MARKUP->DISTRIBUTION,-0.045628220922767304,-0.06161614408911875,-0.026572504381322526
2025-11-03,QNRX,MARKUP->DISTRIBUTION,MARKUP,DISTRIBUTION,transition,MARKUP->DISTRIBUTION,-0.21200387221684414,0.5692158760890611,0.8557599225556634
2025-02-04,QNTM,MARKDOWN->ACCUMULATION,MARKDOWN,ACCUMULATION,transition,MARKDOWN->ACCUMULATION,0.8107302533532041,0.10432190760059612,-0.2622950819672131
2025-09-11,QQDN,MARKUP->DISTRIBUTION,MARKUP,DISTRIBUTION,transition,MARKUP->DISTRIBUTION,-0.03476267688169632,-0.042593354468672184,-0.08044335809878767
2025-02-28,QQH,MARKDOWN->ACCUMULATION,MARKDOWN,ACCUMULATION,transition,MARKDOWN->ACCUMULATION,-0.02548371873525246,-0.0528551203397829,-0.08394368412773323
2024-03-19,QQQA,MARKDOWN->ACCUMULATION,MARKDOWN,ACCUMULATION,transition,MARKDOWN->ACCUMULATION,0.012517385257301727,0.0009272137227631649,-0.049374130737134925
2024-06-10,QQQA,ACCUMULATION->MARKUP,ACCUMULATION,MARKUP,transition,ACCUMULATION->MARKUP,0.049071618037135334,0.02917771883289122,0.05393457117595046
2024-07-15,QQQA,MARKUP->DISTRIBUTION,MARKUP,DISTRIBUTION,transition,MARKUP->DISTRIBUTION,-0.06080648602517591,-0.11990612331982076,-0.15254960529123107
2025-06-23,QQQE,MARKDOWN->ACCUMULATION,MARKDOWN,ACCUMULATION,transition,MARKDOWN->ACCUMULATION,0.02834728033472822,0.036715481171548214,0.04508368200836821
2025-06-23,QQQI,MARKDOWN->ACCUMULATION,MARKDOWN,ACCUMULATION,transition,MARKDOWN->ACCUMULATION,0.010099048358904517,0.012235385511749852,0.027578170518547163
2024-12-18,QQQS,MARKUP->DISTRIBUTION,MARKUP,DISTRIBUTION,transition,MARKUP->DISTRIBUTION,0.05498766302432134,0.058160028198801506,0.0518152978498414
2025-04-07,QQQY,MARKDOWN->ACCUMULATION,MARKDOWN,ACCUMULATION,transition,MARKDOWN->ACCUMULATION,0.012484394506866225,-0.02372034956304625,0.02621722846441954
2024-04-12,QRHC,MARKUP->DISTRIBUTION,MARKUP,DISTRIBUTION,transition,MARKUP->DISTRIBUTION,-0.04097452934662227,0.06312292358803995,0.08859357696567005
2025-04-07,QRMI,DISTRIBUTION->MARKDOWN,DISTRIBUTION,MARKDOWN,transition,DISTRIBUTION->MARKDOWN,0.016676961087090714,-0.022044471896232376,-0.004323656578134716
2024-07-17,QRVO,MARKUP->DISTRIBUTION,MARKUP,DISTRIBUTION,transition,MARKUP->DISTRIBUTION,-0.028724006796666424,-0.030665911481511543,-0.12193543166922893
2025-03-05,QSPT,MARKDOWN->ACCUMULATION,MARKDOWN,ACCUMULATION,transition,MARKDOWN->ACCUMULATION,-0.030501089324618702,-0.02287581699346397,-0.027029774872912138
2024-05-20,QSR,MARKUP->DISTRIBUTION,MARKUP,DISTRIBUTION,transition,MARKUP->DISTRIBUTION,-0.03957142857142848,-0.00014285714285722229,-0.016142857142857125
2024-08-08,QTR,MARKDOWN->ACCUMULATION,MARKDOWN,ACCUMULATION,transition,MARKDOWN->ACCUMULATION,0.04225976768743411,0.04294614572333688,-0.008637803590285098
2025-02-27,QTRX,MARKUP->DISTRIBUTION,MARKUP,DISTRIBUTION,transition,MARKUP->DISTRIBUTION,0.0013368983957218195,-0.049465240641711206,-0.09491978609625684
2024-12-11,QTTB,MARKUP->DISTRIBUTION,MARKUP,DISTRIBUTION,transition,MARKUP->DISTRIBUTION,-0.47394957983193275,-0.39831932773109247,-0.4789915966386554
2025-09-08,QTWO,MARKUP->DISTRIBUTION,MARKUP,DISTRIBUTION,transition,MARKUP->DISTRIBUTION,-0.013445978105664058,-0.06235126130414104,-0.21584959543074722
2024-11-20,QUAD,MARKUP->DISTRIBUTION,MARKUP,DISTRIBUTION,transition,MARKUP->DISTRIBUTION,0.06002928257686668,0.2869692532942898,0.1244509516837482
2024-09-03,QUIK,MARKUP->DISTRIBUTION,MARKUP,DISTRIBUTION,transition,MARKUP->DISTRIBUTION,-0.07345360824742264,-0.046391752577319534,-0.027061855670103108
2024-08-01,QVML,MARKUP->DISTRIBUTION,MARKUP,DISTRIBUTION,transition,MARKUP->DISTRIBUTION,-0.02368907240015372,0.018444122059789958,0.027374796959664716
2024-07-02,QVMS,MARKDOWN->ACCUMULATION,MARKDOWN,ACCUMULATION,transition,MARKDOWN->ACCUMULATION,0.0008414729400019194,0.09174068139177205,0.1144886340760305
2025-09-02,QXO,MARKUP->DISTRIBUTION,MARKUP,DISTRIBUTION,transition,MARKUP->DISTRIBUTION,0.01656412683388564,-0.008518693800283916,-0.09796497870326548
2024-04-17,QYLD,MARKUP->DISTRIBUTION,MARKUP,DISTRIBUTION,transition,MARKUP->DISTRIBUTION,-0.017514124293785294,-0.017514124293785294,-0.0028248587570621764
2025-08-20,QYLD,MARKDOWN->ACCUMULATION,MARKDOWN,ACCUMULATION,transition,MARKDOWN->ACCUMULATION,0.010290556900726555,0.015133171912832921,0.029661016949152685
2025-07-16,RACE,ACCUMULATION->MARKUP,ACCUMULATION,MARKUP,transition,ACCUMULATION->MARKUP,0.02426281416980003,-0.012883435582822123,-0.10704531961211172
2024-05-23,RAMP,MARKUP->DISTRIBUTION,MARKUP,DISTRIBUTION,transition,MARKUP->DISTRIBUTION,-0.08722287047841315,-0.09364060676779462,-0.13068844807467916
2024-10-14,RANI,MARKUP->DISTRIBUTION,MARKUP,DISTRIBUTION,transition,MARKUP->DISTRIBUTION,-0.19182389937106925,-0.2735849056603774,-0.17610062893081757
2024-12-18,RAPP,MARKUP->DISTRIBUTION,MARKUP,DISTRIBUTION,transition,MARKUP->DISTRIBUTION,0.023898035050451627,0.03451938396176324,-0.29527349973446626
2025-08-12,RAPT,MARKUP->DISTRIBUTION,MARKUP,DISTRIBUTION,transition,MARKUP->DISTRIBUTION,-0.007339449541284404,0.035321100917431236,0.29724770642201825
2025-04-04,RARE,MARKUP->DISTRIBUTION,MARKUP,DISTRIBUTION,transition,MARKUP->DISTRIBUTION,0.052728954671600325,0.09158186864014795,0.19858156028368779
2024-08-05,RAYJ,DISTRIBUTION->MARKDOWN,DISTRIBUTION,MARKDOWN,transition,DISTRIBUTION->MARKDOWN,0.07112691709268715,0.1620360080017782,0.1900422316070236
2024-04-15,RBLD,MARKUP->DISTRIBUTION,MARKUP,DISTRIBUTION,transition,MARKUP->DISTRIBUTION,-0.0018351368872487894,0.017774564071876275,0.04040791901461138
2024-08-05,RBLX,MARKDOWN->ACCUMULATION,MARKDOWN,ACCUMULATION,transition,MARKDOWN->ACCUMULATION,0.02162606077196827,0.11853271283876254,0.17492471940870513
2024-09-11,RBRK,MARKUP->DISTRIBUTION,MARKUP,DISTRIBUTION,transition,MARKUP->DISTRIBUTION,-0.05850746268656715,-0.059104477611940265,0.07432835820895534
2024-09-20,RCAT,MARKDOWN->ACCUMULATION,MARKDOWN,ACCUMULATION,transition,MARKDOWN->ACCUMULATION,-0.182108626198083,0.054313099041533475,0.006389776357827559
2024-11-29,RCAT,ACCUMULATION->MARKUP,ACCUMULATION,MARKUP,transition,ACCUMULATION->MARKUP,-0.30586236193712824,-0.3007646559048428,0.19711129991503817
2025-05-08,RCEL,MARKUP->DISTRIBUTION,MARKUP,DISTRIBUTION,transition,MARKUP->DISTRIBUTION,-0.3172561629153269,-0.3140407288317256,-0.345123258306538
2024-03-28,RCI,MARKUP->DISTRIBUTION,MARKUP,DISTRIBUTION,transition,MARKUP->DISTRIBUTION,-0.033658536585365884,-0.07170731707317068,-0.07414634146341459
2025-08-08,RCKT,DISTRIBUTION->MARKDOWN,DISTRIBUTION,MARKDOWN,transition,DISTRIBUTION->MARKDOWN,0.06643356643356646,0.27272727272727293,0.1398601398601398
2024-10-30,RCKY,MARKUP->DISTRIBUTION,MARKUP,DISTRIBUTION,transition,MARKUP->DISTRIBUTION,-0.25333814507398045,-0.22446770119090587,-0.2107542403464453
2025-09-12,RCL,MARKUP->DISTRIBUTION,MARKUP,DISTRIBUTION,transition,MARKUP->DISTRIBUTION,-0.0232447535818322,-0.028327685631056476,-0.09452470126627432
2024-05-28,RCMT,DISTRIBUTION->MARKDOWN,DISTRIBUTION,MARKDOWN,transition,DISTRIBUTION->MARKDOWN,-0.005472636815920584,-0.0537313432835822,-0.0776119402985076
2024-08-26,RCMT,MARKDOWN->ACCUMULATION,MARKDOWN,ACCUMULATION,transition,MARKDOWN->ACCUMULATION,-0.0231755424063117,-0.07495069033530566,0.006903353057199135
2024-11-08,RCMT,ACCUMULATION->MARKUP,ACCUMULATION,MARKUP,transition,ACCUMULATION->MARKUP,-0.07330279050395672,-0.10370678883798423,0.014577259475218485
2024-11-25,RCMT,MARKUP->DISTRIBUTION,MARKUP,DISTRIBUTION,transition,MARKUP->DISTRIBUTION,0.005154639175257714,0.015034364261168331,-0.04939862542955331
2024-03-07,RCUS,ACCUMULATION->MARKUP,ACCUMULATION,MARKUP,transition,ACCUMULATION->MARKUP,0.02232142857142838,-0.037946428571428714,-0.03236607142857151
2024-03-21,RCUS,MARKUP->DISTRIBUTION,MARKUP,DISTRIBUTION,transition,MARKUP->DISTRIBUTION,0.09512761020881677,0.0058004640371229765,-0.15371229698375866
2024-06-03,RCUS,DISTRIBUTION->MARKDOWN,DISTRIBUTION,MARKDOWN,transition,DISTRIBUTION->MARKDOWN,0.015782828282828287,0.022727272727272707,-0.07512626262626254
2024-10-10,RCUS,MARKDOWN->ACCUMULATION,MARKDOWN,ACCUMULATION,transition,MARKDOWN->ACCUMULATION,0.06666666666666643,0.042690058479532,-0.037426900584795364
2025-03-06,RDDT,MARKUP->DISTRIBUTION,MARKUP,DISTRIBUTION,transition,MARKUP->DISTRIBUTION,-0.19367038216560506,-0.2784633757961783,-0.3570859872611465
2025-03-11,RDHL,MARKUP->DISTRIBUTION,MARKUP,DISTRIBUTION,transition,MARKUP->DISTRIBUTION,0.02508960573476693,0.0035842293906809264,-0.16129032258064524
2024-04-22,RDI,MARKUP->DISTRIBUTION,MARKUP,DISTRIBUTION,transition,MARKUP->DISTRIBUTION,-0.029761904761904767,-0.017857142857142905,-0.011904761904761862
2024-08-07,RDN,MARKUP->DISTRIBUTION,MARKUP,DISTRIBUTION,transition,MARKUP->DISTRIBUTION,0.016138673042438656,0.04841601912731619,0.055887627017334074
2024-07-23,RDNT,MARKDOWN->ACCUMULATION,MARKDOWN,ACCUMULATION,transition,MARKDOWN->ACCUMULATION,-0.08255188316679474,-0.08608762490391997,-0.043043812451959984
2024-11-11,RDNT,ACCUMULATION->MARKUP,ACCUMULATION,MARKUP,transition,ACCUMULATION->MARKUP,-0.08439453577216938,-0.05684186154202353,-0.08636258393146556
2025-02-26,RDY,MARKUP->DISTRIBUTION,MARKUP,DISTRIBUTION,transition,MARKUP->DISTRIBUTION,-0.009202453987730008,-0.0391104294478527,0.01917177914110435
2024-06-20,RDZN,MARKUP->DISTRIBUTION,MARKUP,DISTRIBUTION,transition,MARKUP->DISTRIBUTION,-0.09090909090909094,0.2681818181818181,-0.17272727272727273
2024-11-14,RDZN,DISTRIBUTION->MARKDOWN,DISTRIBUTION,MARKDOWN,transition,DISTRIBUTION->MARKDOWN,0.036657615403604016,0.3206615650456677,1.1969883979264377
2024-11-25,RDZN,MARKDOWN->ACCUMULATION,MARKDOWN,ACCUMULATION,transition,MARKDOWN->ACCUMULATION,0.30000000000000004,1.6,1.54
2024-08-01,REAX,MARKUP->DISTRIBUTION,MARKUP,DISTRIBUTION,transition,MARKUP->DISTRIBUTION,0.042031523642731994,0.06830122591943955,0.11208406304728546
2025-02-28,RECS,MARKDOWN->ACCUMULATION,MARKDOWN,ACCUMULATION,transition,MARKDOWN->ACCUMULATION,-0.02818104184457737,-0.050953600910902286,-0.06034728152576163
2025-05-14,REE,MARKUP->DISTRIBUTION,MARKUP,DISTRIBUTION,transition,MARKUP->DISTRIBUTION,-0.7610638297872341,-0.7593313069908815,-0.7896656534954407
2025-03-20,REGN,MARKUP->DISTRIBUTION,MARKUP,DISTRIBUTION,transition,MARKUP->DISTRIBUTION,-0.0404304126045093,-0.0784461682412243,-0.15010111376052648
2024-05-07,REI,MARKUP->DISTRIBUTION,MARKUP,DISTRIBUTION,transition,MARKUP->DISTRIBUTION,0.0,0.07262569832402233,-0.05586592178770955
2025-04-07,REK,MARKUP->DISTRIBUTION,MARKUP,DISTRIBUTION,transition,MARKUP->DISTRIBUTION,-0.04740840517241374,-0.06350215517241375,-0.0859375
2025-06-24,REKT,MARKUP->DISTRIBUTION,MARKUP,DISTRIBUTION,transition,MARKUP->DISTRIBUTION,-0.05568868889539891,-0.08853233699436691,-0.12016577902213432
2024-07-30,RELI,MARKUP->DISTRIBUTION,MARKUP,DISTRIBUTION,transition,MARKUP->DISTRIBUTION,-0.16666666666666674,-0.2944444444444444,-0.25555555555555554
2024-08-06,RELX,MARKDOWN->ACCUMULATION,MARKDOWN,ACCUMULATION,transition,MARKDOWN->ACCUMULATION,0.029024943310657525,0.04217687074829923,0.058503401360544105
2025-02-05,RELY,ACCUMULATION->MARKUP,ACCUMULATION,MARKUP,transition,ACCUMULATION->MARKUP,-0.01416765053128688,0.014954742227469398,-0.14994096812278623
